Data ID,bir2jbg60a
Sample ID,JB-JLB-G60-A
Mineral Name,halite
Sample Description,"Halite medium grains (JB1660a, Melissa Lane SL6)"
Date Added,2017-06-02
Viewing Geometry,            i=NA deg             e=NA deg
Other Information,Instrument name: Thermo Nicolet Nexus 870 FTIR with Pike AutoDiff Diffuse Reflectance Accessory;                         Range: 833.4 - 99718.8 nm;                         Mineral Group: halide
Grain Size,0 - 250 micrometer
Database of Origin,RELAB
Wavelength,Response
1082.6,0.45937
1082.7,0.45947
1082.8,0.45969
1083.0,0.45968
1083.1,0.45958
1083.2,0.45946
1083.3,0.45959
1083.4,0.45942
1083.5,0.45922
1083.6,0.45919
1083.8,0.45912
1083.9,0.4592
1084.0,0.4595
1084.1,0.45947
1084.2,0.45937
1084.3,0.45933
1084.4,0.45928
1084.6,0.45922
1084.7,0.45911
1084.8,0.45913
1084.9,0.45915
1085.0,0.45924
1085.1,0.45907
1085.2,0.4591
1085.3,0.45918
1085.5,0.45904
1085.6,0.45895
1085.7,0.45938
1085.8,0.45955
1085.9,0.45905
1086.0,0.45885
1086.1,0.45899
1086.3,0.45899
1086.4,0.45892
1086.5,0.45886
1086.6,0.45892
1086.7,0.45895
1086.8,0.45909
1086.9,0.45913
1087.1,0.4591
1087.2,0.45907
1087.3,0.45889
1087.4,0.45891
1087.5,0.45902
1087.6,0.45897
1087.7,0.45864
1087.8,0.45854
1088.0,0.45874
1088.1,0.45899
1088.2,0.45914
1088.3,0.45899
1088.4,0.45886
1088.5,0.45917
1088.7,0.45918
1088.8,0.45904
1088.9,0.45891
1089.0,0.45898
1089.1,0.45898
1089.2,0.45876
1089.3,0.45878
1089.4,0.45882
1089.6,0.45856
1089.7,0.45885
1089.8,0.45903
1089.9,0.45897
1090.0,0.4588
1090.1,0.4586
1090.3,0.45865
1090.4,0.45857
1090.5,0.45842
1090.6,0.45848
1090.7,0.45871
1090.8,0.45884
1090.9,0.45876
1091.1,0.45868
1091.2,0.45864
1091.3,0.45873
1091.4,0.45883
1091.5,0.45879
1091.6,0.45871
1091.7,0.45868
1091.8,0.45862
1092.0,0.45843
1092.1,0.45857
1092.2,0.45874
1092.3,0.45865
1092.4,0.45846
1092.5,0.45841
1092.7,0.45844
1092.8,0.45855
1092.9,0.45858
1093.0,0.45855
1093.1,0.45848
1093.2,0.45855
1093.3,0.45859
1093.5,0.45869
1093.6,0.45872
1093.7,0.45824
1093.8,0.45811
1093.9,0.45842
1094.0,0.45858
1094.2,0.45852
1094.3,0.45841
1094.4,0.45851
1094.5,0.45865
1094.6,0.45846
1094.7,0.45845
1094.8,0.45853
1095.0,0.45853
1095.1,0.45838
1095.2,0.45822
1095.3,0.45831
1095.4,0.45817
1095.5,0.458
1095.7,0.458
1095.8,0.45802
1095.9,0.45832
1096.0,0.45825
1096.1,0.45816
1096.2,0.45819
1096.3,0.45817
1096.5,0.45812
1096.6,0.45819
1096.7,0.45828
1096.8,0.45805
1096.9,0.45792
1097.1,0.45799
1097.2,0.45796
1097.3,0.45812
1097.4,0.45835
1097.5,0.45819
1097.6,0.458
1097.8,0.45816
1097.9,0.4583
1098.0,0.45849
1098.1,0.45823
1098.2,0.45788
1098.3,0.45765
1098.4,0.45764
1098.6,0.45777
1098.7,0.45779
1098.8,0.45779
1098.9,0.45785
1099.0,0.45802
1099.1,0.45802
1099.3,0.458
1099.4,0.45792
1099.5,0.45779
1099.6,0.45783
1099.7,0.45775
1099.8,0.45774
1100.0,0.45789
1100.1,0.45797
1100.2,0.45799
1100.3,0.45812
1100.4,0.45799
1100.5,0.45779
1100.7,0.45801
1100.8,0.45795
1100.9,0.45776
1101.0,0.45781
1101.1,0.45797
1101.2,0.45792
1101.4,0.45775
1101.5,0.45739
1101.6,0.4573
1101.7,0.45743
1101.8,0.45734
1101.9,0.45746
1102.1,0.45761
1102.2,0.45763
1102.3,0.45758
1102.4,0.45742
1102.5,0.45742
1102.7,0.45741
1102.8,0.45733
1102.9,0.45728
1103.0,0.45746
1103.1,0.45774
1103.2,0.45775
1103.3,0.45757
1103.5,0.45752
1103.6,0.45751
1103.7,0.45739
1103.8,0.45742
1103.9,0.45763
1104.1,0.45742
1104.2,0.45723
1104.3,0.45722
1104.4,0.45743
1104.5,0.45757
1104.6,0.45729
1104.8,0.45724
1104.9,0.4574
1105.0,0.45744
1105.1,0.45748
1105.2,0.45739
1105.3,0.45738
1105.5,0.45733
1105.6,0.45732
1105.7,0.45737
1105.8,0.45742
1105.9,0.45747
1106.1,0.45749
1106.2,0.45735
1106.3,0.45723
1106.4,0.45725
1106.5,0.4574
1106.7,0.45739
1106.8,0.45727
1106.9,0.45727
1107.0,0.45735
1107.1,0.4573
1107.2,0.45714
1107.3,0.45706
1107.5,0.45699
1107.6,0.45724
1107.7,0.45721
1107.8,0.45702
1107.9,0.457
1108.1,0.45705
1108.2,0.4571
1108.3,0.45699
1108.4,0.45699
1108.5,0.45711
1108.7,0.45709
1108.8,0.45714
1108.9,0.45718
1109.0,0.45714
1109.1,0.45712
1109.3,0.45701
1109.4,0.45693
1109.5,0.45698
1109.6,0.45697
1109.7,0.45708
1109.8,0.45707
1110.0,0.45697
1110.1,0.4569
1110.2,0.4569
1110.3,0.457
1110.4,0.45695
1110.6,0.45681
1110.7,0.45693
1110.8,0.45696
1110.9,0.45677
1111.0,0.45689
1111.2,0.45711
1111.3,0.45709
1111.4,0.45689
1111.5,0.45679
1111.6,0.45676
1111.7,0.45683
1111.9,0.45686
1112.0,0.4568
1112.1,0.45663
1112.2,0.45664
1112.3,0.45693
1112.5,0.45714
1112.6,0.45701
1112.7,0.45676
1112.8,0.45657
1112.9,0.4565
1113.1,0.45675
1113.2,0.45693
1113.3,0.45677
1113.4,0.45678
1113.5,0.4569
1113.7,0.45691
1113.8,0.45667
1113.9,0.45669
1114.0,0.45678
1114.1,0.45673
1114.3,0.45662
1114.4,0.45651
1114.5,0.45644
1114.6,0.45654
1114.7,0.45664
1114.8,0.45658
1115.0,0.45642
1115.1,0.45636
1115.2,0.45648
1115.3,0.45659
1115.4,0.45647
1115.6,0.45648
1115.7,0.45659
1115.8,0.45643
1115.9,0.4564
1116.1,0.45643
1116.2,0.45654
1116.3,0.45666
1116.4,0.45674
1116.5,0.45664
1116.7,0.45632
1116.8,0.45625
1116.9,0.45655
1117.0,0.45674
1117.1,0.45669
1117.3,0.4567
1117.4,0.4565
1117.5,0.45619
1117.6,0.45633
1117.7,0.45639
1117.8,0.4563
1118.0,0.4564
1118.1,0.45644
1118.2,0.45651
1118.3,0.4565
1118.5,0.4563
1118.6,0.45627
1118.7,0.45639
1118.8,0.4563
1118.9,0.45611
1119.1,0.45612
1119.2,0.45627
1119.3,0.45625
1119.4,0.45637
1119.5,0.45654
1119.7,0.45652
1119.8,0.45624
1119.9,0.45612
1120.0,0.45614
1120.2,0.45611
1120.3,0.45611
1120.4,0.45604
1120.5,0.45611
1120.6,0.45622
1120.8,0.45608
1120.9,0.45608
1121.0,0.45617
1121.1,0.45619
1121.2,0.45612
1121.4,0.45606
1121.5,0.456
1121.6,0.45599
1121.7,0.45607
1121.8,0.4561
1122.0,0.45593
1122.1,0.45597
1122.2,0.45619
1122.3,0.45619
1122.4,0.45623
1122.6,0.45608
1122.7,0.45596
1122.8,0.45612
1122.9,0.45614
1123.1,0.456
1123.2,0.45607
1123.3,0.45614
1123.4,0.45614
1123.5,0.4561
1123.7,0.45602
1123.8,0.45587
1123.9,0.45567
1124.0,0.45574
1124.2,0.45584
1124.3,0.45593
1124.4,0.45601
1124.5,0.45598
1124.6,0.45594
1124.8,0.45575
1124.9,0.45578
1125.0,0.45604
1125.1,0.45585
1125.3,0.45574
1125.4,0.45586
1125.5,0.4559
1125.6,0.45578
1125.7,0.4557
1125.9,0.4558
1126.0,0.45592
1126.1,0.45586
1126.2,0.4559
1126.3,0.45597
1126.5,0.45575
1126.6,0.45568
1126.7,0.45559
1126.8,0.45552
1127.0,0.45574
1127.1,0.45582
1127.2,0.45586
1127.3,0.45593
1127.4,0.45586
1127.6,0.45581
1127.7,0.45575
1127.8,0.45559
1127.9,0.45558
1128.1,0.45576
1128.2,0.45568
1128.3,0.45552
1128.4,0.45557
1128.6,0.4556
1128.7,0.45558
1128.8,0.45566
1128.9,0.45584
1129.1,0.45581
1129.2,0.45569
1129.3,0.45553
1129.4,0.45546
1129.5,0.45551
1129.7,0.45544
1129.8,0.45533
1129.9,0.4553
1130.0,0.45532
1130.2,0.4554
1130.3,0.45535
1130.4,0.45536
1130.5,0.45547
1130.7,0.4555
1130.8,0.45541
1130.9,0.45531
1131.0,0.45539
1131.1,0.4555
1131.3,0.4553
1131.4,0.45523
1131.5,0.45525
1131.6,0.45537
1131.8,0.45542
1131.9,0.45544
1132.0,0.45548
1132.1,0.45531
1132.3,0.45506
1132.4,0.45511
1132.5,0.45533
1132.6,0.45534
1132.7,0.45525
1132.9,0.45528
1133.0,0.45523
1133.1,0.45516
1133.2,0.45516
1133.4,0.45518
1133.5,0.45525
1133.6,0.45518
1133.7,0.45505
1133.9,0.45511
1134.0,0.45507
1134.1,0.45507
1134.2,0.45507
1134.3,0.45513
1134.5,0.45517
1134.6,0.45518
1134.7,0.45522
1134.8,0.45534
1135.0,0.45529
1135.1,0.45517
1135.2,0.4552
1135.3,0.45511
1135.5,0.45503
1135.6,0.45493
1135.7,0.45486
1135.8,0.45479
1136.0,0.45487
1136.1,0.45499
1136.2,0.45499
1136.3,0.45505
1136.5,0.45514
1136.6,0.45516
1136.7,0.45507
1136.8,0.45501
1137.0,0.45507
1137.1,0.45507
1137.2,0.45494
1137.3,0.45488
1137.5,0.45492
1137.6,0.45492
1137.7,0.45474
1137.8,0.45458
1138.0,0.4547
1138.1,0.45484
1138.2,0.45479
1138.3,0.45476
1138.5,0.45499
1138.6,0.45494
1138.7,0.45484
1138.8,0.45492
1139.0,0.45493
1139.1,0.45494
1139.2,0.45496
1139.3,0.45484
1139.5,0.45477
1139.6,0.45481
1139.7,0.45478
1139.8,0.45488
1140.0,0.4552
1140.1,0.45522
1140.2,0.45488
1140.3,0.45458
1140.5,0.4546
1140.6,0.45473
1140.7,0.45478
1140.8,0.45478
1141.0,0.45494
1141.1,0.45516
1141.2,0.45492
1141.3,0.45472
1141.5,0.45462
1141.6,0.45451
1141.7,0.45461
1141.8,0.45479
1142.0,0.45485
1142.1,0.45469
1142.2,0.45452
1142.3,0.45467
1142.5,0.45484
1142.6,0.45467
1142.7,0.45459
1142.8,0.45458
1143.0,0.45458
1143.1,0.45472
1143.2,0.45478
1143.3,0.45457
1143.5,0.4544
1143.6,0.45452
1143.7,0.45461
1143.9,0.45468
1144.0,0.45472
1144.1,0.4546
1144.2,0.45441
1144.4,0.45448
1144.5,0.45449
1144.6,0.4545
1144.7,0.45463
1144.9,0.45461
1145.0,0.45448
1145.1,0.45446
1145.3,0.45443
1145.4,0.45451
1145.5,0.45459
1145.6,0.45454
1145.8,0.45454
1145.9,0.45447
1146.0,0.45436
1146.1,0.45428
1146.3,0.4543
1146.4,0.45445
1146.5,0.45446
1146.6,0.45439
1146.8,0.45436
1146.9,0.45428
1147.0,0.45431
1147.2,0.45443
1147.3,0.45447
1147.4,0.45444
1147.5,0.45435
1147.7,0.45426
1147.8,0.45431
1147.9,0.45424
1148.0,0.45411
1148.2,0.45418
1148.3,0.45444
1148.4,0.45442
1148.5,0.45417
1148.7,0.45428
1148.8,0.45441
1148.9,0.45429
1149.1,0.4542
1149.2,0.45421
1149.3,0.45437
1149.4,0.45436
1149.6,0.45412
1149.7,0.45396
1149.8,0.45398
1149.9,0.45402
1150.1,0.45406
1150.2,0.45414
1150.3,0.4542
1150.4,0.45428
1150.6,0.4542
1150.7,0.45417
1150.8,0.45409
1151.0,0.45414
1151.1,0.4544
1151.2,0.45429
1151.3,0.454
1151.5,0.45407
1151.6,0.45416
1151.7,0.45405
1151.9,0.45389
1152.0,0.45378
1152.1,0.45384
1152.2,0.45395
1152.4,0.45409
1152.5,0.45407
1152.6,0.45391
1152.8,0.45378
1152.9,0.4539
1153.0,0.45394
1153.1,0.45398
1153.3,0.45402
1153.4,0.45411
1153.5,0.45417
1153.7,0.45395
1153.8,0.4537
1153.9,0.45376
1154.0,0.45385
1154.2,0.4539
1154.3,0.45398
1154.4,0.45388
1154.6,0.45378
1154.7,0.45382
1154.8,0.45374
1154.9,0.45373
1155.1,0.45367
1155.2,0.45363
1155.3,0.45361
1155.4,0.45347
1155.6,0.45348
1155.7,0.45358
1155.8,0.45367
1156.0,0.45365
1156.1,0.45356
1156.2,0.45342
1156.3,0.45347
1156.5,0.45363
1156.6,0.45368
1156.7,0.4535
1156.9,0.45348
1157.0,0.45347
1157.1,0.45345
1157.3,0.45344
1157.4,0.45339
1157.5,0.45353
1157.6,0.45356
1157.8,0.45343
1157.9,0.45357
1158.0,0.45355
1158.2,0.4535
1158.3,0.45343
1158.4,0.4534
1158.6,0.45357
1158.7,0.45363
1158.8,0.45351
1158.9,0.45349
1159.1,0.45333
1159.2,0.45326
1159.3,0.45337
1159.4,0.45327
1159.6,0.4534
1159.7,0.45356
1159.8,0.45353
1160.0,0.45342
1160.1,0.45328
1160.2,0.45332
1160.4,0.45336
1160.5,0.45326
1160.6,0.45333
1160.8,0.45333
1160.9,0.45316
1161.0,0.45323
1161.1,0.45345
1161.3,0.45342
1161.4,0.45328
1161.5,0.45326
1161.7,0.45326
1161.8,0.45337
1161.9,0.4534
1162.1,0.45322
1162.2,0.4531
1162.3,0.45319
1162.4,0.4531
1162.6,0.45305
1162.7,0.45321
1162.8,0.45319
1163.0,0.45314
1163.1,0.45325
1163.2,0.45318
1163.3,0.45317
1163.5,0.45325
1163.6,0.45314
1163.8,0.45313
1163.9,0.45318
1164.0,0.45316
1164.1,0.45304
1164.3,0.45292
1164.4,0.45309
1164.5,0.45316
1164.7,0.45314
1164.8,0.45332
1164.9,0.45334
1165.1,0.45312
1165.2,0.453
1165.3,0.45302
1165.4,0.45316
1165.6,0.45331
1165.7,0.45328
1165.8,0.45314
1166.0,0.45301
1166.1,0.45287
1166.2,0.45292
1166.4,0.45294
1166.5,0.45293
1166.6,0.45285
1166.8,0.45284
1166.9,0.45297
1167.0,0.45281
1167.2,0.45291
1167.3,0.45312
1167.4,0.453
1167.5,0.45293
1167.7,0.4529
1167.8,0.45297
1167.9,0.45315
1168.1,0.45308
1168.2,0.45294
1168.3,0.4528
1168.5,0.45292
1168.6,0.45294
1168.7,0.45293
1168.9,0.45295
1169.0,0.45293
1169.1,0.45281
1169.3,0.45277
1169.4,0.45276
1169.5,0.45274
1169.7,0.45279
1169.8,0.45282
1169.9,0.45276
1170.1,0.45284
1170.2,0.45281
1170.3,0.45281
1170.4,0.4528
1170.6,0.45277
1170.7,0.45276
1170.8,0.45282
1171.0,0.45272
1171.1,0.45266
1171.2,0.45268
1171.4,0.45272
1171.5,0.4527
1171.6,0.45265
1171.8,0.45273
1171.9,0.45277
1172.0,0.45275
1172.2,0.45267
1172.3,0.45251
1172.4,0.45249
1172.6,0.45224
1172.7,0.45225
1172.8,0.45244
1173.0,0.4525
1173.1,0.45241
1173.2,0.4525
1173.3,0.45261
1173.5,0.45267
1173.6,0.45264
1173.8,0.45253
1173.9,0.45241
1174.0,0.45249
1174.2,0.45262
1174.3,0.45266
1174.4,0.45271
1174.6,0.45264
1174.7,0.45264
1174.8,0.45269
1174.9,0.45266
1175.1,0.4525
1175.2,0.45236
1175.3,0.45233
1175.5,0.45237
1175.6,0.4525
1175.8,0.45247
1175.9,0.45256
1176.0,0.45255
1176.2,0.45246
1176.3,0.4525
1176.4,0.45245
1176.6,0.45232
1176.7,0.45216
1176.8,0.45226
1176.9,0.45241
1177.1,0.45219
1177.2,0.45202
1177.3,0.45214
1177.5,0.45225
1177.6,0.45219
1177.8,0.45216
1177.9,0.45231
1178.0,0.45244
1178.2,0.4524
1178.3,0.45227
1178.4,0.4522
1178.6,0.45232
1178.7,0.45234
1178.8,0.45239
1178.9,0.45228
1179.1,0.45221
1179.2,0.4522
1179.4,0.45214
1179.5,0.45222
1179.6,0.45235
1179.8,0.45249
1179.9,0.45251
1180.0,0.45241
1180.2,0.45238
1180.3,0.4523
1180.4,0.4523
1180.6,0.45234
1180.7,0.45235
1180.8,0.45223
1181.0,0.45239
1181.1,0.45252
1181.2,0.45239
1181.4,0.45214
1181.5,0.45205
1181.6,0.4521
1181.8,0.45221
1181.9,0.45216
1182.0,0.45204
1182.2,0.45206
1182.3,0.45205
1182.4,0.45205
1182.6,0.45194
1182.7,0.45173
1182.8,0.45185
1183.0,0.45199
1183.1,0.45211
1183.3,0.45207
1183.4,0.45198
1183.5,0.45203
1183.7,0.45204
1183.8,0.45204
1183.9,0.45209
1184.1,0.45202
1184.2,0.45207
1184.3,0.45204
1184.5,0.45197
1184.6,0.45193
1184.7,0.45197
1184.9,0.45192
1185.0,0.45187
1185.2,0.45198
1185.3,0.45185
1185.4,0.45177
1185.6,0.45192
1185.7,0.45194
1185.8,0.45181
1186.0,0.45177
1186.1,0.45174
1186.2,0.45173
1186.4,0.45174
1186.5,0.45181
1186.6,0.45185
1186.8,0.45177
1186.9,0.45171
1187.1,0.45167
1187.2,0.45175
1187.3,0.45182
1187.5,0.45181
1187.6,0.45174
1187.7,0.4517
1187.9,0.45185
1188.0,0.45185
1188.1,0.45172
1188.3,0.4517
1188.4,0.45183
1188.5,0.45197
1188.7,0.45197
1188.8,0.45193
1188.9,0.45198
1189.1,0.45184
1189.2,0.4517
1189.4,0.45171
1189.5,0.45155
1189.6,0.45147
1189.8,0.45156
1189.9,0.45145
1190.0,0.4515
1190.2,0.45166
1190.3,0.45162
1190.4,0.45158
1190.6,0.45155
1190.7,0.45158
1190.9,0.45163
1191.0,0.45163
1191.1,0.45165
1191.3,0.4517
1191.4,0.45155
1191.6,0.45153
1191.7,0.45159
1191.8,0.45154
1192.0,0.45151
1192.1,0.45158
1192.2,0.45169
1192.4,0.45172
1192.5,0.45169
1192.6,0.45164
1192.8,0.45138
1192.9,0.45137
1193.1,0.4514
1193.2,0.4513
1193.3,0.45139
1193.5,0.45151
1193.6,0.45137
1193.7,0.45153
1193.9,0.4516
1194.0,0.45147
1194.2,0.45149
1194.3,0.45154
1194.4,0.45144
1194.6,0.4515
1194.7,0.45156
1194.8,0.45152
1195.0,0.45145
1195.1,0.4514
1195.3,0.45134
1195.4,0.45137
1195.5,0.45147
1195.7,0.45151
1195.8,0.45141
1195.9,0.4514
1196.1,0.45135
1196.2,0.45114
1196.4,0.4511
1196.5,0.45128
1196.6,0.4514
1196.8,0.45139
1196.9,0.45126
1197.1,0.45124
1197.2,0.45138
1197.3,0.45135
1197.5,0.45134
1197.6,0.45129
1197.7,0.4512
1197.9,0.45119
1198.0,0.45131
1198.2,0.45134
1198.3,0.45122
1198.4,0.45108
1198.6,0.45117
1198.7,0.45129
1198.8,0.45127
1199.0,0.45128
1199.1,0.45136
1199.3,0.45124
1199.4,0.45104
1199.5,0.45096
1199.7,0.45097
1199.8,0.45103
1199.9,0.45115
1200.1,0.45137
1200.2,0.45132
1200.4,0.45121
1200.5,0.45123
1200.7,0.4512
1200.8,0.45119
1200.9,0.45119
1201.1,0.45113
1201.2,0.45117
1201.3,0.45115
1201.5,0.45104
1201.6,0.45098
1201.8,0.45117
1201.9,0.45133
1202.0,0.45121
1202.2,0.45109
1202.3,0.45103
1202.5,0.45115
1202.6,0.45112
1202.7,0.45101
1202.9,0.45109
1203.0,0.4511
1203.2,0.45098
1203.3,0.45091
1203.4,0.4509
1203.6,0.451
1203.7,0.45103
1203.8,0.45095
1204.0,0.45103
1204.1,0.45096
1204.3,0.45079
1204.4,0.4508
1204.6,0.45092
1204.7,0.451
1204.8,0.45107
1205.0,0.45104
1205.1,0.4509
1205.3,0.45089
1205.4,0.45102
1205.5,0.45101
1205.7,0.45094
1205.8,0.45086
1205.9,0.45085
1206.1,0.45086
1206.2,0.45087
1206.4,0.45099
1206.5,0.45096
1206.7,0.45081
1206.8,0.45082
1206.9,0.45073
1207.1,0.45072
1207.2,0.45088
1207.3,0.4509
1207.5,0.45074
1207.6,0.45071
1207.8,0.45077
1207.9,0.45069
1208.1,0.45077
1208.2,0.45073
1208.3,0.45076
1208.5,0.45075
1208.6,0.45071
1208.8,0.45082
1208.9,0.45085
1209.0,0.45085
1209.2,0.45083
1209.3,0.45068
1209.5,0.45063
1209.6,0.45065
1209.8,0.4507
1209.9,0.45072
1210.0,0.45064
1210.2,0.45067
1210.3,0.45071
1210.4,0.45064
1210.6,0.45061
1210.7,0.45064
1210.9,0.45061
1211.0,0.45047
1211.2,0.45063
1211.3,0.45079
1211.4,0.45065
1211.6,0.45059
1211.7,0.45073
1211.9,0.45069
1212.0,0.4506
1212.2,0.45069
1212.3,0.4505
1212.4,0.4504
1212.6,0.45054
1212.7,0.45067
1212.9,0.45059
1213.0,0.45054
1213.1,0.45052
1213.3,0.45044
1213.4,0.45035
1213.6,0.45033
1213.7,0.45051
1213.8,0.45062
1214.0,0.4505
1214.1,0.45033
1214.3,0.45023
1214.4,0.45046
1214.6,0.45053
1214.7,0.45045
1214.8,0.45056
1215.0,0.45061
1215.1,0.45045
1215.3,0.45042
1215.4,0.45041
1215.6,0.45048
1215.7,0.45043
1215.8,0.45023
1216.0,0.45024
1216.1,0.45034
1216.3,0.45038
1216.4,0.45039
1216.6,0.45041
1216.7,0.45041
1216.8,0.45039
1217.0,0.4504
1217.1,0.45045
1217.3,0.45045
1217.4,0.45039
1217.6,0.45041
1217.7,0.45037
1217.8,0.45029
1218.0,0.45035
1218.1,0.45036
1218.3,0.45031
1218.4,0.45034
1218.6,0.45033
1218.7,0.45036
1218.8,0.45038
1219.0,0.45033
1219.1,0.45017
1219.3,0.45021
1219.4,0.45029
1219.6,0.45022
1219.7,0.45024
1219.8,0.45026
1220.0,0.45023
1220.1,0.45026
1220.3,0.45031
1220.4,0.45017
1220.6,0.45016
1220.7,0.4503
1220.8,0.45034
1221.0,0.45033
1221.1,0.45023
1221.3,0.45014
1221.4,0.45015
1221.6,0.45017
1221.7,0.4503
1221.9,0.45032
1222.0,0.45031
1222.2,0.45026
1222.3,0.45025
1222.4,0.45038
1222.6,0.45032
1222.7,0.45009
1222.9,0.45008
1223.0,0.45008
1223.2,0.45
1223.3,0.44998
1223.4,0.45
1223.6,0.45008
1223.7,0.45022
1223.9,0.45015
1224.0,0.45006
1224.2,0.4501
1224.3,0.45015
1224.5,0.45011
1224.6,0.45009
1224.7,0.45009
1224.9,0.45009
1225.0,0.45012
1225.2,0.45012
1225.3,0.45001
1225.5,0.44997
1225.6,0.45016
1225.8,0.45031
1225.9,0.4501
1226.1,0.44991
1226.2,0.44998
1226.3,0.45
1226.5,0.45006
1226.6,0.45006
1226.8,0.44992
1226.9,0.44991
1227.1,0.44998
1227.2,0.45002
1227.3,0.44995
1227.5,0.44995
1227.6,0.45014
1227.8,0.45008
1227.9,0.44984
1228.1,0.44985
1228.2,0.45002
1228.4,0.44988
1228.5,0.44987
1228.7,0.44991
1228.8,0.44995
1228.9,0.45005
1229.1,0.45
1229.3,0.45003
1229.4,0.45012
1229.5,0.45
1229.7,0.44981
1229.8,0.44976
1230.0,0.44984
1230.1,0.44988
1230.3,0.44989
1230.4,0.44984
1230.6,0.44976
1230.7,0.44976
1230.8,0.4498
1231.0,0.4499
1231.1,0.4499
1231.3,0.44982
1231.4,0.4498
1231.6,0.44985
1231.7,0.44975
1231.9,0.44963
1232.0,0.44964
1232.2,0.44962
1232.3,0.44972
1232.5,0.44977
1232.6,0.44969
1232.8,0.44952
1232.9,0.44948
1233.1,0.44967
1233.2,0.44983
1233.3,0.44975
1233.5,0.44969
1233.6,0.44974
1233.8,0.44978
1233.9,0.44982
1234.1,0.44976
1234.2,0.4496
1234.4,0.44965
1234.5,0.44969
1234.7,0.44965
1234.8,0.44946
1234.9,0.44934
1235.1,0.44955
1235.3,0.44973
1235.4,0.44967
1235.5,0.44964
1235.7,0.44958
1235.8,0.44952
1236.0,0.44948
1236.1,0.44946
1236.3,0.44953
1236.4,0.44954
1236.6,0.44937
1236.7,0.44939
1236.9,0.44951
1237.0,0.44944
1237.2,0.4494
1237.3,0.44942
1237.5,0.44949
1237.6,0.44963
1237.8,0.44971
1237.9,0.44957
1238.1,0.44943
1238.2,0.44956
1238.3,0.44952
1238.5,0.44949
1238.6,0.44957
1238.8,0.44952
1238.9,0.44945
1239.1,0.44948
1239.2,0.44947
1239.4,0.44947
1239.5,0.44937
1239.7,0.4493
1239.8,0.44939
1240.0,0.44948
1240.1,0.44949
1240.3,0.44947
1240.4,0.4494
1240.6,0.4493
1240.7,0.44942
1240.9,0.44948
1241.0,0.4493
1241.2,0.4494
1241.3,0.44937
1241.5,0.4492
1241.6,0.4493
1241.8,0.44946
1241.9,0.44952
1242.1,0.44945
1242.2,0.44929
1242.3,0.44923
1242.5,0.44932
1242.7,0.44936
1242.8,0.4493
1242.9,0.44926
1243.1,0.44931
1243.3,0.44942
1243.4,0.44948
1243.5,0.44949
1243.7,0.44943
1243.8,0.44944
1244.0,0.44948
1244.1,0.44944
1244.3,0.44937
1244.4,0.4492
1244.6,0.44922
1244.7,0.44932
1244.9,0.44933
1245.0,0.44919
1245.2,0.44909
1245.3,0.44904
1245.5,0.44903
1245.6,0.44903
1245.8,0.44904
1245.9,0.44913
1246.1,0.44928
1246.2,0.44925
1246.4,0.44929
1246.5,0.44932
1246.7,0.44922
1246.8,0.44916
1247.0,0.44911
1247.1,0.4491
1247.3,0.44916
1247.4,0.44911
1247.6,0.44907
1247.7,0.44914
1247.9,0.44913
1248.0,0.44914
1248.2,0.44919
1248.3,0.4492
1248.5,0.44921
1248.6,0.44913
1248.8,0.44903
1248.9,0.44896
1249.1,0.44896
1249.2,0.44905
1249.4,0.44903
1249.5,0.44905
1249.7,0.44908
1249.8,0.449
1250.0,0.4489
1250.1,0.44902
1250.3,0.44918
1250.4,0.44908
1250.6,0.44897
1250.7,0.44911
1250.9,0.44918
1251.1,0.44914
1251.2,0.44906
1251.3,0.44908
1251.5,0.44914
1251.7,0.4491
1251.8,0.44909
1251.9,0.44908
1252.1,0.44901
1252.3,0.44892
1252.4,0.44878
1252.6,0.44881
1252.7,0.44885
1252.9,0.44877
1253.0,0.44879
1253.2,0.44891
1253.3,0.44886
1253.5,0.44897
1253.6,0.44897
1253.8,0.44892
1253.9,0.44893
1254.1,0.44889
1254.2,0.44882
1254.4,0.44885
1254.5,0.44885
1254.7,0.4489
1254.8,0.44891
1255.0,0.44885
1255.1,0.44891
1255.3,0.44896
1255.4,0.44893
1255.6,0.4489
1255.7,0.44877
1255.9,0.44876
1256.1,0.44874
1256.2,0.44878
1256.3,0.44887
1256.5,0.44881
1256.7,0.44883
1256.8,0.44889
1257.0,0.44886
1257.1,0.44868
1257.3,0.44862
1257.4,0.44869
1257.6,0.44891
1257.7,0.44891
1257.9,0.44873
1258.0,0.44861
1258.2,0.44862
1258.3,0.4487
1258.5,0.44865
1258.6,0.44854
1258.8,0.44854
1258.9,0.44856
1259.1,0.4486
1259.3,0.44873
1259.4,0.44874
1259.6,0.44874
1259.7,0.4489
1259.9,0.44891
1260.0,0.44874
1260.2,0.44861
1260.3,0.44855
1260.5,0.4486
1260.6,0.44865
1260.8,0.44861
1260.9,0.44856
1261.1,0.44858
1261.2,0.44855
1261.4,0.44857
1261.6,0.44865
1261.7,0.44861
1261.8,0.44855
1262.0,0.44861
1262.2,0.44865
1262.3,0.44862
1262.5,0.44863
1262.6,0.44865
1262.8,0.4486
1262.9,0.44866
1263.1,0.44865
1263.2,0.44859
1263.4,0.44864
1263.6,0.44866
1263.7,0.44864
1263.8,0.44863
1264.0,0.44863
1264.2,0.44859
1264.3,0.44865
