Sample ID,11_Iceland_00003
Species,11_Iceland
Subgroup,11_Iceland
Group,11_Iceland
Library,EXM_MRS
Sample Description,Sample 11
Date Added,"02/20/2024,02/20/2024"
Viewing Geometry,
Other Information,"Acquired with 1    RS-3500_SN17580H8 [3]
Name: Instrument, dtype: object; 7,32,30,50,50,30 integration times; 100,100 scans averaged"
Composition,
Resolution,2.8nm@700nm 8nm@1500nm 6nm@2100nm
Grain Size,
Locality,
Database of Origin,ExoMars Mission Reference Samples
Wavelength,Response
1115.0,0.085766
1116.0,0.085929
1117.0,0.086095
1118.0,0.08625999999999999
1119.0,0.086419
1120.0,0.086572
1121.0,0.086721
1122.0,0.08686400000000001
1123.0,0.087
1124.0,0.08712400000000001
1125.0,0.08724
1126.0,0.087354
1127.0,0.08747500000000001
1128.0,0.08759800000000001
1129.0,0.087724
1130.0,0.087856
1131.0,0.087999
1132.0,0.08816
1133.0,0.08833
1134.0,0.088496
1135.0,0.08864599999999999
1136.0,0.088781
1137.0,0.08890700000000001
1138.0,0.089027
1139.0,0.089142
1140.0,0.089249
1141.0,0.089352
1142.0,0.08945299999999999
1143.0,0.089554
1144.0,0.089655
1145.0,0.089756
1146.0,0.089855
1147.0,0.089954
1148.0,0.090051
1149.0,0.090149
1150.0,0.090247
1151.0,0.090346
1152.0,0.090448
1153.0,0.09054999999999999
1154.0,0.09065
1155.0,0.09074600000000001
1156.0,0.09083999999999999
1157.0,0.09093299999999999
1158.0,0.091029
1159.0,0.091132
1160.0,0.091242
1161.0,0.091345
1162.0,0.091429
1163.0,0.09148300000000001
1164.0,0.091517
1165.0,0.091547
1166.0,0.091585
1167.0,0.09163
1168.0,0.091677
1169.0,0.09173
1170.0,0.09179399999999999
1171.0,0.091875
1172.0,0.091964
1173.0,0.092049
1174.0,0.092117
1175.0,0.09217399999999999
1176.0,0.092223
1177.0,0.092266
1178.0,0.092304
1179.0,0.092335
1180.0,0.092361
1181.0,0.092386
1182.0,0.092409
1183.0,0.092425
1184.0,0.09244400000000001
1185.0,0.09247899999999999
1186.0,0.092539
1187.0,0.09262000000000001
1188.0,0.092707
1189.0,0.09278600000000001
1190.0,0.092849
1191.0,0.092905
1192.0,0.092959
1193.0,0.093017
1194.0,0.093085
1195.0,0.09315699999999999
1196.0,0.09322699999999999
1197.0,0.093285
1198.0,0.093331
1199.0,0.093369
1200.0,0.093406
1201.0,0.093446
1202.0,0.09349
1203.0,0.093534
1204.0,0.09357900000000001
1205.0,0.093627
1206.0,0.093683
1207.0,0.09373799999999999
1208.0,0.093781
1209.0,0.093802
1210.0,0.093803
1211.0,0.093793
1212.0,0.093781
1213.0,0.09376799999999999
1214.0,0.093746
1215.0,0.093726
1216.0,0.09372299999999999
1217.0,0.093744
1218.0,0.09378299999999999
1219.0,0.093827
1220.0,0.093865
1221.0,0.093898
1222.0,0.093931
1223.0,0.09395400000000001
1224.0,0.09395899999999999
1225.0,0.09393499999999999
1226.0,0.093894
1227.0,0.09385
1228.0,0.09382099999999999
1229.0,0.09379799999999999
1230.0,0.093781
1231.0,0.093775
1232.0,0.09378700000000001
1233.0,0.093818
1234.0,0.093862
1235.0,0.093912
1236.0,0.093963
1237.0,0.09402100000000001
1238.0,0.094083
1239.0,0.094143
1240.0,0.0942
1241.0,0.09425599999999999
1242.0,0.09430899999999999
1243.0,0.094359
1244.0,0.094405
1245.0,0.09444699999999999
1246.0,0.09448600000000001
1247.0,0.09451999999999999
1248.0,0.094552
1249.0,0.09457900000000001
1250.0,0.094602
1251.0,0.094617
1252.0,0.09462
1253.0,0.094617
1254.0,0.094613
1255.0,0.094616
1256.0,0.094621
1257.0,0.09462899999999999
1258.0,0.094639
1259.0,0.09465299999999999
1260.0,0.094673
1261.0,0.094694
1262.0,0.09471500000000001
1263.0,0.094734
1264.0,0.094753
1265.0,0.094771
1266.0,0.094786
1267.0,0.094794
1268.0,0.094798
1269.0,0.094802
1270.0,0.09481099999999999
1271.0,0.094828
1272.0,0.09484999999999999
1273.0,0.09487399999999999
1274.0,0.094901
1275.0,0.09493399999999999
1276.0,0.09497
1277.0,0.095
1278.0,0.09501699999999999
1279.0,0.09501899999999999
1280.0,0.095015
1281.0,0.095011
1282.0,0.095015
1283.0,0.09502000000000001
1284.0,0.095029
1285.0,0.09504099999999999
1286.0,0.09506
1287.0,0.095088
1288.0,0.09511599999999999
1289.0,0.09513500000000001
1290.0,0.09513500000000001
1291.0,0.095122
1292.0,0.095111
1293.0,0.095117
1294.0,0.095144
1295.0,0.095183
1296.0,0.09522800000000001
1297.0,0.095275
1298.0,0.095334
1299.0,0.095396
1300.0,0.09544499999999999
1301.0,0.09546400000000001
1302.0,0.095453
1303.0,0.095428
1304.0,0.095408
1305.0,0.09540699999999999
1306.0,0.095416
1307.0,0.095432
1308.0,0.09545
1309.0,0.095471
1310.0,0.095495
1311.0,0.095521
1312.0,0.09554399999999999
1313.0,0.09556200000000001
1314.0,0.09557600000000001
1315.0,0.09559200000000001
1316.0,0.095614
1317.0,0.09564299999999999
1318.0,0.095677
