Sample ID,Standard_retest_00001
834.0,0.996923
835.0,0.996847
836.0,0.996662
837.0,0.9968739999999999
838.0,0.997144
839.0,0.9970910000000001
840.0,0.997055
841.0,0.997285
842.0,0.9972280000000001
843.0,0.9971800000000001
844.0,0.99729
845.0,0.997311
846.0,0.997188
847.0,0.996985
848.0,0.9967860000000001
849.0,0.9965560000000001
850.0,0.997025
851.0,0.9969129999999999
852.0,0.9968680000000001
853.0,0.997003
854.0,0.997124
855.0,0.997254
856.0,0.997218
857.0,0.997188
858.0,0.99733
859.0,0.997556
860.0,0.997595
861.0,0.9974299999999999
862.0,0.997423
863.0,0.9970399999999999
864.0,0.997203
865.0,0.9971049999999999
866.0,0.997008
867.0,0.997019
868.0,0.99702
869.0,0.9969979999999999
870.0,0.9967929999999999
871.0,0.996583
872.0,0.996712
873.0,0.996928
874.0,0.9970279999999999
875.0,0.996819
876.0,0.996603
877.0,0.99697
878.0,0.9967489999999999
879.0,0.996942
880.0,0.996936
881.0,0.9970659999999999
882.0,0.997323
883.0,0.997058
884.0,0.996669
885.0,0.9969079999999999
886.0,0.997053
887.0,0.9967950000000001
888.0,0.996542
889.0,0.9962430000000001
890.0,0.996567
891.0,0.9963960000000001
892.0,0.9962380000000001
893.0,0.99641
894.0,0.9964660000000001
895.0,0.9966809999999999
896.0,0.996661
897.0,0.9964449999999999
898.0,0.996652
899.0,0.997122
900.0,0.9967900000000001
901.0,0.9966330000000001
902.0,0.9965999999999999
903.0,0.996838
904.0,0.997042
905.0,0.996647
906.0,0.99631
907.0,0.9967189999999999
908.0,0.9963930000000001
909.0,0.996114
910.0,0.996546
911.0,0.9967950000000001
912.0,0.996507
913.0,0.996626
914.0,0.996678
915.0,0.996366
916.0,0.996577
917.0,0.9965080000000001
918.0,0.99616
919.0,0.9963460000000001
920.0,0.996155
921.0,0.995866
922.0,0.9960800000000001
923.0,0.995997
924.0,0.996247
925.0,0.9964740000000001
926.0,0.996736
927.0,0.9970180000000001
928.0,0.996579
929.0,0.996483
930.0,0.9959950000000001
931.0,0.996198
932.0,0.996156
933.0,0.996416
934.0,0.9964360000000001
935.0,0.996733
936.0,0.9965269999999999
937.0,0.996229
938.0,0.996496
939.0,0.996651
940.0,0.996815
941.0,0.9973489999999999
942.0,0.9972620000000001
943.0,0.996952
944.0,0.996369
945.0,0.9958589999999999
946.0,0.996456
947.0,0.9966769999999999
948.0,0.997056
949.0,0.997846
950.0,0.997196
951.0,0.996548
952.0,0.997275
953.0,0.997371
954.0,0.996574
955.0,0.9960460000000001
956.0,0.996572
957.0,0.9974620000000001
958.0,0.996982
959.0,0.9963890000000001
960.0,0.997303
961.0,0.996728
962.0,0.996179
963.0,0.997101
964.0,0.996372
965.0,0.996631
966.0,0.995669
967.0,0.9961620000000001
968.0,0.9966700000000001
969.0,0.996454
970.0,0.9972249999999999
971.0,0.99655
972.0,0.995261
973.0,0.996953
974.0,0.997041
975.0,0.995833
976.0,0.9967529999999999
977.0,0.996607
978.0,0.996452
979.0,0.996293
980.0,0.996314
981.0,0.9962829999999999
982.0,0.996142
983.0,0.995933
984.0,0.995732
985.0,0.99554
986.0,0.995358
987.0,0.9951829999999999
988.0,0.9950180000000001
989.0,0.9948609999999999
990.0,0.994714
991.0,0.994575
992.0,0.994444
993.0,0.994323
994.0,0.99421
995.0,0.9941589999999999
996.0,0.99419
997.0,0.994221
998.0,0.994252
999.0,0.9942829999999999
1000.0,0.9943129999999999
1001.0,0.994344
1002.0,0.9943770000000001
1003.0,0.994411
1004.0,0.994443
1005.0,0.9944700000000001
1006.0,0.994485
1007.0,0.994489
1008.0,0.994493
1009.0,0.9945109999999999
1010.0,0.9945489999999999
1011.0,0.994602
1012.0,0.9946590000000001
1013.0,0.9947110000000001
1014.0,0.994757
1015.0,0.994803
1016.0,0.994842
1017.0,0.9948659999999999
1018.0,0.994867
1019.0,0.994851
1020.0,0.9948319999999999
1021.0,0.9948250000000001
1022.0,0.9948359999999999
1023.0,0.994855
1024.0,0.9948779999999999
1025.0,0.994901
1026.0,0.994928
1027.0,0.994958
1028.0,0.994983
1029.0,0.994992
1030.0,0.994988
1031.0,0.994973
1032.0,0.9949439999999999
1033.0,0.994901
1034.0,0.99483
1035.0,0.994742
1036.0,0.9946590000000001
1037.0,0.994601
1038.0,0.994567
1039.0,0.9945470000000001
1040.0,0.994538
1041.0,0.9945350000000001
1042.0,0.9945390000000001
1043.0,0.9945520000000001
1044.0,0.994572
1045.0,0.994601
1046.0,0.994648
1047.0,0.9947
1048.0,0.994743
1049.0,0.99476
1050.0,0.9947509999999999
1051.0,0.994729
1052.0,0.9947079999999999
1053.0,0.9947
1054.0,0.9946980000000001
1055.0,0.9947
1056.0,0.9947020000000001
1057.0,0.9947020000000001
1058.0,0.994699
1059.0,0.994697
1060.0,0.9947
1061.0,0.99471
1062.0,0.9947280000000001
1063.0,0.9947499999999999
1064.0,0.994771
1065.0,0.994791
1066.0,0.994814
1067.0,0.994833
1068.0,0.994842
1069.0,0.994835
1070.0,0.994816
1071.0,0.9947889999999999
1072.0,0.994758
1073.0,0.994727
1074.0,0.994694
1075.0,0.994652
1076.0,0.9945959999999999
1077.0,0.99452
1078.0,0.994426
1079.0,0.994324
1080.0,0.994224
1081.0,0.994113
1082.0,0.993993
1083.0,0.993892
1084.0,0.9938420000000001
1085.0,0.993852
1086.0,0.993904
1087.0,0.9939790000000001
1088.0,0.994061
1089.0,0.994163
1090.0,0.994281
1091.0,0.9943949999999999
1092.0,0.994486
1093.0,0.994562
1094.0,0.9946250000000001
1095.0,0.9946729999999999
1096.0,0.9947029999999999
1097.0,0.9947079999999999
1098.0,0.994696
1099.0,0.994682
1100.0,0.9946769999999999
1101.0,0.994675
1102.0,0.994675
1103.0,0.99468
1104.0,0.994693
1105.0,0.994718
1106.0,0.9947459999999999
1107.0,0.994769
1108.0,0.994782
1109.0,0.994792
1110.0,0.994794
1111.0,0.994782
1112.0,0.9947459999999999
1113.0,0.994685
1114.0,0.994617
1115.0,0.99456
1116.0,0.994525
1117.0,0.994504
1118.0,0.994487
1119.0,0.994463
1120.0,0.9944280000000001
1121.0,0.994387
1122.0,0.994344
1123.0,0.994301
1124.0,0.9942570000000001
1125.0,0.994213
1126.0,0.994169
1127.0,0.99413
1128.0,0.994086
1129.0,0.994042
1130.0,0.994014
1131.0,0.99402
1132.0,0.994069
1133.0,0.9941450000000001
1134.0,0.994229
1135.0,0.9943040000000001
1136.0,0.994382
1137.0,0.99446
1138.0,0.994525
1139.0,0.994563
1140.0,0.994571
1141.0,0.994563
1142.0,0.9945569999999999
1143.0,0.994568
1144.0,0.994595
1145.0,0.9946240000000001
1146.0,0.994641
1147.0,0.9946349999999999
1148.0,0.994611
1149.0,0.994576
1150.0,0.994537
1151.0,0.994495
1152.0,0.994441
1153.0,0.9943909999999999
1154.0,0.9943609999999999
1155.0,0.9943649999999999
1156.0,0.9943949999999999
1157.0,0.994437
1158.0,0.9944729999999999
1159.0,0.994498
1160.0,0.9945189999999999
1161.0,0.9945390000000001
1162.0,0.994561
1163.0,0.994585
1164.0,0.994611
1165.0,0.9946349999999999
1166.0,0.994653
1167.0,0.9946769999999999
1168.0,0.9946980000000001
1169.0,0.9947020000000001
1170.0,0.9946699999999999
1171.0,0.9945959999999999
1172.0,0.9944970000000001
1173.0,0.994396
1174.0,0.99431
1175.0,0.994225
1176.0,0.9941450000000001
1177.0,0.994081
1178.0,0.994043
1179.0,0.994032
1180.0,0.9940359999999999
1181.0,0.994046
1182.0,0.994055
1183.0,0.994067
1184.0,0.994084
1185.0,0.994106
1186.0,0.994136
1187.0,0.994175
1188.0,0.994215
1189.0,0.9942489999999999
1190.0,0.994281
1191.0,0.9943129999999999
1192.0,0.994334
1193.0,0.99433
1194.0,0.994285
1195.0,0.99421
1196.0,0.994137
1197.0,0.994095
1198.0,0.994081
1199.0,0.994085
1200.0,0.994104
1201.0,0.994136
1202.0,0.994201
1203.0,0.9942789999999999
1204.0,0.994341
1205.0,0.99436
1206.0,0.9943420000000001
1207.0,0.9943000000000001
1208.0,0.9942449999999999
1209.0,0.9941800000000001
1210.0,0.99409
1211.0,0.9939960000000001
1212.0,0.9939190000000001
1213.0,0.993874
1214.0,0.993852
1215.0,0.993844
1216.0,0.9938420000000001
1217.0,0.9938469999999999
1218.0,0.993864
1219.0,0.9938819999999999
1220.0,0.993891
1221.0,0.993883
1222.0,0.993863
1223.0,0.9938509999999999
1224.0,0.993864
1225.0,0.9939180000000001
1226.0,0.9939950000000001
1227.0,0.9940680000000001
1228.0,0.994113
1229.0,0.994131
1230.0,0.994134
1231.0,0.994132
1232.0,0.994131
1233.0,0.994122
1234.0,0.9941110000000001
1235.0,0.994109
1236.0,0.9941249999999999
1237.0,0.9941549999999999
1238.0,0.9941930000000001
1239.0,0.994238
1240.0,0.994287
1241.0,0.9943460000000001
1242.0,0.994408
1243.0,0.994465
1244.0,0.994524
1245.0,0.994589
1246.0,0.9946339999999999
1247.0,0.994638
1248.0,0.9945860000000001
1249.0,0.9944970000000001
1250.0,0.9943919999999999
1251.0,0.994293
1252.0,0.994187
1253.0,0.9940760000000001
1254.0,0.993973
1255.0,0.993891
1256.0,0.993823
1257.0,0.993768
1258.0,0.99373
1259.0,0.9937130000000001
1260.0,0.9937229999999999
1261.0,0.993747
1262.0,0.9937739999999999
1263.0,0.9937990000000001
1264.0,0.99383
1265.0,0.99386
1266.0,0.993878
1267.0,0.9938760000000001
1268.0,0.99386
1269.0,0.9938400000000001
1270.0,0.993825
1271.0,0.993814
1272.0,0.9938020000000001
1273.0,0.9937980000000001
1274.0,0.9938089999999999
1275.0,0.993836
1276.0,0.9938750000000001
1277.0,0.9939190000000001
1278.0,0.993964
1279.0,0.9940089999999999
1280.0,0.994059
1281.0,0.9941200000000001
1282.0,0.9941979999999999
1283.0,0.994296
1284.0,0.994401
1285.0,0.994498
1286.0,0.9945780000000001
1287.0,0.994649
1288.0,0.9947119999999999
1289.0,0.994768
1290.0,0.994819
1291.0,0.9948650000000001
1292.0,0.9948990000000001
1293.0,0.994911
1294.0,0.9949079999999999
1295.0,0.994889
1296.0,0.994842
1297.0,0.9947539999999999
1298.0,0.994601
1299.0,0.994417
1300.0,0.99425
1301.0,0.994139
1302.0,0.994066
1303.0,0.994019
1304.0,0.9939910000000001
1305.0,0.993982
1306.0,0.9940049999999999
1307.0,0.9940389999999999
1308.0,0.994062
1309.0,0.994062
1310.0,0.99405
1311.0,0.994032
1312.0,0.994015
1313.0,0.9939950000000001
1314.0,0.993972
1315.0,0.9939520000000001
1316.0,0.993942
1317.0,0.993944
1318.0,0.9939530000000001
1319.0,0.9939610000000001
1320.0,0.9939629999999999
1321.0,0.9939629999999999
1322.0,0.9939589999999999
1323.0,0.9939490000000001
1324.0,0.9939230000000001
1325.0,0.9938760000000001
1326.0,0.99383
1327.0,0.99381
1328.0,0.9938410000000001
1329.0,0.993913
1330.0,0.99399
1331.0,0.9940359999999999
1332.0,0.994031
1333.0,0.9939979999999999
1334.0,0.9939610000000001
1335.0,0.993945
1336.0,0.993946
1337.0,0.9939560000000001
1338.0,0.993978
1339.0,0.994018
1340.0,0.994094
1341.0,0.994177
1342.0,0.9942310000000001
1343.0,0.9942230000000001
1344.0,0.994163
1345.0,0.9940760000000001
1346.0,0.993986
1347.0,0.993907
1348.0,0.993827
1349.0,0.993739
1350.0,0.993638
1351.0,0.993513
1352.0,0.993374
1353.0,0.993243
1354.0,0.9931399999999999
1355.0,0.993057
1356.0,0.992992
1357.0,0.99295
1358.0,0.9929389999999999
1359.0,0.992967
1360.0,0.9930150000000001
1361.0,0.9930599999999999
1362.0,0.9930889999999999
1363.0,0.993115
1364.0,0.9931350000000001
1365.0,0.993147
1366.0,0.993144
1367.0,0.9931310000000001
1368.0,0.993113
1369.0,0.9930979999999999
1370.0,0.993085
1371.0,0.993071
1372.0,0.9930549999999999
1373.0,0.993036
1374.0,0.9930150000000001
1375.0,0.992992
1376.0,0.9929640000000001
1377.0,0.992924
1378.0,0.9928589999999999
1379.0,0.992803
1380.0,0.992792
1381.0,0.9928619999999999
1382.0,0.992998
1383.0,0.993148
1384.0,0.993259
1385.0,0.993325
1386.0,0.9933700000000001
1387.0,0.9933960000000001
1388.0,0.9934069999999999
1389.0,0.993397
1390.0,0.9933710000000001
1391.0,0.993336
1392.0,0.993298
1393.0,0.993249
1394.0,0.993195
1395.0,0.993144
1396.0,0.9930939999999999
1397.0,0.993039
1398.0,0.992995
1399.0,0.9929779999999999
1400.0,0.993004
1401.0,0.9930589999999999
1402.0,0.993119
1403.0,0.99316
1404.0,0.993186
1405.0,0.993206
1406.0,0.993224
1407.0,0.993243
1408.0,0.993254
1409.0,0.993268
1410.0,0.993304
1411.0,0.9933799999999999
1412.0,0.9934910000000001
1413.0,0.9936029999999999
1414.0,0.993681
1415.0,0.993712
1416.0,0.993714
1417.0,0.9937
1418.0,0.993681
1419.0,0.993651
1420.0,0.9936119999999999
1421.0,0.9935680000000001
1422.0,0.9935209999999999
1423.0,0.99346
1424.0,0.993402
1425.0,0.993364
1426.0,0.993351
1427.0,0.993353
1428.0,0.993381
1429.0,0.993452
1430.0,0.993586
1431.0,0.993769
1432.0,0.99396
1433.0,0.9941249999999999
1434.0,0.994288
1435.0,0.994439
1436.0,0.9945520000000001
1437.0,0.994603
1438.0,0.994605
1439.0,0.994567
1440.0,0.994498
1441.0,0.994388
1442.0,0.9942270000000001
1443.0,0.99406
1444.0,0.993931
1445.0,0.993849
1446.0,0.993791
1447.0,0.993751
1448.0,0.99372
1449.0,0.993704
1450.0,0.993701
1451.0,0.993704
1452.0,0.99371
1453.0,0.99372
1454.0,0.993737
1455.0,0.9937600000000001
1456.0,0.9938020000000001
1457.0,0.993863
1458.0,0.993907
1459.0,0.993898
1460.0,0.993819
1461.0,0.993702
1462.0,0.993586
1463.0,0.993502
1464.0,0.993433
1465.0,0.993377
1466.0,0.993339
1467.0,0.9933289999999999
1468.0,0.993347
1469.0,0.9933700000000001
1470.0,0.993377
1471.0,0.993365
1472.0,0.993343
1473.0,0.993308
1474.0,0.993255
1475.0,0.993159
1476.0,0.9930509999999999
1477.0,0.992984
1478.0,0.992998
1479.0,0.993073
1480.0,0.993191
1481.0,0.9933369999999999
1482.0,0.993528
1483.0,0.993768
1484.0,0.9939979999999999
1485.0,0.9941580000000001
1486.0,0.994238
1487.0,0.994272
1488.0,0.994294
1489.0,0.994334
1490.0,0.9943919999999999
1491.0,0.9944379999999999
1492.0,0.9944379999999999
1493.0,0.9943559999999999
1494.0,0.994204
1495.0,0.994042
1496.0,0.9939319999999999
1497.0,0.993887
1498.0,0.9938769999999999
1499.0,0.9938790000000001
1500.0,0.9938760000000001
1501.0,0.9938750000000001
1502.0,0.993878
1503.0,0.9938819999999999
1504.0,0.9938899999999999
1505.0,0.993905
1506.0,0.993913
1507.0,0.993898
1508.0,0.9938400000000001
1509.0,0.993753
1510.0,0.9936740000000001
1511.0,0.993634
1512.0,0.99362
1513.0,0.993631
1514.0,0.9936790000000001
1515.0,0.993781
1516.0,0.993944
1517.0,0.9941209999999999
1518.0,0.994264
1519.0,0.9943770000000001
1520.0,0.9944759999999999
1521.0,0.994528
1522.0,0.994498
1523.0,0.994349
1524.0,0.994143
1525.0,0.993966
1526.0,0.9938859999999999
1527.0,0.9938710000000001
1528.0,0.993889
1529.0,0.993912
1530.0,0.993943
1531.0,0.993993
1532.0,0.994031
1533.0,0.9940260000000001
1534.0,0.9939709999999999
1535.0,0.993892
1536.0,0.99381
1537.0,0.993748
1538.0,0.993698
1539.0,0.9936440000000001
1540.0,0.9935729999999999
1541.0,0.993467
1542.0,0.993335
1543.0,0.9932089999999999
1544.0,0.9931180000000001
1545.0,0.993044
1546.0,0.992993
1547.0,0.992985
1548.0,0.993046
1549.0,0.9931829999999999
1550.0,0.993347
1551.0,0.993484
1552.0,0.9935680000000001
1553.0,0.993629
1554.0,0.9936740000000001
1555.0,0.993712
1556.0,0.99374
1557.0,0.993758
1558.0,0.9937640000000001
1559.0,0.9937609999999999
1560.0,0.993753
1561.0,0.9937269999999999
1562.0,0.993666
1563.0,0.993538
1564.0,0.993364
1565.0,0.9932089999999999
1566.0,0.9931350000000001
1567.0,0.993142
1568.0,0.993196
1569.0,0.993271
1570.0,0.993357
1571.0,0.993473
1572.0,0.993594
1573.0,0.9936929999999999
1574.0,0.993749
1575.0,0.993781
1576.0,0.993822
1577.0,0.993903
1578.0,0.9940389999999999
1579.0,0.994186
1580.0,0.994291
1581.0,0.994315
1582.0,0.994281
1583.0,0.99421
1584.0,0.994124
1585.0,0.994011
1586.0,0.993874
1587.0,0.99374
1588.0,0.993634
1589.0,0.993548
1590.0,0.993472
1591.0,0.993397
1592.0,0.9933190000000001
1593.0,0.993243
1594.0,0.993168
1595.0,0.9930920000000001
1596.0,0.9930140000000001
1597.0,0.9929349999999999
1598.0,0.99286
1599.0,0.9927819999999999
1600.0,0.992684
1601.0,0.99261
1602.0,0.992606
1603.0,0.992714
1604.0,0.9928969999999999
1605.0,0.9930880000000001
1606.0,0.9932259999999999
1607.0,0.9933329999999999
1608.0,0.993416
1609.0,0.993455
1610.0,0.993425
1611.0,0.993321
