Sample ID,Standard_retest_00003
850.0,0.9962260000000001
851.0,0.996148
852.0,0.9959520000000001
853.0,0.996028
854.0,0.996305
855.0,0.996395
856.0,0.996152
857.0,0.9962789999999999
858.0,0.9964919999999999
859.0,0.996588
860.0,0.9965080000000001
861.0,0.9963599999999999
862.0,0.996369
863.0,0.996172
864.0,0.996544
865.0,0.996348
866.0,0.996022
867.0,0.995994
868.0,0.996275
869.0,0.996573
870.0,0.996151
871.0,0.9961530000000001
872.0,0.995941
873.0,0.996179
874.0,0.9965040000000001
875.0,0.9964109999999999
876.0,0.996116
877.0,0.99634
878.0,0.996532
879.0,0.996324
880.0,0.996114
881.0,0.996036
882.0,0.996197
883.0,0.99604
884.0,0.995882
885.0,0.996184
886.0,0.995917
887.0,0.9958790000000001
888.0,0.9955970000000001
889.0,0.995724
890.0,0.9959439999999999
891.0,0.995667
892.0,0.9954909999999999
893.0,0.99586
894.0,0.996207
895.0,0.996187
896.0,0.9962009999999999
897.0,0.996209
898.0,0.9962019999999999
899.0,0.996424
900.0,0.996254
901.0,0.996183
902.0,0.996001
903.0,0.995959
904.0,0.9962099999999999
905.0,0.9961960000000001
906.0,0.9957699999999999
907.0,0.9959749999999999
908.0,0.995908
909.0,0.9958549999999999
910.0,0.9958089999999999
911.0,0.9954909999999999
912.0,0.9956050000000001
913.0,0.995815
914.0,0.995815
915.0,0.995709
916.0,0.995852
917.0,0.995583
918.0,0.9953839999999999
919.0,0.995638
920.0,0.9952540000000001
921.0,0.9952970000000001
922.0,0.9957290000000001
923.0,0.995318
924.0,0.995514
925.0,0.9950629999999999
926.0,0.996373
927.0,0.9962829999999999
928.0,0.99617
929.0,0.996095
930.0,0.995618
931.0,0.99543
932.0,0.995295
933.0,0.995547
934.0,0.995519
935.0,0.996134
936.0,0.996055
937.0,0.9960859999999999
938.0,0.996297
939.0,0.995937
940.0,0.9955710000000001
941.0,0.9958060000000001
942.0,0.9959739999999999
943.0,0.996216
944.0,0.9958849999999999
945.0,0.995355
946.0,0.995683
947.0,0.9958
948.0,0.996107
949.0,0.996019
950.0,0.9956959999999999
951.0,0.995206
952.0,0.9950960000000001
953.0,0.995593
954.0,0.9958079999999999
955.0,0.9949939999999999
956.0,0.9956510000000001
957.0,0.996587
958.0,0.9970289999999999
959.0,0.9968290000000001
960.0,0.997295
961.0,0.996328
962.0,0.995852
963.0,0.99631
964.0,0.995544
965.0,0.996338
966.0,0.9957720000000001
967.0,0.995578
968.0,0.9957940000000001
969.0,0.995586
970.0,0.9962770000000001
971.0,0.996414
972.0,0.995304
973.0,0.9959990000000001
974.0,0.996928
975.0,0.996875
976.0,0.9967529999999999
977.0,0.996607
978.0,0.996451
979.0,0.996339
980.0,0.9966240000000001
981.0,0.996657
982.0,0.9965569999999999
983.0,0.996353
984.0,0.996144
985.0,0.9959310000000001
986.0,0.995714
987.0,0.995492
988.0,0.995267
989.0,0.995037
990.0,0.994803
991.0,0.994565
992.0,0.994323
993.0,0.9940760000000001
994.0,0.993825
995.0,0.9936830000000001
996.0,0.993708
997.0,0.993733
998.0,0.993758
999.0,0.993783
1000.0,0.9938079999999999
1001.0,0.9938330000000001
1002.0,0.993859
1003.0,0.9938859999999999
1004.0,0.993912
1005.0,0.993934
1006.0,0.9939490000000001
1007.0,0.9939579999999999
1008.0,0.993966
1009.0,0.993981
1010.0,0.9940049999999999
1011.0,0.9940349999999999
1012.0,0.994069
1013.0,0.994105
1014.0,0.9941490000000001
1015.0,0.994201
1016.0,0.9942449999999999
1017.0,0.994267
1018.0,0.994262
1019.0,0.994239
1020.0,0.9941989999999999
1021.0,0.994147
1022.0,0.994061
1023.0,0.9939490000000001
1024.0,0.993852
1025.0,0.993811
1026.0,0.993852
1027.0,0.993943
1028.0,0.9940380000000001
1029.0,0.994092
1030.0,0.994105
1031.0,0.994097
1032.0,0.994066
1033.0,0.994008
1034.0,0.993905
1035.0,0.9937739999999999
1036.0,0.9936499999999999
1037.0,0.9935680000000001
1038.0,0.9935269999999999
1039.0,0.9935120000000001
1040.0,0.993514
1041.0,0.9935250000000001
1042.0,0.993556
1043.0,0.9936
1044.0,0.993643
1045.0,0.993669
1046.0,0.993686
1047.0,0.993696
1048.0,0.9936969999999999
1049.0,0.993687
1050.0,0.993656
1051.0,0.993617
1052.0,0.993589
1053.0,0.993585
1054.0,0.9936029999999999
1055.0,0.9936320000000001
1056.0,0.993662
1057.0,0.9936849999999999
1058.0,0.993704
1059.0,0.9937239999999999
1060.0,0.993748
1061.0,0.993781
1062.0,0.993827
1063.0,0.993874
1064.0,0.9939100000000001
1065.0,0.993927
1066.0,0.9939279999999999
1067.0,0.993922
1068.0,0.993922
1069.0,0.9939319999999999
1070.0,0.9939490000000001
1071.0,0.9939669999999999
1072.0,0.993984
1073.0,0.9940019999999999
1074.0,0.994022
1075.0,0.9940370000000001
1076.0,0.9940359999999999
1077.0,0.994018
1078.0,0.993986
1079.0,0.993941
1080.0,0.9938800000000001
1081.0,0.993787
1082.0,0.993667
1083.0,0.9935590000000001
1084.0,0.993499
1085.0,0.993502
1086.0,0.993543
1087.0,0.9935970000000001
1088.0,0.9936400000000001
1089.0,0.9936740000000001
1090.0,0.993708
1091.0,0.993747
1092.0,0.9937940000000001
1093.0,0.993861
1094.0,0.993934
1095.0,0.993994
1096.0,0.99402
1097.0,0.99401
1098.0,0.993978
1099.0,0.993943
1100.0,0.9939190000000001
1101.0,0.993897
1102.0,0.9938769999999999
1103.0,0.9938670000000001
1104.0,0.993873
1105.0,0.993897
1106.0,0.993929
1107.0,0.99396
1108.0,0.9939830000000001
1109.0,0.9940019999999999
1110.0,0.99402
1111.0,0.9940399999999999
1112.0,0.994066
1113.0,0.994099
1114.0,0.994132
1115.0,0.9941540000000001
1116.0,0.994165
1117.0,0.99417
1118.0,0.994163
1119.0,0.994138
1120.0,0.9940869999999999
1121.0,0.994016
1122.0,0.9939319999999999
1123.0,0.993848
1124.0,0.993753
1125.0,0.993649
1126.0,0.993553
1127.0,0.993484
1128.0,0.9934449999999999
1129.0,0.993426
1130.0,0.993425
1131.0,0.993441
1132.0,0.9934820000000001
1133.0,0.993542
1134.0,0.9936039999999999
1135.0,0.993653
1136.0,0.9936969999999999
1137.0,0.993737
1138.0,0.993769
1139.0,0.9937900000000001
1140.0,0.9938030000000001
1141.0,0.993807
1142.0,0.9937999999999999
1143.0,0.993777
1144.0,0.9937309999999999
1145.0,0.993676
1146.0,0.9936320000000001
1147.0,0.993613
1148.0,0.993613
1149.0,0.993622
1150.0,0.993633
1151.0,0.993638
1152.0,0.993643
1153.0,0.9936499999999999
1154.0,0.993659
1155.0,0.993673
1156.0,0.9936929999999999
1157.0,0.993711
1158.0,0.9937220000000001
1159.0,0.993719
1160.0,0.993707
1161.0,0.9936929999999999
1162.0,0.993686
1163.0,0.99369
1164.0,0.993701
1165.0,0.993712
1166.0,0.9937170000000001
1167.0,0.9937179999999999
1168.0,0.9937170000000001
1169.0,0.993708
1170.0,0.9936879999999999
1171.0,0.993655
1172.0,0.993613
1173.0,0.9935680000000001
1174.0,0.9935269999999999
1175.0,0.9934829999999999
1176.0,0.99344
1177.0,0.9934010000000001
1178.0,0.9933710000000001
1179.0,0.993349
1180.0,0.9933329999999999
1181.0,0.993317
1182.0,0.993301
1183.0,0.9932880000000001
1184.0,0.993274
1185.0,0.993257
1186.0,0.9932340000000001
1187.0,0.993205
1188.0,0.993177
1189.0,0.993153
1190.0,0.9931369999999999
1191.0,0.993124
1192.0,0.993116
1193.0,0.993111
1194.0,0.993108
1195.0,0.993107
1196.0,0.993114
1197.0,0.9931310000000001
1198.0,0.993158
1199.0,0.993193
1200.0,0.9932380000000001
1201.0,0.9932949999999999
1202.0,0.993377
1203.0,0.993469
1204.0,0.993548
1205.0,0.99359
1206.0,0.9936010000000001
1207.0,0.9935930000000001
1208.0,0.993574
1209.0,0.993552
1210.0,0.993518
1211.0,0.993477
1212.0,0.9934390000000001
1213.0,0.9934050000000001
1214.0,0.993373
1215.0,0.993343
1216.0,0.993317
1217.0,0.993292
1218.0,0.993267
1219.0,0.9932510000000001
1220.0,0.9932510000000001
1221.0,0.993275
1222.0,0.9933150000000001
1223.0,0.993361
1224.0,0.9934010000000001
1225.0,0.9934390000000001
1226.0,0.993476
1227.0,0.9935080000000001
1228.0,0.9935309999999999
1229.0,0.993543
1230.0,0.993548
1231.0,0.993552
1232.0,0.993561
1233.0,0.993572
1234.0,0.993584
1235.0,0.993595
1236.0,0.9936050000000001
1237.0,0.993615
1238.0,0.993624
1239.0,0.993626
1240.0,0.993617
1241.0,0.993595
1242.0,0.9935729999999999
1243.0,0.9935670000000001
1244.0,0.993585
1245.0,0.993621
1246.0,0.993661
1247.0,0.9936929999999999
1248.0,0.9937229999999999
1249.0,0.993751
1250.0,0.9937649999999999
1251.0,0.993755
1252.0,0.993716
1253.0,0.993657
1254.0,0.993586
1255.0,0.99351
1256.0,0.993417
1257.0,0.993317
1258.0,0.993225
1259.0,0.993152
1260.0,0.9930929999999999
1261.0,0.9930450000000001
1262.0,0.9930070000000001
1263.0,0.992979
1264.0,0.992961
1265.0,0.992953
1266.0,0.992952
1267.0,0.992963
1268.0,0.992987
1269.0,0.993009
1270.0,0.9930150000000001
1271.0,0.992996
1272.0,0.992961
1273.0,0.9929250000000001
1274.0,0.992903
1275.0,0.992889
1276.0,0.992881
1277.0,0.992889
1278.0,0.992921
1279.0,0.992981
1280.0,0.993057
1281.0,0.9931359999999999
1282.0,0.9932110000000001
1283.0,0.993296
1284.0,0.993377
1285.0,0.993436
1286.0,0.9934569999999999
1287.0,0.99344
1288.0,0.9934139999999999
1289.0,0.9934040000000001
1290.0,0.9934189999999999
1291.0,0.9934449999999999
1292.0,0.9934860000000001
1293.0,0.993548
1294.0,0.993656
1295.0,0.9937900000000001
1296.0,0.993905
1297.0,0.9939570000000001
1298.0,0.99394
1299.0,0.9938849999999999
1300.0,0.99382
1301.0,0.993769
1302.0,0.993714
1303.0,0.9936579999999999
1304.0,0.9936069999999999
1305.0,0.9935649999999999
1306.0,0.9935299999999999
1307.0,0.9934999999999999
1308.0,0.993475
1309.0,0.9934569999999999
1310.0,0.9934470000000001
1311.0,0.993438
1312.0,0.993421
1313.0,0.993397
1314.0,0.9933679999999999
1315.0,0.9933320000000001
1316.0,0.9932880000000001
1317.0,0.9932219999999999
1318.0,0.993147
1319.0,0.993086
1320.0,0.993061
1321.0,0.993077
1322.0,0.993111
1323.0,0.993138
1324.0,0.9931350000000001
1325.0,0.993114
1326.0,0.9930840000000001
1327.0,0.9930599999999999
1328.0,0.993048
1329.0,0.9930450000000001
1330.0,0.99304
1331.0,0.9930249999999999
1332.0,0.992997
1333.0,0.992959
1334.0,0.992915
1335.0,0.992868
1336.0,0.992802
1337.0,0.99273
1338.0,0.992677
1339.0,0.992667
1340.0,0.992709
1341.0,0.992773
1342.0,0.992825
1343.0,0.992835
1344.0,0.9928149999999999
1345.0,0.992783
1346.0,0.992757
1347.0,0.992752
1348.0,0.992762
1349.0,0.992761
1350.0,0.99272
1351.0,0.9926220000000001
1352.0,0.9924890000000001
1353.0,0.9923529999999999
1354.0,0.992241
1355.0,0.992137
1356.0,0.992043
1357.0,0.991975
1358.0,0.9919490000000001
1359.0,0.991969
1360.0,0.992012
1361.0,0.992054
1362.0,0.992076
1363.0,0.99209
1364.0,0.992105
1365.0,0.992131
1366.0,0.992177
1367.0,0.992238
1368.0,0.9922960000000001
1369.0,0.992333
1370.0,0.992355
1371.0,0.992364
1372.0,0.992352
1373.0,0.9923090000000001
1374.0,0.9922230000000001
1375.0,0.992116
1376.0,0.9920180000000001
1377.0,0.991944
1378.0,0.99187
1379.0,0.991816
1380.0,0.991807
1381.0,0.9918720000000001
1382.0,0.9920019999999999
1383.0,0.9921500000000001
1384.0,0.99227
1385.0,0.992375
1386.0,0.9924729999999999
1387.0,0.9925350000000001
1388.0,0.992534
1389.0,0.992453
1390.0,0.992327
1391.0,0.992196
1392.0,0.99209
1393.0,0.991976
1394.0,0.991876
1395.0,0.9918250000000001
1396.0,0.991845
1397.0,0.9919199999999999
1398.0,0.9920319999999999
1399.0,0.9921639999999999
1400.0,0.99233
1401.0,0.992531
1402.0,0.992726
1403.0,0.992876
1404.0,0.992995
1405.0,0.9930880000000001
1406.0,0.993152
1407.0,0.993178
1408.0,0.993155
1409.0,0.993108
1410.0,0.993069
1411.0,0.993057
1412.0,0.993057
1413.0,0.9930589999999999
1414.0,0.9930559999999999
1415.0,0.993043
1416.0,0.9930249999999999
1417.0,0.993008
1418.0,0.992998
1419.0,0.993005
1420.0,0.9930140000000001
1421.0,0.993002
1422.0,0.992945
1423.0,0.992831
1424.0,0.9927030000000001
1425.0,0.992611
1426.0,0.992586
1427.0,0.992602
1428.0,0.992642
1429.0,0.992689
1430.0,0.992749
1431.0,0.992825
1432.0,0.9928959999999999
1433.0,0.9929439999999999
1434.0,0.992969
1435.0,0.992981
1436.0,0.992985
1437.0,0.9929859999999999
1438.0,0.992987
1439.0,0.9929770000000001
1440.0,0.99295
1441.0,0.992889
1442.0,0.992796
1443.0,0.992705
1444.0,0.992649
1445.0,0.992632
1446.0,0.992639
1447.0,0.992669
1448.0,0.992722
1449.0,0.9928140000000001
1450.0,0.992924
1451.0,0.9930249999999999
1452.0,0.993099
1453.0,0.993158
1454.0,0.993205
1455.0,0.99324
1456.0,0.993265
1457.0,0.993282
1458.0,0.993277
1459.0,0.99324
1460.0,0.993153
1461.0,0.993038
1462.0,0.992926
1463.0,0.992843
1464.0,0.992773
1465.0,0.992717
1466.0,0.992679
1467.0,0.992667
1468.0,0.992682
1469.0,0.9927039999999999
1470.0,0.992715
1471.0,0.992715
1472.0,0.992711
1473.0,0.992696
1474.0,0.9926619999999999
1475.0,0.992593
1476.0,0.9925109999999999
1477.0,0.9924540000000001
1478.0,0.992445
1479.0,0.9924689999999999
1480.0,0.992521
1481.0,0.992604
1482.0,0.99273
1483.0,0.992898
1484.0,0.993071
1485.0,0.993216
1486.0,0.993345
1487.0,0.99346
1488.0,0.993542
1489.0,0.993574
1490.0,0.99356
1491.0,0.993509
1492.0,0.993429
1493.0,0.9933069999999999
1494.0,0.993134
1495.0,0.992961
1496.0,0.992841
1497.0,0.992788
1498.0,0.992773
1499.0,0.9927760000000001
1500.0,0.9927779999999999
1501.0,0.992788
1502.0,0.992807
1503.0,0.9928319999999999
1504.0,0.992865
1505.0,0.9929089999999999
1506.0,0.992954
1507.0,0.9929859999999999
1508.0,0.993004
1509.0,0.9930110000000001
1510.0,0.9930100000000001
1511.0,0.993
1512.0,0.992966
1513.0,0.992926
1514.0,0.99291
1515.0,0.992946
1516.0,0.993028
1517.0,0.993117
1518.0,0.9931749999999999
1519.0,0.9932030000000001
1520.0,0.993215
1521.0,0.993187
1522.0,0.9930920000000001
1523.0,0.9928969999999999
1524.0,0.9926550000000001
1525.0,0.992444
1526.0,0.99232
1527.0,0.992245
1528.0,0.992214
1529.0,0.9922239999999999
1530.0,0.992297
1531.0,0.992428
1532.0,0.992565
1533.0,0.992654
1534.0,0.992706
1535.0,0.9927360000000001
1536.0,0.9927469999999999
1537.0,0.9927389999999999
1538.0,0.992706
1539.0,0.992658
1540.0,0.992608
1541.0,0.9925539999999999
1542.0,0.9924930000000001
1543.0,0.992435
1544.0,0.9923919999999999
1545.0,0.992356
1546.0,0.99233
1547.0,0.992328
1548.0,0.9923609999999999
1549.0,0.992432
1550.0,0.99252
1551.0,0.9926
1552.0,0.9926600000000001
1553.0,0.992713
1554.0,0.992768
1555.0,0.992833
1556.0,0.992924
1557.0,0.993018
1558.0,0.9930840000000001
1559.0,0.993096
1560.0,0.993067
1561.0,0.993006
1562.0,0.992921
1563.0,0.9927809999999999
1564.0,0.992599
1565.0,0.992449
1566.0,0.992402
1567.0,0.992467
1568.0,0.992596
1569.0,0.9927360000000001
1570.0,0.9928579999999999
1571.0,0.992991
1572.0,0.993123
1573.0,0.9932420000000001
1574.0,0.993348
1575.0,0.9934439999999999
1576.0,0.9935240000000001
1577.0,0.99358
1578.0,0.993618
1579.0,0.9936360000000001
1580.0,0.99363
1581.0,0.993595
1582.0,0.993528
1583.0,0.9934449999999999
1584.0,0.993363
1585.0,0.993279
1586.0,0.993191
1587.0,0.9931059999999999
1588.0,0.993034
1589.0,0.9929819999999999
1590.0,0.9929300000000001
1591.0,0.9928560000000001
1592.0,0.9927429999999999
1593.0,0.992603
1594.0,0.992449
1595.0,0.9922920000000001
1596.0,0.9921179999999999
1597.0,0.991938
1598.0,0.991779
1599.0,0.991662
1600.0,0.991568
1601.0,0.9915080000000001
1602.0,0.991493
1603.0,0.991538
1604.0,0.99163
1605.0,0.991747
1606.0,0.991866
1607.0,0.9920059999999999
1608.0,0.992157
1609.0,0.9922920000000001
1610.0,0.9923909999999999
1611.0,0.992466
1612.0,0.992526
1613.0,0.992576
1614.0,0.99263
1615.0,0.992674
1616.0,0.992687
1617.0,0.992643
1618.0,0.9925320000000001
1619.0,0.992397
1620.0,0.992283
1621.0,0.992207
1622.0,0.9921460000000001
1623.0,0.9921089999999999
1624.0,0.9921030000000001
1625.0,0.99213
1626.0,0.9921850000000001
1627.0,0.9922610000000001
