,CAGR01 Calcite.,F1CC06B Magnesite.,HS433 Halite.,LAZE03 Prehnite.,bkr1jb329c Siliceous-sinter.,GDS26 Epidote.,GDS1 Analcime.,NBPP22 Clinopyroxene.,LAPP47B Orthopyroxene.,LAPO05 Fayalite.,LASC02 Forsterite.,GDS27 Hematite.,NCLS04 Plagioclase.,LACL14 Chlorite.,LAKA04 Kaolinite.,LAIL02 Illite.,GDS106 Margarite.,c1cy29 Vermiculite.,LALZ01 Serpentine.,LAMO02 Montmorillonite.,NCJB26 Nontronite.,LASA58 Saponite.,GDS23 Talc.,F1CC08B Alunite.,GDS145 Bassanite.,LASF41A Gypsum.,LASF21A Jarosite.,F1CC15 Kieserite.,799F366 Mg-sulphate.
2329.03590187,0.8774397815957513,0.8481055638996061,0.9032572405201118,0.8138699394779925,0.9809461072168248,0.3444623509247757,0.9870562935373077,0.6261229073606008,0.8222891272574637,0.8771638423647883,0.8135015549311475,0.920173351384712,0.876054321637442,0.7746608303526162,0.7990301170215175,0.9073014554997993,0.745370818086772,0.8294222912537188,0.7649028478146422,0.8789359780965074,0.9383128326371686,0.8269183474494525,0.574121215238653,0.8954258605130013,0.9224270909274186,0.9270709496000085,0.9924505989028253,0.7344407551178365,1.0
2338.51911953,0.848688938859398,0.9511732198154083,0.9317083331440433,0.7440995774024456,0.9573102848500539,0.3399621177255291,0.9581811348656285,0.6483379966417994,0.8236903927214709,0.9025807866895664,0.8405872550060859,0.8811091467066244,0.8008380343745161,0.7717635563304993,0.834158457907427,0.8598752671290428,0.7323825201853906,0.9018891229740517,0.8183641525410451,0.9092761647081374,1.0,0.8377057301354432,0.7136379819206226,0.8602487604750777,0.9467122183798605,0.9439724419019939,0.963341676100499,0.677724464392219,0.8945537452448992
2348.0067416,0.9097923553101692,0.8666912189844604,0.9573186829637658,0.6571195560420652,0.9369952721433306,0.3865482744896307,0.957876121271385,0.6551836627327232,0.8658599262092865,0.8904782715662097,0.8333667137267475,0.8912948134137159,0.8372790512646052,0.831738266090688,0.7942089233540275,0.9949200893954544,0.7174084384860333,0.8409081244369302,0.8736870655834877,0.8594451651807365,0.8634002383466757,0.8835874867716251,0.7172781146671843,0.9113426112117082,0.9619831431103119,0.9137450967456513,0.9535684775742385,0.7590433218559216,0.8403636083812323
2357.49873856,0.8560798346882307,0.9030164868783773,0.917941450673349,0.6803998702524755,0.8921553461213997,0.45538712492979855,0.9954573980474974,0.6601249164317714,0.8520009268774066,0.8296317889982896,0.8049953813195325,0.8510807282771164,0.7862097870932769,0.8335388715193177,0.825256164135627,0.9410695267803475,0.7011938493660477,0.8909880019058467,0.811816839584632,0.9442285857089381,0.8991261845857902,0.8879519158866199,0.7708630708536527,0.9582688738459828,0.9661175260698107,0.9457353945485725,0.9855750169883304,0.6408393774785164,0.8416653390664824
2366.9950812,0.8470046959392027,0.8980313378270388,0.8631962276098081,0.6857895736059476,1.0,0.6071605663764231,0.9520121563402841,0.6035989177743137,0.8567417184908139,0.8742268032686042,0.8806447109693765,0.9480477640278516,0.7792803724780801,0.8775853867406017,0.7653787596675206,0.8858364802849448,0.7605858691279002,0.8469990726496561,0.8536571118302976,1.0,0.9573324825298912,0.880974593599743,0.7305732814975407,0.8846197419788808,1.0,0.857010027148618,0.9607196644805798,0.572211543234116,0.8164956912952336
2376.49574055,0.8285374567491849,0.8917258747971952,0.8791639362570227,0.7091775162122037,0.8792805540378644,0.6849181041808156,0.999339244086942,0.6896565155143248,0.8555123783494397,0.9376350068234616,0.8017980835831947,0.850054965605454,0.8009046227881641,0.8036842939507686,0.8410330504315123,0.923423263173637,0.7706195741001851,0.9782492133231061,0.8774493594552274,0.9348274942235528,0.9580255055597461,0.8374204636129301,0.6014688589167215,0.8746375700190633,0.9293086605197558,0.848768249404944,0.9955451328475229,0.582919798086949,0.8305902033856866
2386.00068793,0.8655600441143568,0.8493554575482236,0.9433260642853761,0.659408916720312,0.8990902515277778,0.7290062253279818,1.0,0.7211435294072038,0.9078293492506246,0.8113669896740627,0.8321657771840127,0.8657421940059778,0.798890577525741,0.8386416595202962,0.8063223490546628,0.9735526842784809,0.6629814481646059,0.8444211424866567,0.831022263063468,0.8762150307148215,0.8774549196310167,0.8290626466019161,0.5883509664334574,0.8231710225200264,0.8851504775219737,0.8283655613998369,0.9515113733937993,0.560564111124491,0.7430276081047512
2395.50989495,0.9131683172519812,0.8474883186366493,0.9544767940263316,0.7399711592035156,0.9934687629815987,0.8156958117875805,0.9310791513584492,0.6834377543064499,0.84284711646975,0.9079245386776499,0.7775637264967796,0.893385142230256,0.8107922597385416,0.8707859036750151,0.7907064193068499,0.8844018819870665,0.7942250560144642,0.928992169483184,0.7793930172625606,0.878919217155818,0.8831044834866032,0.7785190414711222,0.5991898666328368,0.6971386144115664,0.9290708224463372,0.8303128564114551,0.9489452002122761,0.5173350790953621,0.7857045124414472
2405.02333345,0.8683531391142004,0.8316682082336484,0.9493073028474313,0.8615223841657322,0.8858321997804415,0.8284818263728821,0.8940662331170933,0.635861240824232,0.8432262611972229,0.8738412441127451,0.8097714071574963,0.8978568136625226,0.8442930784741882,0.8676499241257064,0.765256059839657,1.0,0.7091069615619214,0.8209080097656584,0.8513373009925091,0.9133884636781976,0.9227578579388758,0.8231587215237488,0.6298167882040312,0.6762855910114771,0.8691055859794451,0.7860743372697336,0.8465475556074831,0.5649643050174373,0.7799730158050207
2414.54097557,0.9399996607807183,0.8544956565591931,0.963748842408659,0.8450733151108138,0.8889337088997367,0.9502485211979369,0.9932312484584508,0.676984685037691,0.8741938558082737,0.8105821592567257,0.8563378744723441,0.8358651193784844,0.8177866278109773,0.8900432525868717,0.7599427187264082,0.8790859895999927,0.8005399989064971,0.8472495234143251,0.8163555039280956,0.8358318309235909,0.9336448728166507,0.8151157583659205,0.7536349939558135,0.6929120014866639,0.8699466869196957,0.7758703347509767,0.8447360446256282,0.5540764749836617,0.7781596804637491
2424.0627937,0.9550727634681072,0.8375354300206197,0.9188725899919374,0.8860437302388944,0.8270651465079388,0.990451465695998,0.86134393762449,0.6460759417579357,0.8761964517619537,0.8911499293284474,0.8165203359445318,0.857298970202014,0.8417367516572928,0.8483829862685066,0.7588166743829273,0.9111165336103836,0.7752971291570602,0.8734687820121403,0.781425254914157,0.8534541308840278,0.894252911046758,0.8311017778192507,0.8025850578037397,0.6479113140622734,0.8342187971783946,0.6960351632345326,0.855057215002283,0.5824847939430972,0.7491176371176292
2433.58876046,0.7965751471195157,0.887837639689929,0.9231062885018927,0.9035126252607267,0.8276100826176187,1.0,0.8402400878696067,0.6832387528034297,0.870928557299593,0.9074645232786083,0.7912157192003992,0.9015319942657539,0.8617540084840659,0.8643928192491779,0.7276194772279077,0.8467598313457853,0.8276335816393959,0.8090057894715645,0.8875875713517288,0.755776632871511,0.9653752218115671,0.8323966220011837,0.8520571550952365,0.6429262784811941,0.7465928599964925,0.7028931793303377,0.8747100372625883,0.6138012405274249,0.764072479505925
2443.11884877,0.9182966483047817,0.8370716299517513,0.8502248936365845,0.9417898742421889,0.8626922417734868,0.9114891780265308,0.8401749979341062,0.7084413108331248,0.9184702421826132,0.8644470068107785,0.7383954453446779,0.9339091300266993,0.7388684407050747,0.8225464368025083,0.8092855548447109,0.8077846880579376,0.7903558560208256,0.9248901640147031,0.9172745011713876,0.785632217043014,0.8861674937754004,0.8087646350085074,0.7453113971749625,0.6176280365619361,0.8203614375219255,0.7224295626054432,0.9166429690689077,0.6102273697038242,0.7265639052017566
2452.65303176,0.7837599385013253,0.7533073963768961,0.9255179967561189,0.9562121598184321,0.8245407483410797,0.9662577362490667,0.8218520945305089,0.7550912621642312,0.9010446711808113,0.8768249960886382,0.7949361195800827,0.9003856018567784,0.7788272273840632,0.8468162159486137,0.7628961676575701,0.9557876577191928,0.7746091507326442,0.8524238351869514,0.87982306434729,0.7974372956015632,0.915202824173126,0.8611694952726713,0.8221376764879963,0.6169146844100715,0.8115801712737517,0.6800141445268654,0.7481950385795236,0.6275276539097331,0.7642555447796278
2462.19128285,0.8760816056417308,0.7695424251711802,0.9372933873042603,0.9492641826747659,0.8788304563113364,0.9568229943171197,0.7620491590390419,0.6823050762457802,0.8668721639010727,0.9345835844214387,0.7917774593867273,0.8835562642756958,0.755315578280455,0.9041383276841461,0.7795635006100426,0.919828222753719,0.8175732368019856,0.9372251122426903,0.8785017532490331,0.8356337948058227,0.8837988595985095,0.7368575559618747,0.8274111025252592,0.5593110564601822,0.8176153494608233,0.6981854850011053,0.7922677942581403,0.5653876124250592,0.7671913921229071
2471.73357568,0.8933868020069065,0.7831170331607282,0.8865525915078919,0.9682601677006653,0.7554321164474922,1.0,0.7676262297482036,0.7160961796595069,0.9789350135975472,0.8364858714543294,0.8295329373552661,0.8196840846732012,0.7524568268236729,0.8635759373099551,0.7939086596358846,0.8455197603889266,0.8810701081121792,0.8532935877298663,0.87552413933485,0.7776256034056042,0.8979283877316115,0.8211636251361156,0.8062397780943175,0.5788633681936691,0.8515095492618296,0.6315518965227529,0.855064356639851,0.573935216303105,0.806405652680496
2481.27988414,0.8338794736843533,0.7423506319948303,0.9383633175647966,0.9357461795817186,0.7714060563039744,0.9251288215993021,0.7281214016580982,0.8282791315058982,0.8689324647078117,0.9326649402347126,0.8493765026182005,0.8577607506883921,0.7628385332456203,0.9335653698032493,0.7683339167587105,0.8521762967062788,0.8577210437320635,0.7644781899759837,0.8467697166693451,0.8249511225410857,0.9066307196527514,0.790318258350345,0.8554355536351126,0.6179320164703224,0.7515430977684646,0.6891060569219621,0.8406521719684511,0.5976010328314499,0.7515622646636246
2490.83018234,0.7708184410083565,0.7338862723719826,0.8326048851022855,0.9932984319640646,0.7574247474941765,0.9351314916840908,0.7062147055896628,0.763754032612449,0.9197187297924045,0.9239234637894937,0.7514267191471655,0.9045653340726018,0.8094226787350776,0.8495957268657177,0.7289662193583334,0.9768976034328968,0.86817799833073,0.7567309305768248,0.8588877238777097,0.8043614876332982,0.9216571966914011,0.7655414691847859,0.9041038648767329,0.6257382111558359,0.8330139157210058,0.6740702778639847,0.7584957448041633,0.5009278922139853,0.8262676763826897
2500.38444467,0.7891774549887935,0.7377013544557358,0.942446083415771,0.9859683705866026,0.7213047834943619,0.9430065848405672,0.8003621728732608,0.7987392845167204,0.8601788043679489,0.801910460976292,0.8248050076897544,0.9272957217231211,0.8165946620221661,0.8812776010923291,0.6934333342781137,0.9241884038531003,0.918130140016059,0.8279902909785065,0.8275853756536677,0.8622541896326215,0.9283349844753438,0.6907292470865336,0.9830600649531168,0.5793403702272754,0.8571402713226908,0.6612267088706372,0.7676654227154142,0.5222230138328717,0.8553079312569764
2509.94264572,0.7935597878282645,0.775553500754792,0.921847627489542,0.9154649253381557,0.7600206181955157,0.9666927602635625,0.8640755929342834,0.7965508323542946,0.8748592185045592,0.8593283111193831,0.7549261131750891,0.917977714793337,0.8390403018202,0.8275008988372224,0.7272539919720766,1.0,0.9070818485167577,0.8588718582508477,0.7995621457953086,0.7459005062605816,0.8749004382282662,0.7694920284410796,0.9421286875705979,0.5289096988785984,0.8616880554943739,0.6513385197710373,0.7522831435641371,0.5637865222297569,0.7204372140204607
2519.50476033,0.7865794058764141,0.7337551677847823,1.0,0.8493368287922558,0.738670191779654,0.9911777969982584,0.8712808824814094,0.7660645852788733,0.8843813008683982,0.8550318734596273,0.8331528471504583,0.8845124512962879,0.8083198382843624,0.9921270360470326,0.7034432386172369,0.9695175808825467,0.9080126853302308,0.8015463487626708,0.8867018313552807,0.705353847532536,0.9095429336517287,0.7344484444987046,0.9380308844489093,0.5316229753947551,0.9430017285639315,0.7028621858245651,0.7621758995913838,0.5323309452782828,0.8180240938229462
2529.07076355,0.7773629535029235,0.7833181310314526,0.9824270133201226,0.8383729366355255,0.6961641899746599,0.9458786175664134,0.8578594046110336,0.7635294612962293,0.9832801975726762,0.9037444851822924,0.7701045391789686,0.9284973434891575,0.8018017528090873,0.8761417350528209,0.6816592345563872,0.9421579493427485,0.9796649834656239,0.8095762493352898,0.8759352017078448,0.6856219042248468,1.0,0.7528277681491535,0.9208238143807622,0.5889025153280514,1.0,0.7348301338164609,0.7661721067453103,0.5667052803277954,0.8304746007622561
2538.64063068,0.7857503950648396,0.8494154839354048,1.0,0.842325180774012,0.7699484626211753,1.0,1.0,0.7472204421960412,0.9078123609428143,0.8968423862247591,0.806388290979918,1.0,0.8126630403506077,0.9228978246492007,0.667399929124723,0.9506842536448259,1.0,0.8511047524968909,0.9651160802929636,0.7707658598231829,0.9770223465494295,0.6912182762883047,1.0,0.6312355825541393,1.0,0.7343328688132452,0.8161480257908642,0.5626707171935407,0.7820278661356109
2548.21433723,0.8221770468336691,0.8712123948541963,,0.898635715862517,0.7113410005859212,,,0.7814424812919738,0.913212006789797,0.9095813038000933,0.8437978788704579,,0.8389432087278196,0.9070144822254997,0.7161676674843133,0.9254900674181024,,0.860829833318924,0.8227335343975757,0.8212510424067105,0.8952742412652529,0.7215578637181923,,0.7107544655452042,,0.7281702002358507,0.8561965223659893,0.5083116183313502,0.7964584010132248
2557.79185893,0.7924987020989321,0.8866404986382006,,0.8347247981558967,0.7252922669505729,,,0.7951068647181772,0.8399199594414887,0.7737909691184215,0.7139162721790178,,0.7403952299792932,0.8638847454823471,0.7242738613607063,0.9585661464898563,,0.9669890157382163,0.7985154139534454,0.7851449897163333,0.9458471472617875,0.7415274144201418,,0.688687091356352,,0.7763178274972743,0.8109887806065522,0.5514808160223297,0.8134291920596544
2567.37317174,0.8593040579016439,0.8703146740732758,,0.8900960263738658,0.7004460807048063,,,0.8096534764827774,0.9191646481521043,0.9013432422936877,0.7868339432886454,,0.738956082065866,0.8311834361608551,0.6558902692646293,0.9515594874631974,,1.0,0.9299216072288096,0.8061949547143966,0.9859491473012836,0.803130993561611,,0.6425342516383489,,0.7821282136099297,0.7962899914822451,0.5721983615240765,0.8132845270858633
2576.95825182,0.9584749200946793,0.9399484164092115,,0.9484191252837479,0.6848387296114689,,,0.8691912946269358,0.8612486779081049,0.8644437354353973,0.845588936346682,,0.7869089628612747,0.9043647619819449,0.6414399780379115,0.9967582880930789,,1.0,0.8752268750549009,0.7788529017132055,1.0,0.7372754480361049,,0.6647113829029192,,0.7118622039239055,0.7674067869222455,0.5395052831014101,0.8197216374478848
2586.54707556,0.8809932931964936,1.0,,0.9260998943930278,0.6823544007725916,,,0.6963128773403244,0.8806639332765591,0.7542837353244712,0.8130481871724874,,0.7704619269454087,0.8756746322772204,0.6731493933215406,0.9453592888961281,,,0.9562722281262815,0.7914805752998012,0.958378626148557,0.6814144983887094,,0.7985703427513295,,0.7432157892410753,0.7427536928797533,0.5025112795304476,0.7644618152251813
2596.13961955,0.8880532992151382,0.928683131700364,,0.8925965540309525,0.7360844533746701,,,0.7839788724957566,0.9394579180766015,0.8947030364507209,0.8729381471339901,,0.8178875479634724,0.9015994008747499,0.6185062897301349,0.9955778909549758,,,1.0,0.7165835350832908,0.9032832814515981,0.7762209877493377,,0.7291901417444092,,0.7398382293229737,0.7489056210152157,0.549513331474708,0.8992282361371355
2605.7358606,0.9713223458527062,0.9077881931063072,,0.9047865176372488,0.6805240309576172,,,0.8419560668980202,0.8965546109267037,0.7820361977368422,0.7601116905543062,,0.728813501536757,0.9486490608092512,0.6525808158594115,1.0,,,0.842562578220943,0.8613414252740423,0.9141245042316213,0.8314516811237743,,0.8538759979535407,,0.766493439112503,0.7252467467005155,0.5359763316315986,0.9004514757804483
2615.33577571,0.7909132784644535,0.9633405879802269,,0.8590569860170818,0.7119591177806078,,,0.8626448853510126,1.0,0.8656476040453379,0.8289516648952681,,0.7468204450039642,0.9256151090627839,0.6797718057760178,0.962353593427329,,,0.8746786807558674,0.7955428206535451,0.8796534172809298,0.7576581532731262,,0.8446370987182169,,0.7614642695281635,0.7819350736690852,0.5268551031402251,0.8128919434427743
2624.93934211,0.9833744505166255,0.9022749733621334,,0.9468603246166559,0.6933947414063891,,,0.8373869075405308,0.9918705452172991,0.8008993383699309,0.8138676385209178,,0.8327491248082232,0.9445577662875787,0.5910521396558144,0.8846666426379725,,,0.8347076198149016,0.7136997382191511,0.8423180002333279,0.7375304848112302,,0.8852749205811438,,0.7953546552292073,0.7956892636465712,0.5259417307478795,0.7797487602407862
2634.5465372,0.8922404659255372,0.8936512710161707,,0.9548682249900051,0.6935892648006073,,,0.8223735717643347,0.9369452353371125,0.8154502113796674,0.7854246967178622,,0.8494634864321684,0.9334351842153873,0.5839943933273405,0.9452798305876782,,,0.9059717940691929,0.6797058486162139,0.8808255722590618,0.777725431190543,,0.9172842474456171,,0.7223540683768918,0.704046498120379,0.4192888783979002,0.8656088697572963
2644.1573386,0.9329257241069794,0.9325184572146484,,0.8748063087828316,0.5917169405108259,,,0.917855394369697,0.9311324298259019,0.8417775195477303,0.7391777332112629,,0.7952079252948738,0.8470340282580575,0.6153267973286818,0.849803418974163,,,0.8578794063587597,0.7738738812996987,0.9470551334764774,0.6936400532568748,,1.0,,0.7740894246696017,0.6812344348647237,0.5249006275015716,0.8028050269875772
2653.77172414,0.9285229383719754,0.7747658462732172,,0.9651911377970703,0.6157566706956289,,,0.8959687523092661,0.9141551237732115,0.8068102729427453,0.7943069232276828,,0.8481482378929102,0.9957153562655255,0.504398248010379,0.8709225090270009,,,0.7535090659726184,0.7307305085123103,0.8459261159595663,0.7378995187992206,,0.904002633340817,,0.8913265247079848,0.7462392555043822,0.5577335275777454,0.8188868243290586
2663.3896718,1.0,0.8193904550112054,,0.9668975862761401,0.5145624519901189,,,0.8925569214531909,0.945457458532017,0.7033670836099509,0.923506476160976,,0.8368413132560412,1.0,0.4743305199837419,0.9898543719953782,,,0.8135317268074422,0.6920159559935756,0.785082061605602,0.6823416319340231,,0.8775930607191202,,0.6035581679204692,0.6618359988146542,0.5208296229137646,0.7640947297633764
2673.0111598,0.8630130231774789,0.8319713042571274,,0.8918141996140223,0.5920120532761411,,,0.7826827362853894,1.0,0.8637013079805097,1.0,,0.8850174879824058,0.6557044204029487,0.31826127692848805,1.0,,,0.923477184147931,0.8866307030898465,0.9419315466622308,0.5926434159143756,,0.5541164145359657,,0.6913291208370843,1.0,0.5199797364679852,0.8751715032724902
2682.63616654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2692.26467058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701.8966507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711.53208585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721.17095516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730.81323795,0.756020096623644,0.6223474154662845,,1.0,0.26764778749550067,,,0.7875433169918207,0.645409952197837,1.0,0.752898924956077,,0.5676511921278895,0.46444488147198737,0.10440693349262374,0.467335240625718,,,0.15587686773227102,0.2453224788196975,0.34227606548937134,0.2858886358992264,,0.598672311185324,,0.5079693755778247,0.8977652831294972,0.31443028170784154,0.3257079033883367
2740.45891371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750.10796212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2759.76036301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2769.4160964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2779.07514249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788.73748162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798.40309433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808.07196129,0.9495783931893597,0.38490715863334274,,0.6249769934884581,0.17451926538598928,,,0.6137377844985344,0.8328339516813125,0.6219203524745661,1.0,,0.4101460008136255,0.25335733853966,0.38809402322885,0.3159648653112034,,,0.31166835750400135,0.4152928140248492,0.30784499800090104,0.3512835234055512,,0.18719160885574887,,0.1777601171400193,0.4054782314148482,0.16974850635911407,0.12053028738157352
2817.74406337,0.8519963393488322,0.39092058562702986,,0.5455869117625414,0.21026887560218788,,,0.813322491094383,0.8735432032314477,0.6705256068350731,0.6794651403538023,,1.0,0.25110823514593816,0.34563922123469965,0.6264513664268192,,,0.3342222807213472,0.4573844930570874,0.3057136993923959,0.28136705976388426,,0.2066220305707425,,0.20600915773003686,0.5596660623011973,0.14164750330309162,0.12667720169882046
2827.41938157,0.913760226469304,0.301484614728022,,0.39617232437010147,0.2412561123802311,,,0.7368371550449427,0.750962518052549,0.7477433802498504,0.9477720881194329,,0.7673575565144534,0.2175027403499105,0.3502833762290294,0.4385132158473954,,,0.29000017162811825,0.44099201421945866,0.32402316142901827,0.3793247918959193,,0.17480144260161468,,0.17847569540035166,0.49550158318279397,0.15084915590591733,0.1285800843317863
2837.09789707,0.9077120900018932,0.3826066807553929,,0.4063222135576718,0.2067572185923529,,,1.0,0.8379688065699809,0.6410418296934298,0.7667764839215842,,0.769306685448979,0.3019941100215032,0.39518243737412845,0.5598152841301669,,,0.3015432030994424,0.3549688786379698,0.3883626213574043,0.3486175457258447,,0.19851610712757628,,0.20825348993088566,0.3910297820068134,0.15495062689709432,0.0865546850476013
2846.7795912,0.7204045985295513,0.37639492610097264,,0.35929801852528864,0.25908513328141203,,,0.9127201466864446,0.8636230441920054,0.7085156855329291,1.0,,0.7667474135042964,0.26785419748349854,0.4593094264774559,0.6329844287171468,,,0.3340870611446104,0.5240189265802219,0.4121645170825924,0.41180395309269896,,0.23903060532545842,,0.17405358894382533,0.47620909011121665,0.13808575882497523,0.14488433412531979
2856.46444545,0.8786594527763857,0.313507806895555,,0.29409785257142934,0.25713409895597833,,,0.8284744898482608,0.7802683546379424,0.7353047455812024,0.810509181309155,,0.7754217131305844,0.29243767012643274,0.4690095340133701,0.6848109953186208,,,0.32814545662354117,0.43799325341319234,0.3646198600577519,0.3426623968476107,,0.304834592065744,,0.188316176759249,0.40801598561360736,0.13902343738923792,0.1278595359790001
2866.15244146,0.9324184326745596,0.3154349778864897,,0.24451844339634268,0.2661481022810167,,,0.845981708114549,0.9653264704532928,0.6306750338052837,0.8261303014581556,,0.7627280586122192,0.30513072461636925,0.46293409544554576,0.7014016810592973,,,0.33743651608374686,0.5581142572064943,0.4366765864642418,0.3856599541086408,,0.3492884008584063,,0.16847432553370953,0.3836063203076523,0.14196445068025385,0.11972233326146932
2875.84356103,0.920791324653943,0.29143542258111726,,0.2552618558656839,0.259766500927479,,,0.9854293064804355,0.6931889235017591,0.6138253476618304,0.8859849416748367,,0.7786067907994532,0.2628828746091846,0.49184216172457895,0.6604019214548363,,,0.323962517098598,0.5848769625167399,0.40786850919544304,0.4028452233764708,,0.39506998893192874,,0.194233207941093,0.2856852264347776,0.12862102969647024,0.12565116125505202
2885.5377861,0.8616364756572403,0.31800975151606536,,0.2895597183930791,0.2279083360552506,,,0.9083271500716926,0.7591825389592594,0.7046613741046537,0.7619341493152466,,0.8990016954100577,0.2601360031989477,0.5529588254186732,0.7448136759239189,,,0.41224429440543464,0.598190236770467,0.4581792115169579,0.3881346185676733,,0.3256393770795733,,0.21036921967496836,0.27743809782393547,0.13363776381723966,0.13835886647491272
2895.23509877,0.8375541536060089,0.27285226201865176,,0.301136406987325,0.2642810732381599,,,0.8440646181387066,0.7442906620713337,0.7427108578097572,0.8611797375107639,,0.7446067098966382,0.29978009817238666,0.4447891849178703,0.6734416766138456,,,0.40242875478019363,0.4700909240726383,0.45163523761399543,0.45617505307737616,,0.33899665387927913,,0.23288975443100135,0.2659612294276791,0.12900429016121007,0.1373667457419036
2904.9354813,0.8220060035569813,0.28298947410014696,,0.42171978111870245,0.28323638960543773,,,0.8071621943527798,0.8807985248905458,0.6311910599352746,0.7942213889475649,,0.7619462782859808,0.3057111634766575,0.4737215572124663,0.6950063187062956,,,0.3721602830965415,0.5614361335019611,0.48750477104676704,0.5076481188582214,,0.2856561979389539,,0.23737040800543657,0.2484229740142137,0.1335279663123612,0.12440068561528698
2914.63891606,0.8858403846528242,0.26458302953140134,,0.46208933872233804,0.2675937275826311,,,0.7269485574511453,0.8372368604419529,0.7326530775651301,0.8979690924103483,,0.7308712407949545,0.2561995175991689,0.5305962421175242,0.7546092071739164,,,0.3817898970767035,0.6372605569735212,0.5155554459412619,0.46581280129171804,,0.29101958346326195,,0.2581625968282292,0.20712923732140848,0.13418323682076141,0.17387568045918442
2924.3453856,0.967159046957404,0.27718631190331694,,0.5130352588896001,0.27092069685815484,,,0.9007111656799287,0.7842205422296709,0.6962959777030631,0.8928464072130738,,0.7391932743553608,0.33020497975775126,0.5881072398109152,0.8189430016629925,,,0.5096980765779087,0.6183084266512087,0.49380614485253294,0.4214498759137466,,0.28840132948162467,,0.25874108998089645,0.2186740353058823,0.13666534672482797,0.1608582430804946
2934.05487259,0.7805344010546738,0.23933467336518363,,0.5242912584999961,0.2736657570312131,,,0.8503070456211966,0.8771786637677987,0.7112558494556024,0.8818057521688745,,0.8518006895265564,0.29667071009409557,0.5864301190050308,0.7414400281756477,,,0.5096473621589384,0.5702658073290869,0.619039449548949,0.4241990790874798,,0.27509121251761165,,0.27204021234902054,0.21997458640177822,0.14935162728549284,0.18522430026870804
2943.76735987,0.8645797345810378,0.2967874921444624,,0.5710572589282613,0.2920370201703878,,,1.0,0.8193018726330634,0.777535204089154,0.9483004524465138,,0.8336524245821308,0.3314499388379579,0.6627751379816731,0.717576402550356,,,0.5087523631631031,0.633088149474778,0.47094082319500463,0.46222356110244955,,0.31449269285040593,,0.2729255366365556,0.21108724791017092,0.16075999049662018,0.17597603360705644
2953.48283039,0.8379040033910843,0.25476381676061,,0.5762796578203335,0.3371302264617835,,,0.9233863587270059,0.9961355579680716,0.7390326201628283,0.8872283806762622,,0.8157770031271767,0.34696174846373223,0.5110812621914198,0.8430918967751739,,,0.4646515664304051,0.6692139514837485,0.5469963183272601,0.4823091443844722,,0.34529794280167525,,0.29818815837558166,0.22156704063049334,0.16479006480877775,0.2201998142840922
2963.20126726,0.9676934691729202,0.27933774613577983,,0.5445891185995616,0.3497795005065532,,,0.8696051505506055,0.8146459839160687,0.6929359745046582,0.7444048247505707,,0.7947312553684897,0.3292607759747462,0.5581726488608909,0.7180132539508144,,,0.5315218886430992,0.6024083269142709,0.5947237612298186,0.48891680858280245,,0.3173727111563759,,0.32118475536960184,0.22079419801568406,0.17971191486389027,0.21932970462412657
2972.92265372,0.8843740587097544,0.2827520872110666,,0.6369089306337657,0.40492541210237176,,,0.8920346320554042,0.9172960669785659,0.7441070269020261,0.8392251042495706,,0.8181922840410453,0.35288870965298613,0.662224578623151,0.9098644640339196,,,0.5240127365857218,0.7920144634388275,0.5621827325644286,0.4742705320380674,,0.3259189937796968,,0.3432651266499648,0.2203465380511204,0.17552063606978827,0.24438194279094505
2982.64697313,0.8951912274813423,0.2841465032091349,,0.5752441611912944,0.386740913936821,,,0.8941428405886019,0.790149737282148,0.7387138836127508,0.8295507345158518,,0.7851130048129545,0.34026859881075583,0.8528914167236276,0.7544610785273315,,,0.5769816552931774,0.7651292663044479,0.5566454018678321,0.5694126478204142,,0.34303685111210425,,0.36435634834927005,0.2663278619062332,0.18183318308345647,0.23528961020278594
2992.37420903,0.9182182660961777,0.2989603292884224,,0.7158113402779084,0.40489874993686753,,,0.846438932583307,0.8934528457628625,0.7430394687857093,0.9430438990345487,,0.8205064196524315,0.3950502344246885,0.7337855055253456,0.8650151366714894,,,0.6104251181691576,0.7475221137996202,0.6117340372279809,0.5527623333394815,,0.3214187567959461,,0.4134077770773831,0.3035220102465041,0.22275669701984363,0.30431182464527556
