Sample ID,8_Mudstone_00003
Species,8_Mudstone
Subgroup,8_Mudstone
Group,8_Mudstone
Library,EXM_MRS
Sample Description,Sample 8
Date Added,"02/20/2024,02/20/2024"
Viewing Geometry,
Other Information,"Acquired with 1    RS-3500_SN17580H8 [3]
Name: Instrument, dtype: object; 7,32,30,100,50,30 integration times; 100,100 scans averaged"
Composition,
Resolution,2.8nm@700nm 8nm@1500nm 6nm@2100nm
Grain Size,
Locality,
Database of Origin,ExoMars Mission Reference Samples
Wavelength,Response
1132.0,0.100032
1133.0,0.100098
1134.0,0.10016
1135.0,0.10021200000000001
1136.0,0.100248
1137.0,0.10027799999999999
1138.0,0.100311
1139.0,0.100356
1140.0,0.100419
1141.0,0.100486
1142.0,0.100543
1143.0,0.10057600000000001
1144.0,0.100584
1145.0,0.10058299999999999
1146.0,0.10058500000000001
1147.0,0.100604
1148.0,0.100634
1149.0,0.100667
1150.0,0.10069800000000001
1151.0,0.10071999999999999
1152.0,0.10073700000000001
1153.0,0.10075200000000001
1154.0,0.10076700000000001
1155.0,0.10078200000000001
1156.0,0.100794
1157.0,0.10081
1158.0,0.10083700000000001
1159.0,0.100882
1160.0,0.100938
1161.0,0.10100300000000001
1162.0,0.10107200000000001
1163.0,0.101144
1164.0,0.101223
1165.0,0.10130499999999999
1166.0,0.10138799999999999
1167.0,0.10147500000000001
1168.0,0.101564
1169.0,0.10164899999999999
1170.0,0.101723
1171.0,0.101789
1172.0,0.101847
1173.0,0.10190099999999999
1174.0,0.10195
1175.0,0.10199299999999999
1176.0,0.10203200000000001
1177.0,0.10206799999999999
1178.0,0.102102
1179.0,0.102126
1180.0,0.10215099999999999
1181.0,0.102192
1182.0,0.102261
1183.0,0.10235
1184.0,0.102452
1185.0,0.102557
1186.0,0.10266199999999999
1187.0,0.102774
1188.0,0.102887
1189.0,0.10299699999999999
1190.0,0.10310000000000001
1191.0,0.103199
1192.0,0.103296
1193.0,0.103396
1194.0,0.10350300000000001
1195.0,0.103614
1196.0,0.103717
1197.0,0.103801
1198.0,0.10385899999999999
1199.0,0.103903
1200.0,0.10394500000000001
1201.0,0.103995
1202.0,0.10404999999999999
1203.0,0.104107
1204.0,0.104168
1205.0,0.104237
1206.0,0.10431499999999999
1207.0,0.104397
1208.0,0.104476
1209.0,0.104547
1210.0,0.10461000000000001
1211.0,0.104672
1212.0,0.104742
1213.0,0.10482799999999999
1214.0,0.10492599999999999
1215.0,0.105029
1216.0,0.105125
1217.0,0.10521000000000001
1218.0,0.10529
1219.0,0.105367
1220.0,0.105444
1221.0,0.10552199999999999
1222.0,0.1056
1223.0,0.10567700000000001
1224.0,0.105754
1225.0,0.10583000000000001
1226.0,0.105905
1227.0,0.105982
1228.0,0.10606199999999999
1229.0,0.106142
1230.0,0.106225
1231.0,0.10631399999999999
1232.0,0.10641400000000001
1233.0,0.106531
1234.0,0.106654
1235.0,0.106767
1236.0,0.10686
1237.0,0.106937
1238.0,0.10700599999999999
1239.0,0.107072
1240.0,0.107137
1241.0,0.107199
1242.0,0.107259
1243.0,0.107322
1244.0,0.10739000000000001
1245.0,0.10746
1246.0,0.107532
1247.0,0.107603
1248.0,0.107669
1249.0,0.10773400000000001
1250.0,0.107804
1251.0,0.10788600000000001
1252.0,0.107983
1253.0,0.10808999999999999
1254.0,0.1082
1255.0,0.108307
1256.0,0.10841300000000001
1257.0,0.10852
1258.0,0.108628
1259.0,0.10873799999999999
1260.0,0.108853
1261.0,0.108967
1262.0,0.10907299999999999
1263.0,0.10916600000000001
1264.0,0.109246
1265.0,0.109321
1266.0,0.10939700000000001
1267.0,0.109475
1268.0,0.109552
1269.0,0.10962999999999999
1270.0,0.10971199999999999
1271.0,0.10979599999999999
1272.0,0.10988200000000001
1273.0,0.10997299999999999
1274.0,0.11007099999999999
1275.0,0.11017899999999999
1276.0,0.11029299999999999
1277.0,0.11040900000000001
1278.0,0.110522
1279.0,0.11063200000000001
1280.0,0.110742
1281.0,0.110857
1282.0,0.11098100000000001
1283.0,0.11111599999999999
1284.0,0.11125199999999999
1285.0,0.111379
1286.0,0.11148999999999999
1287.0,0.111594
1288.0,0.11168499999999999
1289.0,0.111761
1290.0,0.11181100000000001
1291.0,0.111837
1292.0,0.11186199999999999
1293.0,0.111908
1294.0,0.111982
1295.0,0.11207
1296.0,0.112164
1297.0,0.112256
1298.0,0.11235400000000001
1299.0,0.112453
1300.0,0.11254099999999999
1301.0,0.112606
1302.0,0.112645
1303.0,0.112674
1304.0,0.112711
1305.0,0.112769
1306.0,0.11284100000000001
1307.0,0.112921
1308.0,0.11300700000000001
1309.0,0.11309699999999999
1310.0,0.113193
1311.0,0.113293
1312.0,0.113399
1313.0,0.11351499999999999
1314.0,0.11363799999999999
1315.0,0.113759
1316.0,0.113868
1317.0,0.113965
1318.0,0.114054
1319.0,0.114138
1320.0,0.11421799999999999
1321.0,0.114292
1322.0,0.11436199999999999
1323.0,0.11443400000000001
1324.0,0.114512
1325.0,0.11459799999999999
1326.0,0.11468199999999999
1327.0,0.114758
1328.0,0.114817
1329.0,0.11486299999999999
1330.0,0.11490600000000001
1331.0,0.11495799999999999
1332.0,0.11502000000000001
1333.0,0.11508800000000001
1334.0,0.115161
1335.0,0.11524
1336.0,0.115328
1337.0,0.115422
1338.0,0.11551600000000001
1339.0,0.115605
1340.0,0.115694
1341.0,0.11578
1342.0,0.11585699999999999
1343.0,0.115918
1344.0,0.115964
1345.0,0.11600300000000001
1346.0,0.116041
1347.0,0.116082
1348.0,0.116121
1349.0,0.11616199999999999
1350.0,0.11620699999999999
1351.0,0.11626099999999999
1352.0,0.116319
1353.0,0.11637800000000001
1354.0,0.116431
1355.0,0.11648
1356.0,0.11652699999999999
1357.0,0.11657400000000001
1358.0,0.11662499999999999
1359.0,0.116677
1360.0,0.116731
1361.0,0.116785
1362.0,0.116839
1363.0,0.116894
1364.0,0.11694900000000001
1365.0,0.11700300000000001
1366.0,0.117061
1367.0,0.117123
1368.0,0.11717599999999999
1369.0,0.11720900000000001
1370.0,0.117218
1371.0,0.117211
1372.0,0.117196
1373.0,0.117181
1374.0,0.11716599999999999
1375.0,0.117145
1376.0,0.117113
1377.0,0.11706699999999999
1378.0,0.11700799999999999
1379.0,0.11693899999999999
1380.0,0.11686
1381.0,0.116775
1382.0,0.116681
1383.0,0.116576
1384.0,0.116455
1385.0,0.116318
1386.0,0.116166
1387.0,0.11600300000000001
1388.0,0.11583
1389.0,0.115641
1390.0,0.115443
1391.0,0.11524699999999999
1392.0,0.115063
1393.0,0.114881
1394.0,0.114708
1395.0,0.114551
1396.0,0.114418
1397.0,0.114305
1398.0,0.11420400000000001
1399.0,0.114109
1400.0,0.114029
1401.0,0.113961
1402.0,0.11388400000000001
1403.0,0.11377599999999999
1404.0,0.113646
1405.0,0.113496
1406.0,0.11332
1407.0,0.11310600000000001
1408.0,0.11282199999999999
1409.0,0.11253099999999999
1410.0,0.112308
1411.0,0.112181
1412.0,0.112105
1413.0,0.112111
1414.0,0.112232
1415.0,0.112508
1416.0,0.11290900000000001
1417.0,0.113368
1418.0,0.11382199999999999
1419.0,0.114301
1420.0,0.11480499999999999
1421.0,0.115304
1422.0,0.11577899999999999
1423.0,0.116249
1424.0,0.11670299999999999
1425.0,0.117124
1426.0,0.117498
1427.0,0.11783400000000001
1428.0,0.11814399999999999
1429.0,0.118439
1430.0,0.11872500000000001
1431.0,0.11899599999999999
1432.0,0.11924099999999999
1433.0,0.11945299999999999
1434.0,0.119617
1435.0,0.119755
1436.0,0.11989100000000001
1437.0,0.120044
1438.0,0.120197
1439.0,0.120357
1440.0,0.12053599999999999
1441.0,0.12075100000000001
1442.0,0.121
1443.0,0.12124800000000001
1444.0,0.12146000000000001
1445.0,0.12162800000000001
1446.0,0.12177099999999999
1447.0,0.1219
1448.0,0.122029
1449.0,0.122147
1450.0,0.12225799999999999
1451.0,0.122371
1452.0,0.12249399999999999
1453.0,0.122628
1454.0,0.12275900000000001
1455.0,0.122875
1456.0,0.122965
1457.0,0.12303800000000001
1458.0,0.12310600000000001
1459.0,0.123186
1460.0,0.12327199999999999
1461.0,0.12336399999999999
1462.0,0.12346399999999999
1463.0,0.123581
1464.0,0.12371700000000001
1465.0,0.12386
1466.0,0.123996
1467.0,0.124115
1468.0,0.12422499999999999
1469.0,0.124331
1470.0,0.12444000000000001
1471.0,0.124554
1472.0,0.124671
1473.0,0.12478600000000001
1474.0,0.124896
1475.0,0.124998
1476.0,0.125097
1477.0,0.1252
1478.0,0.12531599999999998
1479.0,0.125447
1480.0,0.125577
1481.0,0.125687
1482.0,0.12576700000000002
1483.0,0.12582700000000002
1484.0,0.125878
1485.0,0.125931
1486.0,0.125977
1487.0,0.126021
1488.0,0.126079
1489.0,0.126167
1490.0,0.12628399999999998
1491.0,0.126415
1492.0,0.126542
1493.0,0.126656
1494.0,0.126767
1495.0,0.126873
1496.0,0.126972
1497.0,0.127059
1498.0,0.127138
1499.0,0.127218
1500.0,0.127306
1501.0,0.127401
1502.0,0.1275
1503.0,0.127598
1504.0,0.127691
1505.0,0.12778
1506.0,0.127872
1507.0,0.127973
1508.0,0.128089
1509.0,0.128215
1510.0,0.12834199999999998
1511.0,0.128459
1512.0,0.128569
1513.0,0.12867499999999998
1514.0,0.128776
1515.0,0.128874
1516.0,0.128968
1517.0,0.129058
1518.0,0.129143
1519.0,0.129222
1520.0,0.129296
1521.0,0.12936899999999998
1522.0,0.129445
1523.0,0.129526
1524.0,0.129608
1525.0,0.129686
1526.0,0.129755
1527.0,0.12981299999999998
1528.0,0.12987
1529.0,0.129935
1530.0,0.130015
1531.0,0.130103
1532.0,0.130196
1533.0,0.130292
1534.0,0.130396
1535.0,0.130503
1536.0,0.130605
1537.0,0.130695
1538.0,0.130772
1539.0,0.130848
1540.0,0.130935
1541.0,0.131042
1542.0,0.131163
1543.0,0.13128399999999998
1544.0,0.13139099999999998
1545.0,0.131492
1546.0,0.131586
1547.0,0.131663
1548.0,0.131714
1549.0,0.13173
1550.0,0.131741
1551.0,0.13177899999999998
1552.0,0.131865
1553.0,0.13198100000000001
1554.0,0.132105
1555.0,0.132214
1556.0,0.132317
1557.0,0.132415
1558.0,0.13250299999999998
1559.0,0.132571
1560.0,0.132614
1561.0,0.132656
1562.0,0.132721
