Sample ID,7_Oxia_Teresa_00001
888.0,0.352116
889.0,0.352207
890.0,0.352246
891.0,0.352253
892.0,0.352308
893.0,0.352325
894.0,0.35227400000000003
895.0,0.35233800000000004
896.0,0.352337
897.0,0.352488
898.0,0.352416
899.0,0.352273
900.0,0.35210299999999994
901.0,0.35219700000000004
902.0,0.352271
903.0,0.35237
904.0,0.352472
905.0,0.35236199999999995
906.0,0.352313
907.0,0.35267699999999996
908.0,0.35268
909.0,0.35263
910.0,0.35267200000000004
911.0,0.35253500000000004
912.0,0.352638
913.0,0.352716
914.0,0.35261000000000003
915.0,0.35259
916.0,0.35259700000000005
917.0,0.35245800000000005
918.0,0.352577
919.0,0.352914
920.0,0.35279200000000005
921.0,0.35269799999999996
922.0,0.352858
923.0,0.352829
924.0,0.353119
925.0,0.352839
926.0,0.353174
927.0,0.353264
928.0,0.353235
929.0,0.35307099999999997
930.0,0.35300400000000004
931.0,0.3528
932.0,0.352827
933.0,0.35275100000000004
934.0,0.35302
935.0,0.353157
936.0,0.35330599999999995
937.0,0.353434
938.0,0.35335700000000003
939.0,0.35346299999999997
940.0,0.35320300000000004
941.0,0.353189
942.0,0.35326500000000005
943.0,0.353189
944.0,0.35356699999999996
945.0,0.35379
946.0,0.354062
947.0,0.354276
948.0,0.35418700000000003
949.0,0.353905
950.0,0.353884
951.0,0.353793
952.0,0.35356299999999996
953.0,0.35377499999999995
954.0,0.353821
955.0,0.35348399999999996
956.0,0.353286
957.0,0.353645
958.0,0.354023
959.0,0.35373699999999997
960.0,0.353881
961.0,0.35365900000000006
962.0,0.35363999999999995
963.0,0.353395
964.0,0.35321199999999997
965.0,0.35335500000000003
966.0,0.35300800000000004
967.0,0.353095
968.0,0.35304900000000006
969.0,0.35302900000000004
970.0,0.35310400000000003
971.0,0.353507
972.0,0.353346
973.0,0.353072
974.0,0.353493
975.0,0.353646
976.0,0.353409
977.0,0.353183
978.0,0.353644
979.0,0.352605
980.0,0.353144
981.0,0.35307299999999997
982.0,0.353112
983.0,0.353194
984.0,0.353277
985.0,0.35336199999999995
986.0,0.353448
987.0,0.353536
988.0,0.353624
989.0,0.35371400000000003
990.0,0.353806
991.0,0.353898
992.0,0.35399200000000003
993.0,0.35408700000000004
994.0,0.354184
995.0,0.35423499999999997
996.0,0.354218
997.0,0.3542
998.0,0.354183
999.0,0.354165
1000.0,0.35414700000000005
1001.0,0.35412999999999994
1002.0,0.354112
1003.0,0.35409399999999996
1004.0,0.354076
1005.0,0.354059
1006.0,0.35404800000000003
1007.0,0.354042
1008.0,0.35403199999999996
1009.0,0.354011
1010.0,0.353964
1011.0,0.353896
1012.0,0.35383200000000004
1013.0,0.353795
1014.0,0.353801
1015.0,0.35383699999999996
1016.0,0.353884
1017.0,0.353925
1018.0,0.35396900000000003
1019.0,0.354021
1020.0,0.354054
1021.0,0.354041
1022.0,0.35396099999999997
1023.0,0.353833
1024.0,0.35369300000000004
1025.0,0.35357700000000003
1026.0,0.35347900000000004
1027.0,0.353388
1028.0,0.353318
1029.0,0.353283
1030.0,0.353305
1031.0,0.353365
1032.0,0.35342399999999996
1033.0,0.353448
1034.0,0.353429
1035.0,0.353389
1036.0,0.353348
1037.0,0.353327
1038.0,0.353318
1039.0,0.353319
1040.0,0.353332
1041.0,0.35336399999999996
1042.0,0.353427
1043.0,0.35350499999999996
1044.0,0.353573
1045.0,0.353606
1046.0,0.353603
1047.0,0.353584
1048.0,0.353572
1049.0,0.353589
1050.0,0.35363
1051.0,0.35368299999999997
1052.0,0.35373800000000005
1053.0,0.353785
1054.0,0.353829
1055.0,0.353872
1056.0,0.35391300000000003
1057.0,0.35395000000000004
1058.0,0.353981
1059.0,0.35401200000000005
1060.0,0.354047
1061.0,0.354093
1062.0,0.354146
1063.0,0.354203
1064.0,0.354261
1065.0,0.354317
1066.0,0.35436999999999996
1067.0,0.35442700000000005
1068.0,0.354491
1069.0,0.35456899999999997
1070.0,0.35466000000000003
1071.0,0.354753
1072.0,0.354837
1073.0,0.35490499999999997
1074.0,0.354962
1075.0,0.35501800000000006
1076.0,0.355084
1077.0,0.355162
1078.0,0.355244
1079.0,0.355338
1080.0,0.35544800000000004
1081.0,0.355579
1082.0,0.355726
1083.0,0.35588299999999995
1084.0,0.356043
1085.0,0.356208
1086.0,0.356378
1087.0,0.35655299999999995
1088.0,0.35673
1089.0,0.356914
1090.0,0.35710200000000003
1091.0,0.357288
1092.0,0.357465
1093.0,0.35763399999999995
1094.0,0.357799
1095.0,0.35796100000000003
1096.0,0.358123
1097.0,0.35828200000000004
1098.0,0.35844000000000004
1099.0,0.358596
1100.0,0.358752
1101.0,0.35890700000000003
1102.0,0.35906
1103.0,0.359214
1104.0,0.359369
1105.0,0.35952399999999995
1106.0,0.359679
1107.0,0.35983400000000004
1108.0,0.35998800000000003
1109.0,0.36014
1110.0,0.36029200000000006
1111.0,0.36044699999999996
1112.0,0.360606
1113.0,0.360765
1114.0,0.36092799999999997
1115.0,0.36109900000000006
1116.0,0.361282
1117.0,0.361475
1118.0,0.36167099999999996
1119.0,0.36186399999999996
1120.0,0.362055
1121.0,0.362249
1122.0,0.362431
1123.0,0.362588
1124.0,0.362701
1125.0,0.362783
1126.0,0.362866
1127.0,0.362982
1128.0,0.363132
1129.0,0.36330199999999996
1130.0,0.36349200000000004
1131.0,0.36369799999999997
1132.0,0.363938
1133.0,0.364199
1134.0,0.364452
1135.0,0.364671
1136.0,0.36485799999999996
1137.0,0.365026
1138.0,0.365188
1139.0,0.365354
1140.0,0.36552300000000004
1141.0,0.365689
1142.0,0.365846
1143.0,0.365986
1144.0,0.366104
1145.0,0.36621499999999996
1146.0,0.36633899999999997
1147.0,0.36649099999999996
1148.0,0.366665
1149.0,0.36685
1150.0,0.36703800000000003
1151.0,0.367224
1152.0,0.36741599999999996
1153.0,0.367607
1154.0,0.367794
1155.0,0.36796799999999996
1156.0,0.368133
1157.0,0.36829900000000004
1158.0,0.368474
1159.0,0.368663
1160.0,0.36886
1161.0,0.36906500000000003
1162.0,0.369275
1163.0,0.369494
1164.0,0.36972099999999997
1165.0,0.36994900000000003
1166.0,0.370172
1167.0,0.37039700000000003
1168.0,0.37061999999999995
1169.0,0.370832
1170.0,0.371025
1171.0,0.371201
1172.0,0.371362
1173.0,0.371511
1174.0,0.37165
1175.0,0.37178100000000003
1176.0,0.37189900000000004
1177.0,0.37200000000000005
1178.0,0.372074
1179.0,0.372106
1180.0,0.372127
1181.0,0.37217799999999995
1182.0,0.372282
1183.0,0.37242
1184.0,0.37258600000000003
1185.0,0.372778
1186.0,0.373008
1187.0,0.373283
1188.0,0.373564
1189.0,0.37381100000000006
1190.0,0.374002
1191.0,0.374161
1192.0,0.37430300000000005
1193.0,0.374449
1194.0,0.37459699999999996
1195.0,0.374742
1196.0,0.374887
1197.0,0.375038
1198.0,0.37519399999999997
1199.0,0.375354
1200.0,0.375517
1201.0,0.37568399999999996
1202.0,0.375859
1203.0,0.376036
1204.0,0.37621000000000004
1205.0,0.376375
1206.0,0.376534
1207.0,0.37668599999999997
1208.0,0.376831
1209.0,0.37696199999999996
1210.0,0.37707500000000005
1211.0,0.377184
1212.0,0.377305
1213.0,0.37744700000000003
1214.0,0.377598
1215.0,0.37776400000000004
1216.0,0.377952
1217.0,0.378169
1218.0,0.378412
1219.0,0.37866700000000003
1220.0,0.378921
1221.0,0.37918599999999997
1222.0,0.379461
1223.0,0.37972
1224.0,0.379934
1225.0,0.38008899999999995
1226.0,0.38020600000000004
1227.0,0.380307
1228.0,0.38041400000000003
1229.0,0.380509
1230.0,0.38060000000000005
1231.0,0.380707
1232.0,0.38085299999999994
1233.0,0.381039
1234.0,0.38124600000000003
1235.0,0.381459
1236.0,0.381666
1237.0,0.38188
1238.0,0.38209400000000004
1239.0,0.382301
1240.0,0.382496
1241.0,0.382684
1242.0,0.382864
1243.0,0.383037
1244.0,0.383208
1245.0,0.383376
1246.0,0.383529
1247.0,0.38365299999999997
1248.0,0.383736
1249.0,0.38378999999999996
1250.0,0.383842
1251.0,0.383919
1252.0,0.384014
1253.0,0.38412100000000005
1254.0,0.384243
1255.0,0.384388
1256.0,0.384564
1257.0,0.38475499999999996
1258.0,0.384939
1259.0,0.385098
1260.0,0.385236
1261.0,0.38536499999999996
1262.0,0.38549700000000003
1263.0,0.38563699999999995
1264.0,0.385779
1265.0,0.385925
1266.0,0.386078
1267.0,0.386236
1268.0,0.386398
1269.0,0.38656999999999997
1270.0,0.38676
1271.0,0.386976
1272.0,0.38721200000000006
1273.0,0.387453
1274.0,0.38768300000000006
1275.0,0.387909
1276.0,0.38813200000000003
1277.0,0.388345
1278.0,0.388541
1279.0,0.388717
1280.0,0.38888199999999995
1281.0,0.389044
1282.0,0.38921300000000003
1283.0,0.389384
1284.0,0.38955300000000004
1285.0,0.389713
1286.0,0.389861
1287.0,0.39000100000000004
1288.0,0.390132
1289.0,0.390254
1290.0,0.39035600000000004
1291.0,0.390441
1292.0,0.390532
1293.0,0.39065399999999995
1294.0,0.39081899999999997
1295.0,0.39100900000000005
1296.0,0.391205
1297.0,0.391389
1298.0,0.391573
1299.0,0.39175400000000005
1300.0,0.391918
1301.0,0.39204700000000003
1302.0,0.392134
1303.0,0.39220700000000003
1304.0,0.3923
1305.0,0.392442
1306.0,0.392622
1307.0,0.39281999999999995
1308.0,0.39301699999999995
1309.0,0.393205
1310.0,0.393393
1311.0,0.393581
1312.0,0.39376300000000003
1313.0,0.39394100000000004
1314.0,0.394115
1315.0,0.394284
1316.0,0.394448
1317.0,0.394604
1318.0,0.39475499999999997
1319.0,0.394903
1320.0,0.395049
1321.0,0.395189
1322.0,0.395328
1323.0,0.395471
1324.0,0.395624
1325.0,0.395792
1326.0,0.395958
1327.0,0.39610300000000004
1328.0,0.39620600000000006
1329.0,0.396275
1330.0,0.39634099999999994
1331.0,0.396434
1332.0,0.396565
1333.0,0.39671799999999996
1334.0,0.396883
1335.0,0.39705100000000004
1336.0,0.39722900000000005
1337.0,0.397414
1338.0,0.397596
1339.0,0.397763
1340.0,0.39791899999999997
1341.0,0.39806800000000003
1342.0,0.39820900000000004
1343.0,0.39834200000000003
1344.0,0.398465
1345.0,0.398583
1346.0,0.39870199999999995
1347.0,0.398823
1348.0,0.398941
1349.0,0.399065
1350.0,0.399203
1351.0,0.399358
1352.0,0.399525
1353.0,0.399699
1354.0,0.399873
1355.0,0.400056
1356.0,0.400242
1357.0,0.40042099999999997
1358.0,0.400585
1359.0,0.40074
1360.0,0.400884
1361.0,0.401016
1362.0,0.401131
1363.0,0.40123
1364.0,0.401318
1365.0,0.40139899999999995
1366.0,0.401466
1367.0,0.40151800000000004
1368.0,0.401573
1369.0,0.40164900000000003
1370.0,0.401745
1371.0,0.40185499999999996
1372.0,0.401974
1373.0,0.402104
1374.0,0.40225900000000003
1375.0,0.402419
1376.0,0.40256100000000006
1377.0,0.402667
1378.0,0.40275
1379.0,0.40281
1380.0,0.402843
1381.0,0.402845
1382.0,0.40281599999999995
1383.0,0.402764
1384.0,0.402697
1385.0,0.40261
1386.0,0.402504
1387.0,0.40239199999999997
1388.0,0.402286
1389.0,0.40218000000000004
1390.0,0.40207299999999996
1391.0,0.40197499999999997
1392.0,0.40189
1393.0,0.401819
1394.0,0.401757
1395.0,0.401699
1396.0,0.401644
1397.0,0.40159500000000004
1398.0,0.40155
1399.0,0.40151000000000003
1400.0,0.401475
1401.0,0.401445
1402.0,0.401417
1403.0,0.401389
1404.0,0.401362
1405.0,0.401335
1406.0,0.40130499999999997
1407.0,0.401266
1408.0,0.401207
1409.0,0.401151
1410.0,0.401128
1411.0,0.401157
1412.0,0.401225
1413.0,0.40131300000000003
1414.0,0.40140099999999995
1415.0,0.401489
1416.0,0.40158299999999997
1417.0,0.401679
1418.0,0.40177300000000005
1419.0,0.40187199999999995
1420.0,0.401969
1421.0,0.402058
1422.0,0.402125
1423.0,0.402164
1424.0,0.40219900000000003
1425.0,0.40225900000000003
1426.0,0.402357
1427.0,0.40247700000000003
1428.0,0.402623
1429.0,0.40279699999999996
1430.0,0.403016
1431.0,0.403271
1432.0,0.40353
1433.0,0.403765
1434.0,0.40397799999999995
1435.0,0.404183
1436.0,0.404383
1437.0,0.40458500000000003
1438.0,0.40478499999999995
1439.0,0.404983
1440.0,0.40517699999999995
1441.0,0.40537300000000004
1442.0,0.40557099999999996
1443.0,0.405758
1444.0,0.405918
1445.0,0.40604100000000004
1446.0,0.40613999999999995
1447.0,0.406237
1448.0,0.406349
1449.0,0.406464
1450.0,0.406586
1451.0,0.40672600000000003
1452.0,0.406892
1453.0,0.407078
1454.0,0.407284
1455.0,0.407513
1456.0,0.407778
1457.0,0.40807499999999997
1458.0,0.408374
1459.0,0.40864199999999995
1460.0,0.408887
1461.0,0.409114
1462.0,0.40932
1463.0,0.40949399999999997
1464.0,0.40962400000000004
1465.0,0.409741
1466.0,0.409878
1467.0,0.41005899999999995
1468.0,0.410268
1469.0,0.410488
1470.0,0.410702
1471.0,0.41091500000000003
1472.0,0.41113
1473.0,0.411331
1474.0,0.411498
1475.0,0.411619
1476.0,0.41172
1477.0,0.411833
1478.0,0.41198700000000005
1479.0,0.412169
1480.0,0.412365
1481.0,0.412566
1482.0,0.412777
1483.0,0.413002
1484.0,0.41321599999999997
1485.0,0.413392
1486.0,0.413512
1487.0,0.413605
1488.0,0.413708
1489.0,0.41385599999999995
1490.0,0.414035
1491.0,0.41423299999999996
1492.0,0.41443800000000003
1493.0,0.41464300000000004
1494.0,0.414856
1495.0,0.415075
1496.0,0.415299
1497.0,0.415537
1498.0,0.41578200000000004
1499.0,0.416017
1500.0,0.416224
1501.0,0.416404
1502.0,0.416568
1503.0,0.416727
1504.0,0.41688499999999995
1505.0,0.417028
1506.0,0.417179
1507.0,0.41735999999999995
1508.0,0.41759
1509.0,0.41785200000000006
1510.0,0.418116
1511.0,0.418354
1512.0,0.418568
1513.0,0.418771
1514.0,0.41897199999999996
1515.0,0.419177
1516.0,0.41938699999999995
1517.0,0.419589
1518.0,0.419773
1519.0,0.41993600000000003
1520.0,0.420083
1521.0,0.420217
1522.0,0.42034
1523.0,0.420434
1524.0,0.42051900000000003
1525.0,0.420627
1526.0,0.42079
1527.0,0.421008
1528.0,0.421238
1529.0,0.421441
1530.0,0.421597
1531.0,0.42172800000000005
1532.0,0.421839
1533.0,0.421929
1534.0,0.42198399999999997
1535.0,0.42202100000000003
1536.0,0.422072
1537.0,0.42216000000000004
1538.0,0.422269
1539.0,0.42239699999999997
1540.0,0.422547
1541.0,0.42273099999999997
1542.0,0.42294600000000004
1543.0,0.42316299999999996
1544.0,0.423354
1545.0,0.423535
1546.0,0.42370199999999997
1547.0,0.42384
1548.0,0.42393000000000003
1549.0,0.42396700000000004
1550.0,0.42398600000000003
1551.0,0.424026
1552.0,0.424112
1553.0,0.424222
1554.0,0.42433
1555.0,0.424409
1556.0,0.424453
1557.0,0.424482
1558.0,0.42452100000000004
1559.0,0.42458399999999996
1560.0,0.42465600000000003
1561.0,0.424747
1562.0,0.42487
1563.0,0.425049
1564.0,0.42526600000000003
1565.0,0.425479
1566.0,0.42564599999999997
1567.0,0.425771
1568.0,0.42587200000000003
1569.0,0.42595799999999995
1570.0,0.426031
1571.0,0.426079
1572.0,0.426127
1573.0,0.42620199999999997
1574.0,0.42631100000000005
1575.0,0.42644
1576.0,0.426594
1577.0,0.426778
1578.0,0.42700899999999997
1579.0,0.42725799999999997
1580.0,0.427484
1581.0,0.427659
1582.0,0.427804
1583.0,0.42792499999999994
1584.0,0.42802500000000004
1585.0,0.428095
1586.0,0.428142
1587.0,0.428185
1588.0,0.42824199999999996
1589.0,0.428309
1590.0,0.42837600000000003
1591.0,0.42843400000000004
1592.0,0.42847499999999994
1593.0,0.42850099999999997
1594.0,0.428527
1595.0,0.42856299999999997
1596.0,0.42861
1597.0,0.428664
1598.0,0.428724
1599.0,0.428796
1600.0,0.428884
1601.0,0.42897199999999996
1602.0,0.429041
1603.0,0.429084
1604.0,0.42911099999999996
1605.0,0.429131
1606.0,0.42915
1607.0,0.429153
1608.0,0.429156
1609.0,0.42918300000000004
1610.0,0.429257
1611.0,0.429367
1612.0,0.429495
1613.0,0.429622
1614.0,0.429763
1615.0,0.42991100000000004
1616.0,0.43003300000000005
1617.0,0.43009300000000006
1618.0,0.430084
1619.0,0.430056
1620.0,0.430064
1621.0,0.430133
1622.0,0.430236
1623.0,0.43036499999999994
1624.0,0.430515
1625.0,0.430697
1626.0,0.430901
1627.0,0.431109
1628.0,0.431312
1629.0,0.431524
1630.0,0.431728
