,CAGR01 Calcite,F1CC06B Magnesite,HS433 Halite,LAZE03 Prehnite,bkr1jb329c Siliceous-sinter,GDS26 Epidote,GDS1 Analcime,NBPP22 Clinopyroxene,LAPP47B Orthopyroxene,LAPO05 Fayalite,LASC02 Forsterite,GDS27 Hematite,NCLS04 Plagioclase,LACL14 Chlorite,LAKA04 Kaolinite,LAIL02 Illite,GDS106 Margarite,c1cy29 Vermiculite,LALZ01 Serpentine,LAMO02 Montmorillonite,NCJB26 Nontronite,LASA58 Saponite,GDS23 Talc,F1CC08B Alunite,GDS145 Bassanite,LASF41A Gypsum,LASF21A Jarosite,F1CC15 Kieserite,799F366 Mg-sulphate
Filepath,../data/spectral_library/MICA_new_dirtree/carbonates/calcites/calcite/CAGR01.csv,../data/spectral_library/MICA_new_dirtree/carbonates/calcites/magnesite/F1CC06B.csv,../data/spectral_library/MICA_new_dirtree/halides/chlorides/halite/HS433.csv,../data/spectral_library/MICA_new_dirtree/inosilicates/prehnites/prehnite/LAZE03.csv,../data/spectral_library/MICA_new_dirtree/mineraloids/hydrated-silicas/siliceous-sinter/bkr1jb329c.csv,../data/spectral_library/MICA_new_dirtree/sorosilicates/epidotes/epidote/GDS26.csv,../data/spectral_library/MICA_new_dirtree/tectosilicates/zeolites/analcime/GDS1.csv,../data/spectral_library/MICA_new_dirtree/inosilicates/pyroxenes/clinopyroxene/NBPP22.csv,../data/spectral_library/MICA_new_dirtree/inosilicates/pyroxenes/orthopyroxene/LAPP47B.csv,../data/spectral_library/MICA_new_dirtree/nesosilicates/olivines/fayalite/LAPO05.csv,../data/spectral_library/MICA_new_dirtree/nesosilicates/olivines/forsterite/LASC02.csv,../data/spectral_library/MICA_new_dirtree/oxides/hematites/hematite/GDS27.csv,../data/spectral_library/MICA_new_dirtree/tectosilicates/feldspars/plagioclase/NCLS04.csv,../data/spectral_library/MICA_new_dirtree/phyllosilicates/chlorites/chlorite/LACL14.csv,../data/spectral_library/MICA_new_dirtree/phyllosilicates/kaolinites/kaolinite/LAKA04.csv,../data/spectral_library/MICA_new_dirtree/phyllosilicates/micas/illite/LAIL02.csv,../data/spectral_library/MICA_new_dirtree/phyllosilicates/micas/margarite/GDS106.csv,../data/spectral_library/MICA_new_dirtree/phyllosilicates/micas/vermiculite/c1cy29.csv,../data/spectral_library/MICA_new_dirtree/phyllosilicates/serpentines/serpentine/LALZ01.csv,../data/spectral_library/MICA_new_dirtree/phyllosilicates/smectites/montmorillonite/LAMO02.csv,../data/spectral_library/MICA_new_dirtree/phyllosilicates/smectites/nontronite/NCJB26.csv,../data/spectral_library/MICA_new_dirtree/phyllosilicates/smectites/saponite/LASA58.csv,../data/spectral_library/MICA_new_dirtree/phyllosilicates/talcs/talc/GDS23.csv,../data/spectral_library/MICA_new_dirtree/sulphates/hydrous_sulphates/alunite/F1CC08B.csv,../data/spectral_library/MICA_new_dirtree/sulphates/hydrous_sulphates/bassanite/GDS145.csv,../data/spectral_library/MICA_new_dirtree/sulphates/hydrous_sulphates/gypsum/LASF41A.csv,../data/spectral_library/MICA_new_dirtree/sulphates/hydrous_sulphates/jarosite/LASF21A.csv,../data/spectral_library/MICA_new_dirtree/sulphates/hydrous_sulphates/kieserite/F1CC15.csv,../data/spectral_library/MICA_new_dirtree/sulphates/hydrous_sulphates/mg-sulphate/799F366.csv
Category,carbonates,carbonates,hydrated silicates & halides,hydrated silicates & halides,hydrated silicates & halides,hydrated silicates & halides,hydrated silicates & halides,iron oxides & primary silicates,iron oxides & primary silicates,iron oxides & primary silicates,iron oxides & primary silicates,iron oxides & primary silicates,iron oxides & primary silicates,phyllosilicates,phyllosilicates,phyllosilicates,phyllosilicates,phyllosilicates,phyllosilicates,phyllosilicates,phyllosilicates,phyllosilicates,phyllosilicates,sulfates,sulfates,sulfates,sulfates,sulfates,sulfates
Sample ID,CAGR01,F1CC06B,HS433,LAZE03,bkr1jb329c,GDS26,GDS1,NBPP22,LAPP47B,LAPO05,LASC02,GDS27,NCLS04,LACL14,LAKA04,LAIL02,GDS106,CY-PLH-029,LALZ01,LAMO02,NCJB26,LASA58,GDS23,F1CC08B,GDS145,LASF41A,LASF21A,F1CC15,799F366
Species,calcite,magnesite,halite,prehnite,siliceous-sinter,epidote,analcime,clinopyroxene,orthopyroxene,fayalite,forsterite,hematite,plagioclase,chlorite,kaolinite,illite,margarite,vermiculite,serpentine,montmorillonite,nontronite,saponite,talc,alunite,bassanite,gypsum,jarosite,kieserite,mg-sulphate
Subgroup,calcites,calcites,chlorides,prehnites,hydrated-silicas,epidotes,zeolites,pyroxenes,pyroxenes,olivines,olivines,hematites,feldspars,chlorites,kaolinites,micas,micas,micas,serpentines,smectites,smectites,smectites,talcs,hydrous_sulphates,hydrous_sulphates,hydrous_sulphates,hydrous_sulphates,hydrous_sulphates,hydrous_sulphates
Group,carbonates,carbonates,halides,inosilicates,mineraloids,sorosilicates,tectosilicates,inosilicates,inosilicates,nesosilicates,nesosilicates,oxides,tectosilicates,phyllosilicates,phyllosilicates,phyllosilicates,phyllosilicates,phyllosilicates,phyllosilicates,phyllosilicates,phyllosilicates,phyllosilicates,phyllosilicates,sulphates,sulphates,sulphates,sulphates,sulphates,sulphates
Library,MICA_new_dirtree,MICA_new_dirtree,MICA_new_dirtree,MICA_new_dirtree,MICA_new_dirtree,MICA_new_dirtree,MICA_new_dirtree,MICA_new_dirtree,MICA_new_dirtree,MICA_new_dirtree,MICA_new_dirtree,MICA_new_dirtree,MICA_new_dirtree,MICA_new_dirtree,MICA_new_dirtree,MICA_new_dirtree,MICA_new_dirtree,MICA_new_dirtree,MICA_new_dirtree,MICA_new_dirtree,MICA_new_dirtree,MICA_new_dirtree,MICA_new_dirtree,MICA_new_dirtree,MICA_new_dirtree,MICA_new_dirtree,MICA_new_dirtree,MICA_new_dirtree,MICA_new_dirtree
Sample Description,,,,,,,,,,,,,,,,,,"LLANO,TX",,,,,,,,,,,
Date Added,,,,,,,,,,,,,,,,,,19-Jul-90,,,,,,,,,,,
Viewing Geometry,,,,,,,,,,,,,,,,,,"i=30, e=0",,,,,,,,,,,
Other Information,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Composition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Resolution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grain Size,,,,,,,,,,,,,,,,,,0 - 500 µm,,,,,,,,,,,
Locality,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Database of Origin,MICA Files (USGS/RELAB),MICA Files (USGS/RELAB),MICA Files (USGS/RELAB),MICA Files (USGS/RELAB),MICA Files (USGS/RELAB),MICA Files (USGS/RELAB),MICA Files (USGS/RELAB),MICA Files (USGS/RELAB),MICA Files (USGS/RELAB),MICA Files (USGS/RELAB),MICA Files (USGS/RELAB),MICA Files (USGS/RELAB),MICA Files (USGS/RELAB),MICA Files (USGS/RELAB),MICA Files (USGS/RELAB),MICA Files (USGS/RELAB),MICA Files (USGS/RELAB),RELAB,MICA Files (USGS/RELAB),MICA Files (USGS/RELAB),MICA Files (USGS/RELAB),MICA Files (USGS/RELAB),MICA Files (USGS/RELAB),MICA Files (USGS/RELAB),MICA Files (USGS/RELAB),MICA Files (USGS/RELAB),MICA Files (USGS/RELAB),MICA Files (USGS/RELAB),MICA Files (USGS/RELAB)
Reflectance,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---
800.0,0.8839190006256104,0.904941976070404,0.8894910216331482,0.7336829900741577,0.5642799735069275,0.2432876080274582,0.9078783988952637,0.2284809947013855,0.29243698716163635,0.25968998670578003,0.420704,0.26329880952835083,0.33002999424934387,0.2825550138950348,0.935575008392334,0.43122199177742004,0.42338457703590393,0.73747,0.40890800952911377,0.5797669887542725,0.41737401485443115,0.913178027,0.5582350492477417,0.8674319982528687,0.9262538552284241,0.9498800039291382,0.5171679854393005,0.8515840172767639,0.9560890197753906
801.0,0.8837594032287598,0.9052013754844666,0.8896930098533631,0.7336747884750366,0.5643859744071961,0.24368677735328675,0.9075573325157166,0.22900919616222382,0.2883659899234772,0.2592301905155182,0.41907540000000004,0.26237055063247683,0.33018019795417786,0.28273881077766416,0.9348104119300842,0.43150859475135805,0.42328635454177854,0.73768,0.40884820818901063,0.5794831871986389,0.41715081334114074,0.913631821,0.5579913973808288,0.8676542043685913,0.9262665748596192,0.949122405052185,0.5154561877250672,0.851922619342804,0.9557340145111084
802.0,0.8835998058319092,0.905460774898529,0.8898949980735779,0.7336665868759156,0.5644919753074646,0.2440859466791153,0.9072362661361695,0.22953739762306213,0.284294992685318,0.25877039432525634,0.4174468,0.26144229173660277,0.33033040165901184,0.2829226076602936,0.9340458154678345,0.431795197725296,0.4231881320476532,0.7378899999999999,0.4087884068489075,0.5791993856430053,0.4169276118278503,0.914085615,0.557747745513916,0.867876410484314,0.9262792944908143,0.9483648061752319,0.5137443900108337,0.852261221408844,0.9553790092468262
803.0,0.8834402084350585,0.9057201743125916,0.8900969862937927,0.7336583852767944,0.5645979762077331,0.24448511600494385,0.9069151997566223,0.23006559908390045,0.2802239954471588,0.2583105981349945,0.4158182,0.26051403284072877,0.3304806053638458,0.28310640454292296,0.9332812190055847,0.432081800699234,0.4230899095535278,0.7381,0.4087286055088043,0.5789155840873719,0.41670441031455996,0.914539409,0.5575040936470032,0.8680986166000366,0.9262920141220092,0.9476072072982789,0.5120325922966004,0.852599823474884,0.955024003982544
804.0,0.883280611038208,0.905979573726654,0.8902989745140075,0.7336501836776733,0.5647039771080017,0.2448842853307724,0.9065941333770752,0.23059380054473877,0.27615299820899963,0.25785080194473264,0.4141896,0.2595857739448547,0.3306308090686798,0.2832902014255524,0.932516622543335,0.432368403673172,0.4229916870594025,0.7383099999999999,0.40866880416870116,0.5786317825317383,0.41648120880126954,0.914993203,0.5572604417800904,0.8683208227157593,0.9263047337532043,0.9468496084213257,0.5103207945823669,0.852938425540924,0.9546689987182617
805.0,0.8831210136413574,0.9062389731407166,0.8905009627342224,0.7336419820785522,0.5648099780082703,0.24528345465660095,0.9062730669975281,0.2311220020055771,0.27208200097084045,0.2573910057544708,0.412561,0.2586575150489807,0.3307810127735138,0.28347399830818176,0.9317520260810852,0.43265500664711,0.4228934645652771,0.73852,0.408609002828598,0.5783479809761047,0.4162580072879791,0.915446997,0.5570167899131775,0.8685430288314819,0.9263174533843994,0.9460920095443726,0.5086089968681335,0.8532770276069641,0.9543139934539795
806.0,0.8832870125770569,0.9060531735420227,0.8912668824195862,0.7336301803588867,0.5650759816169739,0.24575498104095458,0.9056916117668152,0.23154400289058685,0.2687336027622223,0.25712340474128725,0.4111334,0.2577128052711487,0.33081480860710144,0.28356760144233706,0.9320982217788696,0.4329292058944702,0.4228878617286682,0.738922,0.4087026000022888,0.5781989812850952,0.4156602084636688,0.9149217966,0.5569735884666442,0.8687280178070068,0.9262725234031677,0.946397602558136,0.5064495980739594,0.8528618216514587,0.9543733954429626
807.0,0.8834530115127563,0.9058673739433288,0.89203280210495,0.7336183786392212,0.5653419852256775,0.24622650742530822,0.9051101565361023,0.23196600377559662,0.26538520455360415,0.2568558037281036,0.4097058,0.25676809549331664,0.3308486044406891,0.2836612045764923,0.9324444174766541,0.4332034051418304,0.4228822588920593,0.739324,0.4087961971759796,0.5780499815940857,0.41506240963935853,0.9143965962,0.5569303870201111,0.8689130067825317,0.9262275934219361,0.9467031955718994,0.5042901992797851,0.8524466156959534,0.9544327974319458
808.0,0.8836190104484558,0.905681574344635,0.8927987217903137,0.7336065769195557,0.5656079888343811,0.24669803380966188,0.9045287013053894,0.23238800466060638,0.26203680634498594,0.25658820271492006,0.4082782,0.25582338571548463,0.33088240027427673,0.2837548077106476,0.9327906131744385,0.4334776043891907,0.42287665605545044,0.739726,0.40888979434967043,0.5779009819030761,0.4144646108150482,0.9138713958,0.5568871855735779,0.8690979957580567,0.9261826634407043,0.9470087885856628,0.502130800485611,0.852031409740448,0.954492199420929
809.0,0.8837850093841553,0.9054957747459411,0.8935646414756775,0.7335947751998901,0.5658739924430847,0.2471695601940155,0.9039472460746765,0.23281000554561615,0.2586884081363678,0.25632060170173643,0.4068506,0.25487867593765257,0.3309161961078644,0.28384841084480283,0.933136808872223,0.4337518036365509,0.42287105321884155,0.740128,0.4089833915233612,0.5777519822120667,0.41386681199073794,0.9133461954000001,0.5568439841270447,0.8692829847335816,0.9261377334594727,0.9473143815994263,0.4999714016914368,0.8516162037849426,0.9545516014099121
810.0,0.8839510083198547,0.9053099751472473,0.8943305611610413,0.7335829734802246,0.5661399960517883,0.24764108657836914,0.9033657908439636,0.23323200643062592,0.25534000992774963,0.25605300068855286,0.405423,0.25393396615982056,0.330949991941452,0.28394201397895813,0.9334830045700073,0.43402600288391113,0.42286545038223267,0.74053,0.409076988697052,0.5776029825210571,0.4132690131664276,0.912820995,0.5568007826805115,0.8694679737091064,0.926092803478241,0.9476199746131897,0.4978120028972626,0.8512009978294373,0.9546110033988953
811.0,0.8839270114898682,0.9055703759193421,0.8944425106048584,0.7335919737815857,0.5660820006414307,0.24806441068649293,0.9048209309577941,0.23362960517406464,0.25212840735912323,0.2557200014591217,0.4042398,0.2531565189361572,0.33091419339179995,0.2839312136173248,0.9331701993942261,0.433965003490448,0.42266014218330383,0.74048,0.40891399383544924,0.5775747895240784,0.4131050109863281,0.913017595,0.5567070007324219,0.8699509739875794,0.9260938286781311,0.9476103782653809,0.4963756024837494,0.851500403881073,0.9545433998107911
812.0,0.8839030146598816,0.9058307766914367,0.8945544600486756,0.7336009740829468,0.566024005231073,0.2484877347946167,0.9062760710716248,0.23402720391750337,0.24891680479049683,0.2553870022296906,0.4030566,0.2523790717124939,0.3308783948421478,0.2839204132556915,0.9328573942184448,0.4339040040969849,0.422454833984375,0.74043,0.4087509989738464,0.5775465965270996,0.41294100880622864,0.913214195,0.5566132187843322,0.8704339742660523,0.9260948538780213,0.947600781917572,0.49493920207023623,0.8517998099327088,0.9544757962226867
813.0,0.883879017829895,0.9060911774635315,0.8946664094924927,0.7336099743843079,0.5659660098207153,0.24891105890274048,0.9077312111854553,0.23442480266094207,0.24570520222187042,0.2550540030002594,0.4018734,0.25160162448883056,0.33084259629249574,0.28390961289405825,0.9325445890426636,0.4338430047035217,0.42224952578544617,0.74038,0.40858800411224366,0.5775184035301208,0.41277700662612915,0.913410795,0.5565194368362427,0.8709169745445251,0.9260958790779114,0.9475911855697632,0.493502801656723,0.8520992159843445,0.9544081926345825
814.0,0.8838550209999084,0.9063515782356262,0.8947783589363099,0.733618974685669,0.5659080144103577,0.24933438301086425,0.9091863512992859,0.2348224014043808,0.24249359965324402,0.25472100377082824,0.4006902,0.25082417726516726,0.3308067977428436,0.28389881253242494,0.9322317838668823,0.4337820053100586,0.42204421758651733,0.74033,0.40842500925064085,0.5774902105331421,0.41261300444602966,0.913607395,0.5564256548881531,0.871399974822998,0.9260969042778016,0.9475815892219543,0.49206640124320983,0.8523986220359803,0.9543405890464782
815.0,0.8838310241699219,0.906611979007721,0.894890308380127,0.73362797498703,0.565850019,0.24975770711898804,0.9106414914131165,0.23522000014781952,0.23928199708461761,0.2543880045413971,0.399507,0.2500467300415039,0.33077099919319153,0.2838880121707916,0.9319189786911011,0.43372100591659546,0.4218389093875885,0.74028,0.4082620143890381,0.5774620175361633,0.4124490022659302,0.913803995,0.5563318729400635,0.871882975101471,0.9260979294776917,0.9475719928741455,0.49063000082969666,0.852698028087616,0.954272985458374
816.0,0.8838852167129516,0.9064863801002503,0.8948414921760559,0.7335291743278504,0.5659240122970154,0.25014381408691405,0.9101139187812806,0.23562619984149932,0.23637579679489135,0.25409120321273804,0.3983294,0.24920424222946166,0.33082919716835024,0.2840902090072632,0.9322967886924743,0.4342926025390625,0.4218150913715363,0.740592,0.4083370089530945,0.5778032183647156,0.41214160323143006,0.9139675978,0.5560825943946839,0.8716497778892517,0.926460576057434,0.9476763963699341,0.48882260322570803,0.8527872204780579,0.954315185546875
817.0,0.8839394092559815,0.9063607811927795,0.8947926759719849,0.7334303736686707,0.5659980055940308,0.25052992105484007,0.9095863461494446,0.23603239953517913,0.2334695965051651,0.253794401884079,0.3971518,0.24836175441741942,0.3308873951435089,0.2842924058437347,0.9326745986938476,0.4348641991615295,0.421791273355484,0.740904,0.4084120035171509,0.5781444191932679,0.41183420419692995,0.9141312006,0.5558333158493042,0.8714165806770324,0.9268232226371765,0.9477807998657226,0.48701520562171935,0.8528764128684998,0.954357385635376
818.0,0.8839936017990112,0.9062351822853089,0.8947438597679138,0.7333315730094909,0.5660719988910461,0.25091602802276614,0.9090587735176087,0.23643859922885896,0.23056339621543884,0.2534976005554199,0.3959742,0.2475192666053772,0.3309455931186676,0.2844946026802063,0.933052408695221,0.4354357957839966,0.4217674553394318,0.7412160000000001,0.40848699808120725,0.57848562002182,0.4115268051624298,0.9142948034,0.5555840373039246,0.8711833834648133,0.9271858692169189,0.9478852033615113,0.4852078080177307,0.8529656052589416,0.954399585723877
819.0,0.8840477943420411,0.9061095833778381,0.8946950435638428,0.7332327723503113,0.5661459921880615,0.25130213499069215,0.9085312008857727,0.23684479892253876,0.2276571959257126,0.25320079922676086,0.3947966,0.24667677879333497,0.33100379109382627,0.28469679951667787,0.9334302186965943,0.43600739240646363,0.4217436373233795,0.7415280000000001,0.40856199264526366,0.5788268208503723,0.4112194061279297,0.9144584062,0.5553347587585449,0.870950186252594,0.9275485157966614,0.9479896068572998,0.48340041041374204,0.8530547976493835,0.9544417858123779
820.0,0.8841019868850708,0.9059839844703674,0.8946462273597717,0.7331339716911316,0.5662199854850769,0.25168824195861816,0.9080036282539368,0.23725099861621857,0.22475099563598633,0.2529039978981018,0.393619,0.24583429098129272,0.331061989068985,0.2848989963531494,0.9338080286979675,0.43657898902893066,0.42171981930732727,0.74184,0.40863698720932007,0.5791680216789246,0.41091200709342957,0.914622009,0.5550854802131653,0.8707169890403748,0.9279111623764038,0.9480940103530884,0.4815930128097534,0.8531439900398254,0.9544839859008789
821.0,0.884211790561676,0.906011986732483,0.8947811961174011,0.7335091829299927,0.5663619875907898,0.2519725799560547,0.9079811692237854,0.23759979903697967,0.22188479602336883,0.2527209997177124,0.3926474,0.24499193727970123,0.3310779929161072,0.2847763955593109,0.9334584236145019,0.4368463933467865,0.42154169678688047,0.742108,0.4086453914642334,0.5788110136985779,0.4105124056339264,0.9145658018,0.5549719095230102,0.8710375905036927,0.9279228568077087,0.9481944084167481,0.47983481287956237,0.853271996974945,0.954439389705658
822.0,0.8843215942382813,0.9060399889945984,0.8949161648750306,0.7338843941688538,0.5665039896965027,0.2522569179534912,0.907958710193634,0.23794859945774077,0.21901859641075133,0.252538001537323,0.3916758,0.24414958357810973,0.33109399676322937,0.2846537947654724,0.9331088185310363,0.4371137976646423,0.4213635742664337,0.742376,0.40865379571914673,0.5784540057182312,0.4101128041744232,0.9145095946,0.5548583388328552,0.8713581919670105,0.9279345512390137,0.9482948064804078,0.4780766129493713,0.8534000039100647,0.954394793510437
823.0,0.8844313979148865,0.9060679912567139,0.8950511336326599,0.7342596054077148,0.5666459918022155,0.25254125595092775,0.9079362511634826,0.2382973998785019,0.21615239679813386,0.2523550033569336,0.3907042,0.24330722987651826,0.33111000061035156,0.2845311939716339,0.9327592134475708,0.4373812019824982,0.4211854517459869,0.742644,0.40866219997406006,0.5780969977378845,0.40971320271492007,0.9144533873999999,0.5547447681427002,0.8716787934303284,0.9279462456703186,0.9483952045440673,0.4763184130191803,0.8535280108451844,0.9543501973152161
824.0,0.8845412015914917,0.9060959935188293,0.8951861023902893,0.7346348166465759,0.5667879939079284,0.25282559394836424,0.9079137921333313,0.238646200299263,0.21328619718551636,0.2521720051765442,0.38973260000000004,0.24246487617492676,0.33112600445747375,0.28440859317779543,0.9324096083641052,0.437648606300354,0.4210073292255402,0.742912,0.4086706042289734,0.5777399897575378,0.4093136012554169,0.9143971801999999,0.5546311974525452,0.8719993948936462,0.9279579401016236,0.948495602607727,0.47456021308898927,0.853656017780304,0.9543056011199951
825.0,0.8846510052680969,0.9061239957809448,0.8953210711479187,0.735010027885437,0.5669299960136414,0.2531099319458008,0.9078913331031799,0.2389950007200241,0.21041999757289886,0.2519890069961548,0.388761,0.24162252247333527,0.33114200830459595,0.2842859923839569,0.9320600032806396,0.43791601061820984,0.4208292067050934,0.74318,0.4086790084838867,0.5773829817771912,0.4089139997959137,0.914340973,0.5545176267623901,0.8723199963569641,0.9279696345329285,0.9485960006713867,0.4728020131587982,0.8537840247154236,0.9542610049247742
826.0,0.8844336032867431,0.9063687920570374,0.8952530741691589,0.7350504279136658,0.5669340014457702,0.2533193528652191,0.9083391785621643,0.2391968011856079,0.20784779787063598,0.25165300369262694,0.3877128,0.24089645147323607,0.331193608045578,0.28423879146575926,0.9321869969367981,0.4384674072265625,0.42069721817970274,0.7428779999999999,0.408553409576416,0.5775423884391785,0.40840219855308535,0.9137883783999999,0.5545176267623901,0.8718595981597901,0.9277493834495545,0.9482066035270691,0.471366810798645,0.8537872195243835,0.9541490077972412
827.0,0.8842162013053894,0.9066135883331299,0.8951850771903992,0.7350908279418945,0.5669380068778992,0.25352877378463745,0.9087870240211486,0.2393986016511917,0.2052755981683731,0.2513170003890991,0.3866646,0.2401703804731369,0.3312452077865601,0.28419159054756166,0.9323139905929565,0.43901880383491515,0.42056522965431214,0.742576,0.4084278106689453,0.5777017951011658,0.40789039731025695,0.9132357837999999,0.5545176267623901,0.871399199962616,0.9275291323661804,0.9478172063827515,0.4699316084384918,0.8537904143333435,0.9540370106697083
828.0,0.8839987993240357,0.9068583846092224,0.8951170802116394,0.7351312279701233,0.566942012310028,0.2537381947040558,0.9092348694801331,0.23960040211677552,0.20270339846611024,0.2509809970855713,0.3856164,0.23944430947303771,0.3312968075275421,0.284144389629364,0.932440984249115,0.43957020044326783,0.4204332411289215,0.742274,0.40830221176147463,0.577861201763153,0.4073785960674286,0.9126831892,0.5545176267623901,0.8709388017654419,0.9273088812828064,0.9474278092384338,0.46849640607833865,0.8537936091423035,0.9539250135421753
829.0,0.8837813973426819,0.9071031808853149,0.8950490832328797,0.735171627998352,0.566946017742157,0.2539476156234741,0.9096827149391175,0.23980220258235932,0.20013119876384736,0.25064499378204347,0.3845682,0.23871823847293855,0.33134840726852416,0.2840971887111664,0.9325679779052735,0.44012159705162046,0.4203012526035309,0.7419720000000001,0.4081766128540039,0.5780206084251404,0.4068667948246002,0.9121305946,0.5545176267623901,0.8704784035682678,0.9270886301994323,0.9470384120941162,0.46706120371818544,0.8537968039512634,0.9538130164146423
830.0,0.8835639953613281,0.9073479771614075,0.8949810862541199,0.7352120280265808,0.5669500231742859,0.25415703654289246,0.9101305603981018,0.24000400304794312,0.19755899906158447,0.2503089904785156,0.38352,0.23799216747283936,0.3314000070095062,0.28404998779296875,0.9326949715614319,0.44067299365997314,0.42016926407814026,0.74167,0.4080510139465332,0.5781800150871277,0.40635499358177185,0.911578,0.5545176267623901,0.8700180053710938,0.9268683791160583,0.9466490149497986,0.4656260013580322,0.8537999987602234,0.9537010192871094
831.0,0.8840487957000732,0.9070933818817138,0.8944801688194275,0.7351500272750855,0.5670420169830322,0.2543561100959778,0.909574544429779,0.24045880138874054,0.19535939991474152,0.24995659291744232,0.382573,0.23737629354000092,0.331356406211853,0.2838399887084961,0.9321233749389648,0.4404987931251526,0.4203843116760254,0.742148,0.4079154133796692,0.5784480094909668,0.4060367941856384,0.9117601994,0.5545176267623901,0.870370602607727,0.9267910838127136,0.9470970153808593,0.4641216039657593,0.8537176012992859,0.95347101688385
832.0,0.8845335960388183,0.9068387866020202,0.8939792513847351,0.7350880265235901,0.5671340107917786,0.2545551836490631,0.9090185284614563,0.24091359972953796,0.19315980076789857,0.24960419535636902,0.381626,0.2367604196071625,0.33131280541419983,0.2836299896240234,0.9315517783164978,0.440324592590332,0.4205993592739105,0.742626,0.4077798128128052,0.5787160038948059,0.405718594789505,0.9119423987999999,0.5545176267623901,0.8707231998443603,0.9267137885093689,0.9475450158119202,0.4626172065734863,0.8536352038383483,0.9532410144805908
833.0,0.8850183963775635,0.9065841913223267,0.8934783339500427,0.7350260257720947,0.5672260046005249,0.25475425720214845,0.9084625124931336,0.2413683980703354,0.1909602016210556,0.24925179779529572,0.380679,0.23614454567432402,0.33126920461654663,0.2834199905395508,0.9309801816940307,0.4401503920555115,0.42081440687179567,0.7431040000000001,0.40764421224594116,0.578983998298645,0.4054003953933716,0.9121245982,0.5545176267623901,0.8710757970809937,0.9266364932060241,0.9479930162429809,0.4611128091812134,0.8535528063774109,0.9530110120773315
834.0,0.8855031967163086,0.9063295960426331,0.8929774165153503,0.7349640250205993,0.5673179984092712,0.25495333075523374,0.9079064965248108,0.2418231964111328,0.18876060247421264,0.2488994002342224,0.379732,0.2355286717414856,0.33122560381889343,0.28320999145507814,0.9304085850715638,0.4399761915206909,0.42102945446968076,0.7435820000000001,0.40750861167907715,0.5792519927024842,0.40508219599723816,0.9123067976,0.5545176267623901,0.871428394317627,0.9265591979026795,0.9484410166740418,0.4596084117889404,0.8534704089164734,0.9527810096740723
835.0,0.8859879970550537,0.9060750007629395,0.892476499080658,0.734902024269104,0.5674099922180176,0.2551524043083191,0.907350480556488,0.24227799475193024,0.1865610033273697,0.2485470026731491,0.378785,0.23491279780864716,0.33118200302124023,0.28299999237060547,0.9298369884490967,0.43980199098587036,0.4212445020675659,0.74406,0.40737301111221313,0.5795199871063232,0.40476399660110474,0.912488997,0.5545176267623901,0.8717809915542603,0.9264819025993347,0.9488890171051025,0.4581040143966675,0.8533880114555359,0.952551007270813
836.0,0.8854846000671387,0.9061409950256347,0.8925658345222474,0.7346756219863891,0.567385995388031,0.2552618503570557,0.9065150618553162,0.24251819550991058,0.18451040387153625,0.24830580353736878,0.3781362,0.23441532254219055,0.33125960230827334,0.2827117919921875,0.9310191869735718,0.44001439213752747,0.4208993136882782,0.7440840000000001,0.407273006439209,0.5790329933166504,0.4042423963546753,0.913031602,0.5545176267623901,0.871703588962555,0.9263437032699585,0.9487398147583008,0.45695561170578003,0.8532706141471863,0.9526124000549316
837.0,0.8849812030792237,0.9062069892883301,0.8926551699638366,0.7344492197036743,0.5673619985580445,0.25537129640579226,0.9056796431541443,0.24275839626789092,0.1824598044157028,0.24806460440158845,0.3774874,0.23391784727573395,0.3313372015953064,0.2824235916137695,0.9322013854980469,0.44022679328918457,0.4205541253089905,0.744108,0.40717300176620486,0.5785459995269775,0.40372079610824585,0.913574207,0.5545176267623901,0.8716261863708497,0.9262055039405823,0.948590612411499,0.4558072090148926,0.8531532168388367,0.9526737928390503
838.0,0.8844778060913085,0.9062729835510254,0.892744505405426,0.7342228174209595,0.5673380017280578,0.2554807424545288,0.9048442244529724,0.2429985970258713,0.1804092049598694,0.2478234052658081,0.3768386,0.23342037200927734,0.3314148008823395,0.2821353912353516,0.933383584022522,0.4404391944408417,0.42020893692970274,0.744132,0.40707299709320066,0.5780590057373047,0.4031991958618164,0.914116812,0.5545176267623901,0.8715487837791442,0.926067304611206,0.9484414100646973,0.4546588063240051,0.853035819530487,0.952735185623169
839.0,0.8839744091033935,0.9063389778137207,0.8928338408470153,0.7339964151382447,0.5673140048980713,0.25559018850326537,0.9040088057518005,0.24323879778385163,0.17835860550403596,0.24758220613002777,0.3761898,0.23292289674282074,0.33149240016937254,0.2818471908569336,0.9345657825469971,0.4406515955924988,0.41986374855041503,0.7441559999999999,0.4069729924201965,0.5775720119476319,0.40267759561538696,0.914659417,0.5545176267623901,0.8714713811874389,0.9259291052818298,0.9482922077178955,0.4535104036331177,0.8529184222221374,0.9527965784072876
