Data ID,SRS-99 Aber Spectralon
Sample ID,SRS-99 Aber Spectralon
Mineral Name,spectralon
Sample Description,
Date Added,
Viewing Geometry,
Other Information,
Grain Size,
Database of Origin,Aberystwyth University
Wavelength,Response
1850,0.842205842
1851,0.848676527
1852,0.855780875
1853,0.864590138
1854,0.872894087
1855,0.878984882
1856,0.882741887
1857,0.884817557
1858,0.885441437
1859,0.884796533
1860,0.88419644
1861,0.883883897
1862,0.883951586
1863,0.883857968
1864,0.882774836
1865,0.880527545
1866,0.878031233
1867,0.87172325
1868,0.859147262
1869,0.844193474
1870,0.82836971
1871,0.812924864
1872,0.801431189
1873,0.794898161
1874,0.790890353
1875,0.788202953
1876,0.786919913
1877,0.783308645
1878,0.777532679
1879,0.771856901
1880,0.769347602
1881,0.77024708
1882,0.774731312
1883,0.778979141
1884,0.781714529
1885,0.78235766
1886,0.780828929
1887,0.778377995
1888,0.778011137
1889,0.783875762
1890,0.79624358
1891,0.811123982
1892,0.823555718
1893,0.829659572
1894,0.830138759
1895,0.825210818
1896,0.819213713
1897,0.813363164
1898,0.809276048
1899,0.807608159
1900,0.80939276
1901,0.814174253
1902,0.822996647
1903,0.834305597
1904,0.845082539
1905,0.852135623
1906,0.8550989
1907,0.851793578
1908,0.844408745
1909,0.835389017
1910,0.820424483
1911,0.804153302
1912,0.784415375
1913,0.765244691
1914,0.747265427
1915,0.730446677
1916,0.713027825
1917,0.693761075
1918,0.675664406
1919,0.664787708
1920,0.662517359
1921,0.672692759
1922,0.687253715
1923,0.703650194
1924,0.716619914
1925,0.718384499
1926,0.711813482
1927,0.70154261
1928,0.690840836
1929,0.678318578
1930,0.666490382
1931,0.661942142
1932,0.666608813
1933,0.672295859
1934,0.670522931
1935,0.660975623
1936,0.651022622
1937,0.644435108
1938,0.644769845
1939,0.65593394
1940,0.676413287
1941,0.699275267
1942,0.711663659
1943,0.713701421
1944,0.716195636
1945,0.722084606
1946,0.726289703
1947,0.721146815
1948,0.7109531
1949,0.707780114
1950,0.721103444
1951,0.745818479
1952,0.77345153
1953,0.796412672
1954,0.813493988
1955,0.825117065
1956,0.833308514
1957,0.839648735
1958,0.843883154
1959,0.847751129
1960,0.849821174
1961,0.850828562
1962,0.850579208
1963,0.84962033
1964,0.847529837
1965,0.844446032
1966,0.838494404
1967,0.828956618
1968,0.813637007
1969,0.79598537
1970,0.781176068
1971,0.778614776
1972,0.787272695
1973,0.804712796
1974,0.822654881
1975,0.836676062
1976,0.845672624
1977,0.849979808
1978,0.850915178
1979,0.850332383
1980,0.849588947
1981,0.850313276
1982,0.851775812
1983,0.854738288
1984,0.855872225
1985,0.857340053
1986,0.861439292
1987,0.866333123
1988,0.870859124
1989,0.872677331
1990,0.873222416
1991,0.871879976
1992,0.869361245
1993,0.866470265
1994,0.864128744
1995,0.862028432
1996,0.859215176
1997,0.856407248
1998,0.852857441
1999,0.848565791
2000,0.838892798
