Data ID,Orthopyroxene LAPP47B
Sample ID,LAPP47B
Mineral Name,orthopyroxene
Sample Description,
Date Added,
Viewing Geometry,
Other Information,
Grain Size,
Database of Origin,MICA Files (USGS/RELAB)
Wavelength,Response
3377.29,0.4604380130767822
3379.4900000000002,0.4606890082359314
3381.69,0.4612880051136017
3383.9,0.4619449973106384
3386.11,0.46254101395606995
3388.32,0.46307098865509033
3390.54,0.46335598826408386
3392.76,0.4632990062236786
3394.98,0.46313199400901794
3397.21,0.46317601203918457
3399.4300000000003,0.46307098865509033
3401.6600000000003,0.4626930058002472
3403.9,0.4623410105705261
3406.13,0.46203699707984924
3408.3700000000003,0.46201199293136597
3410.61,0.4616740047931671
3412.8599999999997,0.4612939953804016
3415.1099999999997,0.4611530005931854
3417.36,0.46117299795150757
3419.61,0.46148398518562317
3421.8700000000003,0.46211400628089905
3424.13,0.4629400074481964
3426.39,0.4638270139694214
3428.66,0.4644330143928528
3430.93,0.46518200635910034
3433.2,0.4661329984664917
3435.48,0.46693798899650574
3437.7599999999998,0.4674369990825653
3440.0400000000004,0.46774500608444214
3442.32,0.4680599868297577
3444.61,0.4682469964027405
3446.8999999999996,0.4683989882469177
3449.19,0.46861499547958374
3451.4900000000002,0.46888500452041626
3453.79,0.4693300127983093
3456.09,0.4698289930820465
3458.4,0.4699679911136627
3460.7000000000003,0.4699310064315796
3463.0200000000004,0.4699999988079071
3465.33,0.4701240062713623
3467.65,0.47014400362968445
3469.97,0.4700179994106293
3472.29,0.4699549973011017
3474.62,0.4699540138244629
3476.95,0.47016599774360657
3479.2900000000004,0.4703280031681061
3481.62,0.47053098678588867
3483.96,0.4705579876899719
3486.3,0.47060200572013855
3488.6499999999996,0.47077399492263794
3491.0,0.4709939956665039
3493.35,0.47091299295425415
3495.71,0.47081300616264343
3498.0699999999997,0.4709320068359375
3500.4300000000003,0.4712139964103699
3502.79,0.471574991941452
3505.16,0.47190600633621216
3507.53,0.4723309874534607
3509.9100000000003,0.4729270040988922
3512.29,0.4735499918460846
3514.67,0.4742310047149658
3517.0499999999997,0.47465699911117554
3519.44,0.47504299879074097
3521.83,0.47547000646591187
3524.23,0.4757019877433777
3526.62,0.47579699754714966
3529.02,0.4759350121021271
3531.43,0.4762189984321594
3533.83,0.47648099064826965
3536.24,0.4766089916229248
3538.6600000000003,0.4765860140323639
3541.08,0.47675299644470215
3543.5,0.47687700390815735
3545.92,0.4769279956817627
3548.35,0.4771679937839508
3550.78,0.47735801339149475
3553.21,0.4774380028247833
3555.65,0.47735801339149475
3558.09,0.47736600041389465
3560.5299999999997,0.47749701142311096
3562.98,0.4776819944381714
3565.4300000000003,0.47762298583984375
3567.88,0.4776580035686493
3570.3399999999997,0.477728009223938
3572.8,0.4776270091533661
3575.27,0.4775350093841553
3577.73,0.47759100794792175
3580.2000000000003,0.47753000259399414
3582.68,0.47742998600006104
3585.1600000000003,0.47759100794792175
3587.64,0.47769901156425476
3590.1200000000003,0.4774860143661499
3592.61,0.47741198539733887
3595.1,0.47745999693870544
3597.6,0.4774160087108612
3600.0899999999997,0.47735801339149475
3602.6,0.47738099098205566
3605.1000000000004,0.4773319959640503
3607.61,0.47734498977661133
3610.1200000000003,0.477275013923645
3612.64,0.4769900143146515
3615.16,0.47694799304008484
3617.68,0.4770619869232178
3620.21,0.47707200050354004
3622.74,0.4770900011062622
3625.27,0.4770669937133789
3627.8100000000004,0.47712400555610657
3630.35,0.4770689904689789
3632.8900000000003,0.4768800139427185
3635.44,0.47663798928260803
3637.99,0.4765219986438751
3640.54,0.4766170084476471
3643.1,0.4765219986438751
3645.66,0.47627800703048706
3648.23,0.4759249985218048
3650.7999999999997,0.47579100728034973
3653.37,0.47574499249458313
3655.95,0.475737988948822
3658.5299999999997,0.4757460057735443
3661.1099999999997,0.47567299008369446
3663.7,0.4754270017147064
3666.29,0.47524601221084595
3668.8900000000003,0.4752289950847626
3671.48,0.4751279950141907
3674.09,0.47508999705314636
3676.6899999999996,0.4748939871788025
3679.3,0.47463199496269226
3681.91,0.47445398569107056
3684.53,0.47435200214385986
3687.15,0.4740679860115051
3689.7799999999997,0.47386500239372253
3692.4,0.47369900345802307
3695.04,0.47344401478767395
3697.67,0.4732869863510132
3700.31,0.4731200039386749
3702.95,0.47281599044799805
3705.6,0.47259798645973206
3708.25,0.4723840057849884
3710.9100000000003,0.4722920060157776
3713.5600000000004,0.4720039963722229
3716.23,0.4716689884662628
3718.89,0.4713740050792694
3721.5600000000004,0.47113001346588135
3724.23,0.4708139896392822
3726.9100000000003,0.4704360067844391
3729.59,0.47012999653816223
3732.2799999999997,0.4698820114135742
3734.9700000000003,0.4694710075855255
3737.66,0.46922099590301514
3740.36,0.46903398633003235
3743.06,0.4685789942741394
3745.76,0.4681769907474518
3748.4700000000003,0.4679099917411804
3751.1800000000003,0.46757298707962036
3753.8999999999996,0.4670949876308441
3756.62,0.4667479991912842
3759.3399999999997,0.466511994600296
3762.07,0.4662129878997803
3764.8,0.46600401401519775
3767.54,0.4655979871749878
3770.28,0.465148001909256
3773.02,0.4649040102958679
3775.77,0.4646489918231964
3778.52,0.46438199281692505
3781.28,0.46400898694992065
3784.04,0.46353399753570557
3786.7999999999997,0.4632219970226288
3789.5699999999997,0.4628649950027466
3792.3399999999997,0.46249499917030334
3795.12,0.46213701367378235
3797.8999999999996,0.4617150127887726
3800.69,0.46127399802207947
3803.47,0.46101099252700806
3806.27,0.4607279896736145
3809.06,0.46042999625205994
3811.8599999999997,0.4599960148334503
3814.67,0.4596540033817291
3817.48,0.4595150053501129
3820.29,0.45949700474739075
3823.1099999999997,0.45929399132728577
3825.93,0.4588559865951538
3828.7599999999998,0.4583140015602112
3831.5899999999997,0.4579690098762512
3834.42,0.4576599895954132
3837.26,0.45739299058914185
3840.1,0.4571540057659149
3842.9500000000003,0.45679599046707153
3845.8,0.45633798837661743
3848.65,0.4560219943523407
3851.51,0.45568299293518066
3854.38,0.4552989900112152
3857.24,0.45488300919532776
3860.1200000000003,0.4545080065727234
3862.99,0.45432499051094055
3865.8700000000003,0.4540350139141083
3868.7599999999998,0.4535970091819763
3871.6499999999996,0.4531629979610443
3874.54,0.4527750015258789
3877.44,0.45242801308631897
3880.3399999999997,0.4520289897918701
3883.25,0.45170000195503235
3886.16,0.4511370062828064
3889.0699999999997,0.4506070017814636
3891.99,0.45013898611068726
3894.92,0.4496400058269501
3897.85,0.44918298721313477
3900.78,0.4488460123538971
3903.72,0.44836199283599854
3906.66,0.4478810131549835
3909.6000000000004,0.44749000668525696
3912.55,0.4469220042228699
3915.5099999999998,0.4462609887123108
3918.4700000000003,0.44586700201034546
3921.43,0.44550201296806335
3924.4,0.4450959861278534
3927.3799999999997,0.4445050060749054
3930.35,0.44398799538612366
3933.3300000000004,0.44348201155662537
3936.3199999999997,0.44293299317359924
3939.31,0.44248101115226746
3942.31,0.44181200861930847
3945.31,0.44115400314331055
3948.3100000000004,0.44072800874710083
3951.32,0.4402639865875244
3954.34,0.4397830069065094
3957.35,0.43939998745918274
3960.3799999999997,0.4389370083808899
3963.4100000000003,0.4384100139141083
3966.44,0.43790099024772644
3969.48,0.4374519884586334
3972.52,0.4370430111885071
3975.5600000000004,0.4367550015449524
3978.61,0.43637600541114807
3981.6699999999996,0.4359450042247772
3984.73,0.43564701080322266
3987.8,0.43530601263046265
3990.8700000000003,0.4350680112838745
3993.9399999999996,0.43460801243782043
3997.02,0.43421900272369385
4000.1,0.43400299549102783
4003.19,0.43373000621795654
4006.29,0.43334299325942993
4009.39,0.43292298913002014
4012.49,0.4323959946632385
4015.6,0.43195798993110657
4018.7099999999996,0.4315139949321747
4021.8299999999995,0.43116098642349243
4024.9499999999994,0.43082499504089355
4028.08,0.4304850101470947
4031.2099999999996,0.42998701333999634
4034.35,0.42949000000953674
4037.4900000000002,0.42899200320243835
4040.64,0.428523987531662
4043.7900000000004,0.42809900641441345
4046.94,0.42776501178741455
4050.11,0.4273169934749603
4053.2700000000004,0.42673900723457336
4056.44,0.42618000507354736
4059.62,0.4257560074329376
4062.8,0.42520299553871155
4065.9900000000002,0.4246949851512909
4069.1800000000003,0.42420101165771484
4072.38,0.4238249957561493
4075.5800000000004,0.4233129918575287
4078.78,0.4227679967880249
4082.0,0.4222800135612488
4085.21,0.42173001170158386
4088.43,0.4211759865283966
4091.66,0.4206730127334595
4094.8900000000003,0.4201889932155609
4098.13,0.4196229875087738
4101.37,0.4191940128803253
4104.62,0.41877201199531555
4107.87,0.41822999715805054
4111.13,0.41770800948143005
4114.39,0.41707199811935425
4117.66,0.41649600863456726
4120.93,0.4159590005874634
4124.21,0.41549399495124817
4127.5,0.41508200764656067
4130.79,0.41475000977516174
4134.08,0.4143500030040741
4137.38,0.41388699412345886
4140.679999999999,0.41335201263427734
4143.99,0.412898987531662
4147.31,0.41247299313545227
4150.629999999999,0.41193801164627075
4153.95,0.41141799092292786
4157.29,0.41108599305152893
4160.62,0.410643994808197
4163.96,0.41012701392173767
4167.3099999999995,0.40966901183128357
4170.66,0.4092920124530792
4174.0199999999995,0.40880998969078064
4177.39,0.40839600563049316
4180.75,0.4079959988594055
4184.13,0.40760499238967896
4187.509999999999,0.40707799792289734
4190.889999999999,0.40666401386260986
4194.28,0.4062980115413666
4197.68,0.4059000015258789
4201.08,0.40551599860191345
4204.49,0.40503498911857605
4207.900000000001,0.4044960141181946
4211.32,0.4040350019931793
4214.74,0.40361401438713074
4218.17,0.4032999873161316
4221.61,0.403001993894577
4225.05,0.4025929868221283
4228.5,0.40227600932121277
4231.950000000001,0.40203699469566345
4235.400000000001,0.40167000889778137
4238.870000000001,0.401542991399765
4242.34,0.4013639986515045
4245.8099999999995,0.40102899074554443
4249.29,0.40061500668525696
4252.78,0.4003709852695465
4256.2699999999995,0.399958997964859
4259.7699999999995,0.39902299642562866
4263.27,0.39803698658943176
4266.78,0.39759600162506104
4270.29,0.397365003824234
4273.81,0.3973290026187897
4277.34,0.3971329927444458
4280.87,0.3965519964694977
4284.41,0.39612001180648804
4287.950000000001,0.3959670066833496
4291.5,0.3957110047340393
4295.06,0.3953160047531128
4298.62,0.39485999941825867
4302.1900000000005,0.39456701278686523
4305.76,0.3943440020084381
4309.34,0.39403700828552246
4312.92,0.39365899562835693
4316.5199999999995,0.39342600107192993
4320.11,0.3930110037326813
4323.719999999999,0.39265498518943787
4327.320000000001,0.39243099093437195
4330.94,0.3921689987182617
4334.5599999999995,0.39189600944519043
4338.19,0.3915970027446747
4341.820000000001,0.39130398631095886
4345.46,0.3910520076751709
4349.11,0.3908750116825104
4352.76,0.39069700241088867
4356.42,0.39038699865341187
4360.08,0.39006200432777405
4363.75,0.3899190127849579
4367.429999999999,0.3898560106754303
4371.11,0.3896870017051697
4374.799999999999,0.3894219994544983
4378.49,0.38918599486351013
4382.19,0.38907700777053833
4385.900000000001,0.38884299993515015
4389.610000000001,0.3885039985179901
4393.33,0.38829100131988525
4397.0599999999995,0.38811299204826355
4400.79,0.3878760039806366
4404.530000000001,0.3877919912338257
4408.280000000001,0.38752999901771545
4412.03,0.38727501034736633
4415.79,0.38700300455093384
4419.55,0.3868269920349121
4423.320000000001,0.3866040110588074
4427.1,0.3864159882068634
4430.88,0.3861539959907532
4434.68,0.38596901297569275
4438.469999999999,0.38569799065589905
4442.280000000001,0.38546401262283325
4446.08,0.3852970004081726
4449.900000000001,0.3850559890270233
4453.719999999999,0.38486799597740173
4457.55,0.3847140073776245
4461.389999999999,0.3843669891357422
4465.2300000000005,0.38398799300193787
4469.08,0.38364899158477783
4472.9400000000005,0.3835099935531616
4476.8,0.383309006690979
4480.67,0.383105993270874
4484.549999999999,0.3828670084476471
4488.43,0.38253000378608704
4492.320000000001,0.38207998871803284
4496.21,0.38179799914360046
4500.12,0.38146600127220154
4504.030000000001,0.38097700476646423
4507.94,0.3804289996623993
4511.87,0.37978699803352356
4515.799999999999,0.37900999188423157
4519.7300000000005,0.37828001379966736
4523.679999999999,0.37744399905204773
4527.63,0.3764899969100952
4531.589999999999,0.37527701258659363
4535.55,0.3737950026988983
4539.52,0.37218499183654785
4543.5,0.37073999643325806
4547.49,0.369174987077713
4551.48,0.36757299304008484
4555.4800000000005,0.3659619987010956
4559.490000000001,0.3643450140953064
4563.5,0.3626840114593506
4567.52,0.3609539866447449
4571.55,0.35899901390075684
4575.580000000001,0.3570840060710907
4579.63,0.35506299138069153
4583.67,0.3528040051460266
4587.73,0.350616991519928
4591.79,0.34843599796295166
4595.86,0.3461729884147644
4599.9400000000005,0.3437820076942444
4604.03,0.34118399024009705
4608.120000000001,0.33852100372314453
4612.219999999999,0.33567899465560913
4616.33,0.3328149914741516
4620.4400000000005,0.3300209939479828
4624.5599999999995,0.3271999955177307
4628.69,0.3243750035762787
4632.83,0.32167699933052063
4636.97,0.319023996591568
4641.12,0.316444993019104
4645.28,0.31395500898361206
4649.45,0.31150200963020325
4653.62,0.30904701352119446
4657.8,0.30677300691604614
4661.990000000001,0.3046239912509918
4666.1900000000005,0.30247101187705994
4670.39,0.30044201016426086
4674.599999999999,0.29891300201416016
4678.82,0.29760798811912537
4683.049999999999,0.2962529957294464
4687.280000000001,0.2951189875602722
4691.5199999999995,0.29409900307655334
4695.77,0.2930139899253845
4700.03,0.2920669913291931
4704.3,0.29114100337028503
4708.57,0.29011499881744385
4712.85,0.289122998714447
4717.139999999999,0.2881380021572113
4721.429999999999,0.2870289981365204
4725.74,0.2860549986362457
4730.05,0.2849290072917938
4734.37,0.28366801142692566
4738.7,0.2822369933128357
4743.03,0.28064000606536865
4747.38,0.2788569927215576
4751.7300000000005,0.2769260108470917
4756.09,0.27491599321365356
4760.45,0.2726700007915497
4764.83,0.2703700065612793
4769.21,0.2681860029697418
4773.6,0.26584601402282715
4778.0,0.26350799202919006
4782.41,0.2611919939517975
4786.83,0.2588469982147217
4791.25,0.25638899207115173
4795.68,0.2538760006427765
4800.13,0.2515310049057007
4804.57,0.24930700659751892
4809.03,0.24703900516033173
4813.5,0.24490700662136078
4817.97,0.24299900233745575
4822.45,0.24112500250339508
4826.94,0.23944999277591705
4831.44,0.23815999925136566
4835.950000000001,0.237062007188797
4840.46,0.2360379993915558
4844.99,0.23541900515556335
4849.52,0.23506399989128113
4854.0599999999995,0.23483699560165405
4858.61,0.23475399613380432
4863.17,0.23464199900627136
4867.73,0.23474900424480438
4872.3099999999995,0.23494799435138702
4876.89,0.2351990044116974
4881.48,0.23551799356937408
4886.08,0.2358810007572174
4890.6900000000005,0.2362069934606552
4895.31,0.23654000461101532
4899.94,0.23681199550628662
4904.57,0.23710200190544128
4909.22,0.23731400072574615
4913.87,0.23744900524616241
4918.53,0.2376759946346283
4923.21,0.23786699771881104
4927.88,0.23785799741744995
4932.57,0.23784500360488892
4937.2699999999995,0.23784799873828888
4941.9800000000005,0.237636998295784
4946.6900000000005,0.23757100105285645
4951.42,0.23750099539756775
4956.15,0.2372550070285797
4960.9,0.2368679940700531
4965.650000000001,0.23641300201416016
4970.41,0.23606599867343903
4975.18,0.23570400476455688
4979.96,0.23524799942970276
4984.75,0.23468799889087677
4989.54,0.23416300117969513
4994.349999999999,0.2334900051355362
4999.17,0.23271599411964417
5003.99,0.23190300166606903
5008.83,0.23086699843406677
5013.67,0.22970999777317047
5018.5199999999995,0.22864699363708496
5023.39,0.22747300565242767
5028.26,0.22606000304222107
5033.14,0.22445300221443176
5038.03,0.22269800305366516
5042.93,0.22078199684619904
5047.84,0.21885499358177185
5052.76,0.21698899567127228
5057.69,0.2149679958820343
5062.63,0.21285699307918549
5067.580000000001,0.2108139991760254
5072.54,0.2087399959564209
5077.51,0.20667999982833862
5082.49,0.20470699667930603
5087.469999999999,0.20275500416755676
5092.469999999999,0.2008890062570572
5097.48,0.19896599650382996
5102.5,0.1970990002155304
5107.52,0.195360004901886
5112.56,0.1935579925775528
5117.61,0.19174499809741974
5122.66,0.18999700248241425
5127.73,0.18834799528121948
5132.81,0.18678699433803558
5137.889999999999,0.18536800146102905
5142.99,0.1842000037431717
5148.1,0.18335099518299103
5153.22,0.18308700621128082
5158.34,0.18335199356079102
5163.48,0.18405799567699432
5168.63,0.18520300090312958
5173.79,0.1866299957036972
5178.96,0.18842799961566925
5184.13,0.19072100520133972
5189.320000000001,0.1931619942188263
5194.5199999999995,0.19552800059318542
5199.73,0.19803500175476074
5204.96,0.2005389928817749
5210.19,0.20287199318408966
5215.429999999999,0.20503200590610504
5220.679999999999,0.20750300586223602
5225.94,0.20964999496936798
5231.22,0.21137599647045135
5236.5,0.21295399963855743
5241.79,0.2145169973373413
5247.099999999999,0.2160550057888031
5252.42,0.21740500628948212
5257.74,0.21881000697612762
5263.080000000001,0.22024700045585632
5268.43,0.2216089963912964
5273.79,0.2232699990272522
5279.16,0.22507800161838531
5284.54,0.22711700201034546
5289.93,0.22930599749088287
5295.34,0.23171600699424744
5300.75,0.2341099977493286
5306.18,0.23611000180244446
5311.61,0.2381570041179657
5317.0599999999995,0.23996199667453766
5322.5199999999995,0.24147699773311615
5327.99,0.24271799623966217
5333.47,0.24352900683879852
5338.96,0.24419400095939636
5344.47,0.24463100731372833
5349.9800000000005,0.24477499723434448
5355.51,0.24488100409507751
5361.049999999999,0.24463899433612823
5366.6,0.2441129982471466
5372.16,0.24351799488067627
5377.73,0.24241499602794647
5383.320000000001,0.2409449964761734
5388.91,0.23947599530220032
5394.52,0.23772700130939484
5400.14,0.23573200404644012
5405.77,0.23382200300693512
5411.41,0.23189300298690796
5417.07,0.22996599972248077
5422.74,0.22808200120925903
5428.410000000001,0.22673900425434113
5434.1,0.22557200491428375
5439.8099999999995,0.22436800599098206
5445.52,0.22365400195121765
5451.25,0.2231680005788803
5456.98,0.2227340042591095
5462.73,0.22249600291252136
5468.5,0.22273099422454834
5474.2699999999995,0.22321699559688568
5480.0599999999995,0.22355900704860687
5485.86,0.22433799505233765
5491.67,0.2252659946680069
5497.49,0.22625799477100372
5503.33,0.2275419980287552
5509.179999999999,0.22889399528503418
5515.04,0.23015999794006348
5520.91,0.2313700020313263
5526.799999999999,0.2323939949274063
5532.69,0.2329930067062378
5538.610000000001,0.23308399319648743
5544.53,0.23260800540447235
5550.469999999999,0.23149700462818146
5556.41,0.22985799610614777
5562.38,0.22773200273513794
5568.349999999999,0.22514300048351288
5574.34,0.22242200374603271
5580.339999999999,0.2199999988079071
5586.35,0.2181279957294464
5592.38,0.2166139930486679
5598.42,0.21514500677585602
5604.47,0.2139730006456375
5610.54,0.2133059948682785
5616.61,0.21242700517177582
5622.71,0.2117689996957779
5628.8099999999995,0.2113109976053238
5634.929999999999,0.21075500547885895
5641.06,0.20999999344348907
5647.21,0.20951299369335175
5653.360000000001,0.20918099582195282
5659.54,0.20842599868774414
5665.72,0.20807099342346191
5671.92,0.2075510025024414
5678.13,0.20699399709701538
5684.36,0.20670099556446075
5690.599999999999,0.20628699660301208
5696.85,0.20590299367904663
5703.12,0.20566600561141968
5709.4,0.20496000349521637
5715.6900000000005,0.20446500182151794
5722.0,0.20414899289608002
5728.33,0.20351099967956543
5734.66,0.20274800062179565
5741.01,0.20192299783229828
5747.38,0.20108099281787872
5753.76,0.20055000483989716
5760.150000000001,0.2002359926700592
5766.56,0.19944700598716736
5772.98,0.19968999922275543
5779.410000000001,0.19999900460243225
5785.86,0.19966299831867218
5792.33,0.1996619999408722
5798.8099999999995,0.19968099892139435
5805.3,0.19972699880599976
5811.81,0.1998170018196106
5818.33,0.19946500658988953
5824.87,0.19926899671554565
5831.419999999999,0.19986000657081604
5837.99,0.19984999299049377
5844.57,0.19966700673103333
5851.17,0.19967800378799438
5857.78,0.19976499676704407
5864.410000000001,0.20002199709415436
5871.05,0.20040300488471985
5877.7,0.20024900138378143
5884.38,0.2000100016593933
5891.06,0.2004459947347641
5897.76,0.19929200410842896
5904.4800000000005,0.19848200678825378
5911.21,0.19726799428462982
5917.96,0.19496700167655945
5924.7300000000005,0.19259299337863922
5931.5,0.18974100053310394
5938.3,0.1866450011730194
5945.11,0.18366800248622894
5951.93,0.18011200428009033
5958.78,0.175929993391037
5965.63,0.1718440055847168
5972.51,0.16771799325942993
5979.39,0.1641319990158081
5986.3,0.1606229990720749
5993.22,0.1576399952173233
6000.16,0.15526899695396423
6007.11,0.15343299508094788
6014.08,0.15196000039577484
6021.06,0.15126800537109375
6028.06,0.15072999894618988
6035.08,0.15036499500274658
6042.12,0.1501149982213974
6049.17,0.14990299940109253
6056.2300000000005,0.15080299973487854
6063.32,0.151636004447937
6070.42,0.1513420045375824
6077.530000000001,0.15174800157546997
6084.67,0.1524679958820343
6091.820000000001,0.15279699862003326
6098.9800000000005,0.15288199484348297
6106.17,0.1529339998960495
6113.37,0.15277199447155
6120.58,0.15293599665164948
6127.82,0.15264800190925598
6135.07,0.15188699960708618
6142.34,0.15091800689697266
6149.63,0.14970700442790985
6156.93,0.14840500056743622
6164.25,0.14702799916267395
6171.59,0.14552100002765656
6178.950000000001,0.14385199546813965
6186.320000000001,0.1422239989042282
6193.71,0.14116500318050385
6201.120000000001,0.1402599960565567
6208.54,0.1393910050392151
6215.99,0.13886800408363342
6223.45,0.13870400190353394
6230.93,0.13889099657535553
6238.43,0.13918399810791016
6245.95,0.13941800594329834
6253.48,0.13971099257469177
6261.03,0.139833003282547
6268.6,0.1397860050201416
6276.19,0.13969899713993073
6283.8,0.13957999646663666
6291.43,0.13941900432109833
6299.070000000001,0.13931100070476532
6306.73,0.13926899433135986
6314.42,0.13940300047397614
6322.12,0.13983500003814697
6329.84,0.1405709981918335
6337.570000000001,0.14161400496959686
6345.33,0.14267900586128235
6353.11,0.14465700089931488
6360.9,0.14651800692081451
6368.719999999999,0.14802700281143188
6376.55,0.1501699984073639
6384.400000000001,0.15249699354171753
6392.2699999999995,0.15432000160217285
6400.17,0.15625600516796112
6408.08,0.1577419936656952
6416.01,0.15894100069999695
6423.96,0.16124700009822845
6431.93,0.1626109927892685
6439.92,0.1632000058889389
6447.93,0.16391099989414215
6455.96,0.1642639935016632
6464.01,0.16483700275421143
6472.08,0.16518500447273254
6480.17,0.16552400588989258
6488.28,0.16565699875354767
6496.41,0.16599400341510773
6504.5599999999995,0.1665389984846115
6512.7300000000005,0.16658000648021698
6520.92,0.16598999500274658
6529.14,0.16585999727249146
6537.37,0.16532599925994873
6545.63,0.16426099836826324
6553.9,0.163099005818367
6562.2,0.16195900738239288
6570.509999999999,0.16035500168800354
6578.85,0.1586730033159256
6587.21,0.1573439985513687
6595.589999999999,0.1559630036354065
6603.99,0.15491700172424316
6612.42,0.1538960039615631
6620.860000000001,0.15323199331760406
6629.330000000001,0.15286700427532196
6637.82,0.152538001537323
6646.33,0.15310299396514893
6654.860000000001,0.15394699573516846
6663.41,0.15429699420928955
6671.99,0.15492400527000427
6680.589999999999,0.15578000247478485
6689.21,0.15689599514007568
6697.849999999999,0.15784600377082825
6706.509999999999,0.1580750048160553
6715.200000000001,0.15838100016117096
6723.91,0.1587969958782196
6732.64,0.1591230034828186
6741.4,0.1592160016298294
6750.18,0.15921300649642944
6758.9800000000005,0.15929000079631805
6767.8,0.1592240035533905
6776.65,0.15900500118732452
6785.52,0.15890200436115265
6794.41,0.1588360071182251
6803.33,0.1589049994945526
6812.2699999999995,0.15868400037288666
6821.23,0.15828299522399902
6830.219999999999,0.15783700346946716
6839.23,0.1577019989490509
6848.26,0.15742599964141846
6857.32,0.15676100552082062
6866.4,0.15597300231456757
6875.51,0.1558070033788681
6884.64,0.15549500286579132
6893.799999999999,0.15501999855041504
6902.9800000000005,0.15452300012111664
6912.18,0.15389099717140198
6921.41,0.15340399742126465
6930.66,0.15266400575637817
6939.94,0.15198799967765808
6949.24,0.1514430046081543
6958.57,0.15090200304985046
6967.92,0.15056799352169037
6977.299999999999,0.1504170000553131
6986.7,0.14988699555397034
6996.13,0.14957499504089355
7005.59,0.14933699369430542
7015.07,0.1490900069475174
7024.57,0.1487399935722351
7034.099999999999,0.14861400425434113
7043.66,0.14829300343990326
7053.25,0.14834600687026978
7062.85,0.14859600365161896
7072.49,0.14839500188827515
7082.150000000001,0.14816400408744812
7091.84,0.14792299270629883
7101.549999999999,0.14776599407196045
7111.3,0.14758999645709991
7121.0599999999995,0.1470949947834015
7130.860000000001,0.14648500084877014
7140.679999999999,0.1457590013742447
7150.53,0.14494000375270844
7160.41,0.14409400522708893
7170.3099999999995,0.14305999875068665
7180.240000000001,0.14223100244998932
7190.2,0.14138300716876984
7200.1900000000005,0.14044900238513947
7210.200000000001,0.1396930068731308
7220.240000000001,0.138932004570961
7230.31,0.13807900249958038
7240.41,0.13712799549102783
7250.54,0.13615800440311432
7260.6900000000005,0.1351500004529953
7270.88,0.13404999673366547
7281.09,0.13290800154209137
7291.33,0.13193300366401672
7301.599999999999,0.13073700666427612
7311.9,0.129488006234169
7322.219999999999,0.12825800478458405
7332.58,0.1269569993019104
7342.97,0.1255429983139038
7353.379999999999,0.12406399846076965
7363.83,0.12251599878072739
7374.3,0.12093699723482132
7384.8099999999995,0.11920999735593796
7395.34,0.11779499799013138
7405.910000000001,0.11682000011205673
7416.5,0.11633999645709991
7427.13,0.11624400317668915
7437.78,0.11640699952840805
7448.47,0.11647599935531616
7459.1900000000005,0.11613400280475616
7469.9400000000005,0.11541599780321121
7480.71,0.11461400240659714
7491.52,0.11348800361156464
7502.37,0.11213000118732452
7513.24,0.11089599877595901
7524.14,0.11008399724960327
7535.08,0.10948199778795242
7546.05,0.10904499888420105
7557.05,0.1087070032954216
7568.08,0.10816700011491776
7579.150000000001,0.10735700279474258
7590.24,0.10649099946022034
7601.37,0.10559400171041489
7612.53,0.10485900193452835
7623.7300000000005,0.10397300124168396
7634.96,0.10303500294685364
7646.219999999999,0.10207299888134003
7657.51,0.10103899985551834
7668.84,0.10001300275325775
7680.2,0.09897799789905548
7691.59,0.09766899794340134
7703.02,0.096281997859478
7714.49,0.0947910025715828
7725.98,0.09338399767875671
7737.5199999999995,0.092010997235775
7749.08,0.0905819982290268
7760.679999999999,0.08924400061368942
7772.32,0.0878639966249466
7783.99,0.0864809975028038
7795.69,0.08536700159311295
7807.43,0.08428099751472473
7819.21,0.08307799696922302
7831.0199999999995,0.08167099952697754
7842.87,0.08022899925708771
7854.75,0.07877799868583679
7866.67,0.0771310031414032
7878.62,0.07542300224304199
7890.62,0.0738620012998581
7902.64,0.07225199788808823
7914.71,0.07067599892616272
7926.8099999999995,0.06902199983596802
7938.95,0.06731300055980682
7951.13,0.06565400213003159
7963.339999999999,0.06400000303983688
7975.59,0.06218300014734268
7987.879999999999,0.060520999133586884
8000.209999999999,0.05879100039601326
8012.570000000001,0.056995999068021774
8024.98,0.05528600141406059
8037.419999999999,0.05382499843835831
8049.899999999999,0.0522180013358593
8062.419999999999,0.050418999046087265
8074.9800000000005,0.04864700138568878
8087.57,0.04705199971795082
8100.210000000001,0.04533899948000908
8112.89,0.04344699904322624
8125.6,0.04152899980545044
8138.360000000001,0.03974999859929085
8151.160000000001,0.037769000977277756
8163.99,0.03589800000190735
8176.869999999999,0.0340690016746521
8189.79,0.03236199915409088
8202.75,0.03057200089097023
8215.75,0.028776999562978745
8228.79,0.027069000527262688
8241.87,0.02549399994313717
8254.99,0.023950999602675438
8268.16,0.022492000833153725
8281.37,0.021158000454306602
8294.62,0.01997699961066246
8307.91,0.018849000334739685
8321.24,0.017830999568104744
8334.619999999999,0.016840999945998192
8348.039999999999,0.016174999997019768
8361.51,0.015569999814033508
8375.019999999999,0.015087000094354153
8388.57,0.014980999752879143
8402.16,0.015256999991834164
8415.800000000001,0.01594099961221218
8429.49,0.01742199994623661
8443.22,0.01976099982857704
8456.99,0.023567000404000282
8470.81,0.029201999306678772
8484.67,0.036639999598264694
8498.58,0.0464400015771389
8512.539999999999,0.058991000056266785
