Sample ID,9_Congo_00002
Species,9_Congo
Subgroup,9_Congo
Group,9_Congo
Library,EXM_MRS
Sample Description,Sample 9
Date Added,"02/20/2024,02/20/2024"
Viewing Geometry,
Other Information,"Acquired with 1    RS-3500_SN17580H8 [3]
Name: Instrument, dtype: object; 7,32,30,100,50,30 integration times; 100,100 scans averaged"
Composition,
Resolution,2.8nm@700nm 8nm@1500nm 6nm@2100nm
Grain Size,
Locality,
Database of Origin,ExoMars Mission Reference Samples
Wavelength,Response
465.0,0.089543
466.0,0.089668
467.0,0.08979200000000001
468.0,0.089904
469.0,0.090008
470.0,0.09012600000000001
471.0,0.09023300000000001
472.0,0.090316
473.0,0.090326
474.0,0.090434
475.0,0.090699
476.0,0.09096399999999999
477.0,0.091166
478.0,0.09126300000000001
479.0,0.091198
480.0,0.091172
481.0,0.09126300000000001
482.0,0.091336
483.0,0.091438
484.0,0.09158200000000001
485.0,0.091732
486.0,0.09189299999999999
487.0,0.092057
488.0,0.09217399999999999
489.0,0.09228199999999999
490.0,0.09239900000000001
491.0,0.09252
492.0,0.092614
493.0,0.092674
494.0,0.09277200000000001
495.0,0.092869
496.0,0.09295099999999999
497.0,0.09302400000000001
498.0,0.093087
499.0,0.093138
500.0,0.093193
501.0,0.09322599999999999
502.0,0.093233
503.0,0.093284
504.0,0.09332800000000001
505.0,0.093355
506.0,0.093431
507.0,0.093498
508.0,0.09354900000000001
509.0,0.093603
510.0,0.09364499999999999
511.0,0.093675
512.0,0.09371
513.0,0.093761
514.0,0.093827
515.0,0.093887
516.0,0.09393800000000001
517.0,0.09398899999999999
518.0,0.09406700000000001
519.0,0.094153
520.0,0.094231
521.0,0.094268
522.0,0.094322
523.0,0.09439
524.0,0.094457
525.0,0.094514
526.0,0.094566
527.0,0.09461800000000001
528.0,0.09466100000000001
529.0,0.09468700000000001
530.0,0.094686
531.0,0.09468199999999999
532.0,0.094676
533.0,0.094672
534.0,0.094673
535.0,0.094674
536.0,0.094674
537.0,0.09466799999999999
538.0,0.09468199999999999
539.0,0.09472799999999999
540.0,0.094807
541.0,0.094871
542.0,0.0949
543.0,0.09486800000000001
544.0,0.094808
545.0,0.094743
546.0,0.09472
547.0,0.09471600000000001
548.0,0.094732
549.0,0.09478500000000001
550.0,0.094813
551.0,0.094824
552.0,0.094832
553.0,0.094852
554.0,0.09488300000000001
555.0,0.094924
556.0,0.09496
557.0,0.094986
558.0,0.094999
559.0,0.095
560.0,0.09500199999999999
561.0,0.095004
562.0,0.094993
563.0,0.094976
564.0,0.09495799999999999
565.0,0.09493800000000001
566.0,0.09493700000000001
567.0,0.094946
568.0,0.09495200000000001
569.0,0.09493299999999999
570.0,0.094902
571.0,0.09487899999999999
572.0,0.094864
573.0,0.094858
574.0,0.094858
575.0,0.094842
576.0,0.094808
577.0,0.09476599999999999
578.0,0.09474
579.0,0.094723
580.0,0.09471
581.0,0.09469200000000001
582.0,0.094691
583.0,0.09469200000000001
584.0,0.094681
585.0,0.094673
586.0,0.09466799999999999
587.0,0.094667
588.0,0.09468199999999999
589.0,0.094673
590.0,0.094642
591.0,0.094637
592.0,0.09461499999999999
593.0,0.094585
594.0,0.09456400000000001
595.0,0.09452999999999999
596.0,0.09449999999999999
597.0,0.09448499999999999
598.0,0.094463
599.0,0.094428
600.0,0.094389
601.0,0.09437799999999999
602.0,0.094374
603.0,0.09438700000000001
604.0,0.094438
605.0,0.09447699999999999
606.0,0.094497
607.0,0.09449099999999999
608.0,0.094448
609.0,0.094391
610.0,0.09433799999999999
611.0,0.094305
612.0,0.094285
613.0,0.094267
614.0,0.09424400000000001
615.0,0.094231
616.0,0.09422900000000001
617.0,0.09423500000000001
618.0,0.094247
619.0,0.09425499999999999
620.0,0.09426
621.0,0.09426
622.0,0.094253
623.0,0.094238
624.0,0.094216
625.0,0.09420500000000001
626.0,0.09419000000000001
627.0,0.094167
628.0,0.094128
629.0,0.094111
630.0,0.094101
631.0,0.094083
632.0,0.094024
633.0,0.093949
634.0,0.093883
635.0,0.093872
636.0,0.093874
637.0,0.09388400000000001
638.0,0.093901
639.0,0.093893
640.0,0.093887
641.0,0.093896
642.0,0.09390499999999999
643.0,0.093925
644.0,0.093942
645.0,0.093932
646.0,0.093894
647.0,0.09385199999999999
648.0,0.09382099999999999
649.0,0.09378500000000001
650.0,0.09374299999999999
651.0,0.093706
652.0,0.09369300000000001
653.0,0.093666
654.0,0.093656
655.0,0.093667
656.0,0.093675
657.0,0.093672
658.0,0.093676
659.0,0.09370300000000001
660.0,0.093719
661.0,0.09370300000000001
662.0,0.093657
663.0,0.093612
664.0,0.093588
665.0,0.09357599999999999
666.0,0.09356
667.0,0.09351000000000001
668.0,0.09346299999999999
669.0,0.093437
670.0,0.093447
671.0,0.093429
672.0,0.093377
673.0,0.093307
674.0,0.09326499999999999
675.0,0.09322699999999999
676.0,0.093207
677.0,0.09321600000000001
678.0,0.09322599999999999
679.0,0.093213
680.0,0.093195
681.0,0.093205
682.0,0.093201
683.0,0.093186
684.0,0.093164
685.0,0.09315200000000001
686.0,0.09312799999999999
687.0,0.09310399999999999
688.0,0.093094
689.0,0.09310700000000001
690.0,0.093141
691.0,0.09317199999999999
692.0,0.09318199999999999
693.0,0.09314399999999999
694.0,0.093076
695.0,0.09301
696.0,0.092992
697.0,0.093003
698.0,0.09303499999999999
699.0,0.093062
700.0,0.093036
701.0,0.09302300000000001
702.0,0.093004
703.0,0.092979
704.0,0.09297599999999999
705.0,0.09295400000000001
706.0,0.09292
707.0,0.09288500000000001
708.0,0.092876
709.0,0.092876
710.0,0.09287200000000001
