Sample ID,Standard_00003
Species,Standard
Subgroup,Standard
Group,Standard
Library,EXM_MRS
Sample Description,Setup + Grey
Date Added,"02/20/2024,02/20/2024"
Viewing Geometry,
Other Information,"Acquired with 1    RS-3500_SN17580H8 [3]
Name: Instrument, dtype: object; 7,32,30,20,50,30 integration times; 100,100 scans averaged"
Composition,
Resolution,2.8nm@700nm 8nm@1500nm 6nm@2100nm
Grain Size,
Locality,
Database of Origin,ExoMars Mission Reference Samples
Wavelength,Response
1417.0,0.509808
1418.0,0.509864
1419.0,0.509908
1420.0,0.509947
1421.0,0.509991
1422.0,0.51005
1423.0,0.51012
1424.0,0.5101979999999999
1425.0,0.510282
1426.0,0.51037
1427.0,0.5104650000000001
1428.0,0.510564
1429.0,0.510664
1430.0,0.510775
1431.0,0.510894
1432.0,0.510997
1433.0,0.511058
1434.0,0.511064
1435.0,0.5110439999999999
1436.0,0.511036
1437.0,0.511069
1438.0,0.511127
1439.0,0.511201
1440.0,0.511284
1441.0,0.511381
1442.0,0.511496
1443.0,0.5116080000000001
1444.0,0.511693
1445.0,0.51174
1446.0,0.511765
1447.0,0.511788
1448.0,0.511828
1449.0,0.511875
1450.0,0.511929
1451.0,0.51199
1452.0,0.5120600000000001
1453.0,0.51214
1454.0,0.512227
1455.0,0.512316
1456.0,0.5124
1457.0,0.5124839999999999
1458.0,0.512579
1459.0,0.512698
1460.0,0.512859
1461.0,0.513039
1462.0,0.5132059999999999
1463.0,0.513332
1464.0,0.5134259999999999
1465.0,0.5135000000000001
1466.0,0.513567
1467.0,0.513627
1468.0,0.513672
1469.0,0.513718
1470.0,0.513781
1471.0,0.513867
1472.0,0.5139670000000001
1473.0,0.514074
1474.0,0.51418
1475.0,0.514292
1476.0,0.514405
1477.0,0.514512
1478.0,0.514607
1479.0,0.51469
1480.0,0.514768
1481.0,0.514846
1482.0,0.514933
1483.0,0.515024
1484.0,0.515106
1485.0,0.515169
1486.0,0.5151939999999999
1487.0,0.515204
1488.0,0.515231
1489.0,0.515302
1490.0,0.515408
1491.0,0.515538
1492.0,0.515683
1493.0,0.51585
1494.0,0.516044
1495.0,0.516237
1496.0,0.516401
1497.0,0.5165379999999999
1498.0,0.516657
1499.0,0.516748
1500.0,0.516797
1501.0,0.516791
1502.0,0.516759
1503.0,0.516742
1504.0,0.516762
1505.0,0.516799
1506.0,0.516856
1507.0,0.516939
1508.0,0.517065
1509.0,0.517223
1510.0,0.517378
1511.0,0.5174920000000001
1512.0,0.517559
1513.0,0.517607
1514.0,0.517667
1515.0,0.517765
1516.0,0.517892
1517.0,0.518022
1518.0,0.5181260000000001
1519.0,0.518193
1520.0,0.518238
1521.0,0.518275
1522.0,0.5183180000000001
1523.0,0.518353
1524.0,0.51839
1525.0,0.5184449999999999
1526.0,0.518542
1527.0,0.518687
1528.0,0.518837
1529.0,0.518948
1530.0,0.5189889999999999
1531.0,0.518984
1532.0,0.5189710000000001
1533.0,0.518985
1534.0,0.519013
1535.0,0.519053
1536.0,0.519117
1537.0,0.519221
1538.0,0.519367
1539.0,0.519531
1540.0,0.519687
1541.0,0.519828
1542.0,0.519966
1543.0,0.520096
1544.0,0.520214
1545.0,0.520321
1546.0,0.520417
1547.0,0.520501
1548.0,0.52057
1549.0,0.52062
1550.0,0.5206620000000001
1551.0,0.520705
1552.0,0.520756
1553.0,0.520809
1554.0,0.520857
1555.0,0.520892
1556.0,0.520906
1557.0,0.520912
1558.0,0.5209320000000001
1559.0,0.52098
1560.0,0.521047
1561.0,0.521131
1562.0,0.521229
1563.0,0.5213409999999999
1564.0,0.521467
1565.0,0.521606
1566.0,0.521759
1567.0,0.521931
1568.0,0.522115
1569.0,0.522297
1570.0,0.522474
1571.0,0.522659
1572.0,0.5228280000000001
1573.0,0.522955
1574.0,0.5230210000000001
1575.0,0.523045
1576.0,0.523052
1577.0,0.523064
1578.0,0.52306
1579.0,0.523055
1580.0,0.523075
1581.0,0.523146
1582.0,0.523266
1583.0,0.523389
1584.0,0.523468
1585.0,0.523485
1586.0,0.52347
1587.0,0.52345
1588.0,0.523446
1589.0,0.523426
1590.0,0.523423
1591.0,0.523479
1592.0,0.523641
1593.0,0.523894
1594.0,0.524155
1595.0,0.5243439999999999
1596.0,0.524455
1597.0,0.524524
1598.0,0.524574
1599.0,0.5246179999999999
1600.0,0.5246350000000001
1601.0,0.5246500000000001
1602.0,0.524691
1603.0,0.524782
1604.0,0.524901
1605.0,0.525011
1606.0,0.5250739999999999
1607.0,0.525078
1608.0,0.525058
1609.0,0.525056
1610.0,0.525093
1611.0,0.525147
1612.0,0.525231
1613.0,0.525361
1614.0,0.525576
1615.0,0.525841
1616.0,0.526079
1617.0,0.52622
1618.0,0.526277
1619.0,0.526299
1620.0,0.526331
1621.0,0.526386
1622.0,0.526441
1623.0,0.526517
1624.0,0.526636
1625.0,0.526815
1626.0,0.527021
1627.0,0.52721
1628.0,0.527351
1629.0,0.527466
1630.0,0.527563
1631.0,0.5276489999999999
1632.0,0.527719
1633.0,0.527775
1634.0,0.5278309999999999
