Sample ID,15_Oxia_Sophia_00003
Species,15_Oxia_Sophia
Subgroup,15_Oxia_Sophia
Group,15_Oxia_Sophia
Library,EXM_MRS
Sample Description,Sample 15
Date Added,"02/20/2024,02/20/2024"
Viewing Geometry,
Other Information,"Acquired with 1    RS-3500_SN17580H8 [3]
Name: Instrument, dtype: object; 7,32,30,20,50,30 integration times; 100,100 scans averaged"
Composition,
Resolution,2.8nm@700nm 8nm@1500nm 6nm@2100nm
Grain Size,
Locality,
Database of Origin,ExoMars Mission Reference Samples
Wavelength,Response
702.0,0.287252
703.0,0.287439
704.0,0.28766400000000003
705.0,0.287821
706.0,0.287957
707.0,0.288115
708.0,0.288296
709.0,0.288514
710.0,0.288707
711.0,0.28884899999999997
712.0,0.289056
713.0,0.289179
714.0,0.289285
715.0,0.28944
716.0,0.28953
717.0,0.289573
718.0,0.289603
719.0,0.289661
720.0,0.289806
721.0,0.289952
722.0,0.290106
723.0,0.290302
724.0,0.290525
725.0,0.290759
726.0,0.291004
727.0,0.291258
728.0,0.291457
729.0,0.29167000000000004
730.0,0.291893
731.0,0.292103
732.0,0.29219
733.0,0.29229900000000003
734.0,0.292468
735.0,0.292676
736.0,0.292718
737.0,0.292813
738.0,0.292953
739.0,0.29310600000000003
740.0,0.293245
741.0,0.293475
742.0,0.293652
743.0,0.293739
744.0,0.293823
745.0,0.293909
746.0,0.294038
747.0,0.294195
748.0,0.29430599999999996
749.0,0.294507
750.0,0.294667
751.0,0.29479099999999997
752.0,0.294922
753.0,0.29499400000000003
754.0,0.295111
755.0,0.295279
756.0,0.29547
757.0,0.29561699999999996
758.0,0.295715
759.0,0.295896
760.0,0.296123
761.0,0.296201
762.0,0.296366
763.0,0.296472
764.0,0.29654800000000003
765.0,0.296681
766.0,0.296852
767.0,0.29703199999999996
768.0,0.29717099999999996
769.0,0.29728
770.0,0.297435
771.0,0.297621
772.0,0.29774
773.0,0.29782
774.0,0.29793600000000003
775.0,0.298077
776.0,0.298303
777.0,0.298481
778.0,0.298574
779.0,0.298645
780.0,0.298687
781.0,0.298808
782.0,0.298929
783.0,0.299013
784.0,0.299206
785.0,0.299267
786.0,0.299372
787.0,0.299466
788.0,0.299448
789.0,0.29947199999999996
790.0,0.299544
791.0,0.299632
792.0,0.299707
793.0,0.299755
794.0,0.299825
795.0,0.299894
796.0,0.29999400000000004
797.0,0.300134
798.0,0.300284
799.0,0.300313
800.0,0.300408
801.0,0.300569
802.0,0.300742
803.0,0.30086999999999997
804.0,0.301093
805.0,0.301104
806.0,0.301019
807.0,0.30098400000000003
808.0,0.301068
809.0,0.301049
810.0,0.301041
811.0,0.30111699999999997
812.0,0.30125399999999997
813.0,0.301366
814.0,0.301294
815.0,0.30131
816.0,0.301398
817.0,0.301462
818.0,0.301496
819.0,0.301657
820.0,0.301721
821.0,0.301782
822.0,0.301832
823.0,0.30182400000000004
824.0,0.301739
825.0,0.301757
826.0,0.30172899999999997
827.0,0.30178
828.0,0.301827
829.0,0.30185300000000004
830.0,0.301942
831.0,0.30183
832.0,0.301874
833.0,0.301898
834.0,0.301951
835.0,0.30204000000000003
836.0,0.301883
837.0,0.301938
838.0,0.301887
839.0,0.301909
840.0,0.30198
841.0,0.30197199999999996
842.0,0.301854
843.0,0.301802
844.0,0.301915
845.0,0.302017
846.0,0.301976
847.0,0.301833
848.0,0.30176400000000003
849.0,0.30182
850.0,0.30183499999999996
851.0,0.301616
852.0,0.301554
853.0,0.301584
854.0,0.30160699999999996
855.0,0.301876
856.0,0.301728
857.0,0.301839
858.0,0.301881
859.0,0.301794
860.0,0.30165
861.0,0.301492
862.0,0.301321
863.0,0.301296
864.0,0.30133
865.0,0.301248
866.0,0.301157
867.0,0.30116
868.0,0.30119599999999996
869.0,0.301095
870.0,0.30090900000000004
871.0,0.301027
872.0,0.300958
873.0,0.30095700000000003
874.0,0.30100899999999997
875.0,0.300972
876.0,0.300857
877.0,0.300813
878.0,0.300694
879.0,0.300806
880.0,0.300884
881.0,0.300778
882.0,0.300872
883.0,0.30086999999999997
884.0,0.30068300000000003
885.0,0.300684
886.0,0.300745
887.0,0.300481
888.0,0.300425
889.0,0.300309
890.0,0.300441
891.0,0.300492
892.0,0.300464
893.0,0.30044
894.0,0.300325
895.0,0.300174
896.0,0.300273
897.0,0.299988
898.0,0.299935
899.0,0.299831
900.0,0.299877
901.0,0.299864
902.0,0.299819
903.0,0.299931
904.0,0.300039
905.0,0.29997599999999996
906.0,0.300027
907.0,0.30008199999999996
908.0,0.30003399999999997
909.0,0.30022
910.0,0.300296
911.0,0.300355
912.0,0.300334
913.0,0.300479
914.0,0.300454
915.0,0.300463
916.0,0.300469
917.0,0.300326
918.0,0.300301
919.0,0.300426
920.0,0.300324
921.0,0.300177
922.0,0.300018
923.0,0.299893
924.0,0.29991
925.0,0.300141
926.0,0.300236
927.0,0.30024
928.0,0.299892
929.0,0.299785
930.0,0.299831
931.0,0.299776
932.0,0.300117
933.0,0.300015
934.0,0.300262
935.0,0.30044899999999997
