Sample ID,2_Atacama_Red_00004
Species,2_Atacama_Red
Subgroup,2_Atacama_Red
Group,2_Atacama_Red
Library,EXM_MRS
Sample Description,Sample 2
Date Added,"02/20/2024,02/20/2024"
Viewing Geometry,
Other Information,"Acquired with 1    RS-3500_SN17580H8 [3]
Name: Instrument, dtype: object; 7,32,30,40,50,30 integration times; 100,100 scans averaged"
Composition,
Resolution,2.8nm@700nm 8nm@1500nm 6nm@2100nm
Grain Size,
Locality,
Database of Origin,ExoMars Mission Reference Samples
Wavelength,Response
1018.0,0.32357100000000005
1019.0,0.323601
1020.0,0.323624
1021.0,0.323638
1022.0,0.323641
1023.0,0.323635
1024.0,0.323624
1025.0,0.32361199999999996
1026.0,0.32359499999999997
1027.0,0.323575
1028.0,0.323556
1029.0,0.323546
1030.0,0.32354700000000003
1031.0,0.323555
1032.0,0.323564
1033.0,0.32356699999999994
1034.0,0.32356999999999997
1035.0,0.32357199999999997
1036.0,0.323566
1037.0,0.323546
1038.0,0.32350700000000004
1039.0,0.32345799999999997
1040.0,0.323405
1041.0,0.32336
1042.0,0.32332700000000003
1043.0,0.32329399999999997
1044.0,0.323251
1045.0,0.323187
1046.0,0.32309600000000005
1047.0,0.32299300000000003
1048.0,0.322895
1049.0,0.322816
1050.0,0.322751
1051.0,0.322696
1052.0,0.322648
1053.0,0.322608
1054.0,0.32258200000000004
1055.0,0.32256100000000004
1056.0,0.322534
1057.0,0.322494
1058.0,0.32244799999999996
1059.0,0.322394
1060.0,0.32232900000000003
1061.0,0.322249
1062.0,0.32215299999999997
1063.0,0.322048
1064.0,0.321935
1065.0,0.32181600000000005
1066.0,0.321685
1067.0,0.321551
1068.0,0.32142499999999996
1069.0,0.321316
1070.0,0.321218
1071.0,0.321122
1072.0,0.32101799999999997
1073.0,0.320899
1074.0,0.320769
1075.0,0.32064
1076.0,0.32052100000000006
1077.0,0.32041400000000003
1078.0,0.320314
1079.0,0.320225
1080.0,0.320154
1081.0,0.32010599999999995
1082.0,0.320077
1083.0,0.320058
1084.0,0.320042
1085.0,0.320036
1086.0,0.320039
1087.0,0.320036
1088.0,0.320016
1089.0,0.31997699999999996
1090.0,0.319927
1091.0,0.31986899999999996
1092.0,0.319806
1093.0,0.319737
1094.0,0.31966300000000003
1095.0,0.31958200000000003
1096.0,0.319494
1097.0,0.319395
1098.0,0.31928999999999996
1099.0,0.319186
1100.0,0.319089
1101.0,0.318996
1102.0,0.318907
1103.0,0.318821
1104.0,0.318739
1105.0,0.318664
1106.0,0.318592
1107.0,0.318513
1108.0,0.318421
1109.0,0.318318
1110.0,0.318211
1111.0,0.318104
1112.0,0.318001
1113.0,0.317894
1114.0,0.317793
1115.0,0.317704
1116.0,0.317641
1117.0,0.317601
1118.0,0.317562
1119.0,0.317505
1120.0,0.317421
1121.0,0.31732099999999996
1122.0,0.317207
1123.0,0.31707799999999997
1124.0,0.316919
1125.0,0.316736
1126.0,0.316559
1127.0,0.31642
1128.0,0.316328
1129.0,0.316264
1130.0,0.316213
1131.0,0.316159
1132.0,0.316112
1133.0,0.316071
1134.0,0.31602
1135.0,0.315945
1136.0,0.315843
1137.0,0.31572500000000003
1138.0,0.315602
1139.0,0.315481
1140.0,0.315363
1141.0,0.315242
1142.0,0.315112
1143.0,0.31496999999999997
1144.0,0.314809
1145.0,0.31464200000000003
1146.0,0.314485
1147.0,0.314347
1148.0,0.314223
1149.0,0.314108
1150.0,0.314002
1151.0,0.313906
1152.0,0.313827
1153.0,0.313749
1154.0,0.313654
1155.0,0.31352399999999997
1156.0,0.313368
1157.0,0.313207
1158.0,0.313062
1159.0,0.312944
1160.0,0.312839
1161.0,0.312745
1162.0,0.312658
1163.0,0.31258400000000003
1164.0,0.312524
1165.0,0.31245999999999996
1166.0,0.312377
1167.0,0.312278
1168.0,0.312168
1169.0,0.312045
1170.0,0.311906
1171.0,0.311741
1172.0,0.311562
1173.0,0.311391
1174.0,0.311251
1175.0,0.311146
1176.0,0.311053
1177.0,0.310949
1178.0,0.31081
1179.0,0.310634
1180.0,0.310449
1181.0,0.310284
1182.0,0.310156
1183.0,0.31005
1184.0,0.309964
1185.0,0.30990100000000004
1186.0,0.309874
1187.0,0.309887
1188.0,0.309904
1189.0,0.309888
1190.0,0.309818
1191.0,0.309714
1192.0,0.309596
1193.0,0.309485
1194.0,0.309383
1195.0,0.30928100000000003
1196.0,0.30918
1197.0,0.30908
1198.0,0.308979
1199.0,0.30887899999999996
1200.0,0.308783
1201.0,0.30869199999999997
1202.0,0.30861
1203.0,0.30853200000000003
1204.0,0.308452
1205.0,0.308364
1206.0,0.308271
1207.0,0.308174
1208.0,0.308071
1209.0,0.307958
1210.0,0.307828
1211.0,0.307697
1212.0,0.30758199999999997
1213.0,0.307496
1214.0,0.30743200000000004
1215.0,0.307381
1216.0,0.30733699999999997
1217.0,0.30729500000000004
1218.0,0.307262
1219.0,0.307234
1220.0,0.30721
1221.0,0.307199
1222.0,0.307197
1223.0,0.307187
1224.0,0.307152
1225.0,0.307092
1226.0,0.307013
1227.0,0.306913
1228.0,0.306787
1229.0,0.30662
1230.0,0.30643
1231.0,0.306248
1232.0,0.306102
1233.0,0.30598
1234.0,0.305876
1235.0,0.305786
1236.0,0.30571000000000004
1237.0,0.305656
1238.0,0.305611
1239.0,0.305558
1240.0,0.305488
1241.0,0.305408
1242.0,0.305322
1243.0,0.305238
1244.0,0.30516
1245.0,0.305084
1246.0,0.305004
1247.0,0.30491
1248.0,0.30479500000000004
1249.0,0.304668
1250.0,0.304541
1251.0,0.304428
1252.0,0.304327
1253.0,0.304234
1254.0,0.304145
1255.0,0.304058
1256.0,0.30398
1257.0,0.303903
1258.0,0.303817
1259.0,0.303708
1260.0,0.30357500000000004
1261.0,0.303432
1262.0,0.303297
1263.0,0.30317900000000003
1264.0,0.303071
1265.0,0.302969
1266.0,0.302873
1267.0,0.302783
1268.0,0.30269999999999997
1269.0,0.30262
1270.0,0.302541
1271.0,0.302457
1272.0,0.302373
1273.0,0.302294
1274.0,0.302227
1275.0,0.302168
1276.0,0.302117
1277.0,0.302077
1278.0,0.302049
1279.0,0.302039
1280.0,0.30203800000000003
1281.0,0.302035
1282.0,0.30202100000000004
1283.0,0.302006
1284.0,0.301986
1285.0,0.301955
1286.0,0.30191
1287.0,0.301855
1288.0,0.301788
1289.0,0.301704
1290.0,0.301597
1291.0,0.301469
1292.0,0.301335
1293.0,0.301213
1294.0,0.301101
1295.0,0.300995
1296.0,0.300894
1297.0,0.300802
1298.0,0.300721
1299.0,0.300647
1300.0,0.30057300000000003
1301.0,0.300489
1302.0,0.300394
1303.0,0.300298
1304.0,0.30022
1305.0,0.300172
1306.0,0.300152
1307.0,0.300145
1308.0,0.300137
1309.0,0.30012
1310.0,0.300105
1311.0,0.300085
1312.0,0.300055
1313.0,0.300015
1314.0,0.299966
1315.0,0.299908
1316.0,0.29984
1317.0,0.299755
1318.0,0.29966000000000004
1319.0,0.299566
1320.0,0.299486
1321.0,0.299414
1322.0,0.299349
1323.0,0.29928899999999997
1324.0,0.299237
1325.0,0.299197
1326.0,0.299159
1327.0,0.299112
1328.0,0.299046
1329.0,0.298966
1330.0,0.298885
1331.0,0.298813
1332.0,0.298755
1333.0,0.298704
1334.0,0.298658
1335.0,0.298618
1336.0,0.298587
1337.0,0.298562
1338.0,0.298534
1339.0,0.298493
1340.0,0.298443
1341.0,0.298387
1342.0,0.298325
1343.0,0.298259
1344.0,0.298188
1345.0,0.298112
1346.0,0.298029
1347.0,0.297937
1348.0,0.297835
1349.0,0.29773099999999997
1350.0,0.297637
1351.0,0.297552
1352.0,0.297474
1353.0,0.29739899999999997
1354.0,0.29732600000000003
1355.0,0.297257
1356.0,0.29719
1357.0,0.297125
1358.0,0.297058
1359.0,0.29699200000000003
1360.0,0.296925
1361.0,0.296858
1362.0,0.29678899999999997
1363.0,0.29672
1364.0,0.296649
1365.0,0.296572
1366.0,0.29648599999999997
1367.0,0.296392
1368.0,0.296299
1369.0,0.296211
1370.0,0.296125
1371.0,0.296041
1372.0,0.29596900000000004
1373.0,0.295918
1374.0,0.295894
1375.0,0.295882
1376.0,0.29586
1377.0,0.295816
1378.0,0.295765
1379.0,0.295697
1380.0,0.2956
1381.0,0.295461
1382.0,0.295284
1383.0,0.29509
1384.0,0.294896
1385.0,0.294698
1386.0,0.294493
1387.0,0.294294
1388.0,0.294113
1389.0,0.293948
1390.0,0.293794
1391.0,0.293653
1392.0,0.293525
1393.0,0.293412
1394.0,0.29331
1395.0,0.293215
1396.0,0.293126
1397.0,0.293045
1398.0,0.29297
1399.0,0.292897
1400.0,0.292832
1401.0,0.292773
1402.0,0.292709
1403.0,0.292626
1404.0,0.292533
1405.0,0.29242799999999997
1406.0,0.292305
1407.0,0.292157
1408.0,0.29197500000000004
1409.0,0.291781
1410.0,0.291602
1411.0,0.29145299999999996
1412.0,0.29131799999999997
1413.0,0.291198
1414.0,0.291091
1415.0,0.291004
1416.0,0.290933
1417.0,0.290868
1418.0,0.29079499999999997
1419.0,0.29071400000000003
1420.0,0.29063300000000003
1421.0,0.290557
1422.0,0.290492
1423.0,0.29043800000000003
1424.0,0.29039000000000004
1425.0,0.290344
1426.0,0.29029499999999997
1427.0,0.290244
1428.0,0.290201
1429.0,0.290177
1430.0,0.290192
1431.0,0.290234
1432.0,0.290262
1433.0,0.29024
1434.0,0.290163
1435.0,0.29005600000000004
1436.0,0.289942
1437.0,0.289834
1438.0,0.28971399999999997
1439.0,0.289597
1440.0,0.289502
1441.0,0.289441
1442.0,0.289408
1443.0,0.289388
1444.0,0.289369
1445.0,0.289348
1446.0,0.289331
1447.0,0.289325
1448.0,0.289337
1449.0,0.289364
1450.0,0.289405
1451.0,0.289455
1452.0,0.28952
1453.0,0.289605
1454.0,0.289694
1455.0,0.28976199999999996
1456.0,0.289802
1457.0,0.28982399999999997
1458.0,0.289831
1459.0,0.289823
1460.0,0.289789
1461.0,0.289739
1462.0,0.289698
1463.0,0.28969
1464.0,0.289707
1465.0,0.289737
1466.0,0.28977
1467.0,0.289801
1468.0,0.289835
1469.0,0.289871
1470.0,0.289907
1471.0,0.289946
1472.0,0.289986
1473.0,0.290022
1474.0,0.290046
1475.0,0.290048
1476.0,0.290043
1477.0,0.290055
1478.0,0.290103
1479.0,0.290187
1480.0,0.290281
1481.0,0.290363
1482.0,0.29043199999999997
1483.0,0.290499
1484.0,0.290543
1485.0,0.290543
1486.0,0.29047999999999996
1487.0,0.290381
1488.0,0.290289
1489.0,0.290241
1490.0,0.290226
1491.0,0.29022400000000004
1492.0,0.29022
1493.0,0.290201
1494.0,0.290176
1495.0,0.290154
1496.0,0.29014399999999996
1497.0,0.290148
1498.0,0.29016
1499.0,0.290181
1500.0,0.290208
1501.0,0.290241
1502.0,0.290282
1503.0,0.290333
1504.0,0.290399
1505.0,0.290481
1506.0,0.290567
1507.0,0.290644
1508.0,0.29072
1509.0,0.29079499999999997
1510.0,0.290847
1511.0,0.290849
1512.0,0.290787
1513.0,0.290692
1514.0,0.290609
1515.0,0.29057
1516.0,0.290557
1517.0,0.290551
1518.0,0.290537
1519.0,0.290513
1520.0,0.290484
1521.0,0.290447
1522.0,0.290399
1523.0,0.290326
1524.0,0.290246
1525.0,0.29018499999999997
1526.0,0.290167
1527.0,0.290188
1528.0,0.29022200000000004
1529.0,0.290247
1530.0,0.290252
1531.0,0.29025
1532.0,0.29024
1533.0,0.29022
1534.0,0.290179
1535.0,0.29013
1536.0,0.290094
1537.0,0.29008500000000004
1538.0,0.29009599999999997
1539.0,0.29012
1540.0,0.290149
1541.0,0.290179
1542.0,0.29021399999999997
1543.0,0.290255
1544.0,0.290302
1545.0,0.290358
1546.0,0.29042
1547.0,0.290477
1548.0,0.29052700000000004
1549.0,0.290576
1550.0,0.290616
1551.0,0.29063700000000003
1552.0,0.29063
1553.0,0.290601
1554.0,0.290566
1555.0,0.29053999999999996
1556.0,0.290515
1557.0,0.290492
1558.0,0.290486
1559.0,0.290506
1560.0,0.290553
1561.0,0.290613
1562.0,0.290671
1563.0,0.290724
1564.0,0.29078
1565.0,0.29083400000000004
1566.0,0.290884
1567.0,0.290926
1568.0,0.290966
1569.0,0.29101299999999997
1570.0,0.29107500000000003
1571.0,0.291144
1572.0,0.291223
1573.0,0.291311
1574.0,0.291417
1575.0,0.291536
1576.0,0.291649
1577.0,0.291741
1578.0,0.291821
1579.0,0.29188600000000003
1580.0,0.291933
1581.0,0.29195499999999996
1582.0,0.291952
1583.0,0.291934
1584.0,0.291908
1585.0,0.291872
1586.0,0.29182400000000003
1587.0,0.291775
1588.0,0.291728
1589.0,0.291674
1590.0,0.291624
1591.0,0.291595
1592.0,0.291605
1593.0,0.29164999999999996
1594.0,0.291693
1595.0,0.291699
1596.0,0.291653
1597.0,0.291584
1598.0,0.291526
1599.0,0.291506
1600.0,0.291506
1601.0,0.291524
1602.0,0.291557
1603.0,0.291616
1604.0,0.291698
1605.0,0.291772
1606.0,0.29181
1607.0,0.291801
1608.0,0.291774
1609.0,0.291764
1610.0,0.291795
1611.0,0.29185099999999997
1612.0,0.291923
1613.0,0.292005
1614.0,0.292117
1615.0,0.292244
1616.0,0.292343
1617.0,0.292378
1618.0,0.292356
1619.0,0.2923
1620.0,0.29223099999999996
1621.0,0.292141
1622.0,0.29202300000000003
1623.0,0.291918
1624.0,0.291862
1625.0,0.29185500000000003
