Sample ID,10_Otago_00001
Species,10_Otago
Subgroup,10_Otago
Group,10_Otago
Library,EXM_MRS
Sample Description,Sample 10
Date Added,"02/20/2024,02/20/2024"
Viewing Geometry,
Other Information,"Acquired with 1    RS-3500_SN17580H8 [3]
Name: Instrument, dtype: object; 7,32,30,20,50,30 integration times; 100,100 scans averaged"
Composition,
Resolution,2.8nm@700nm 8nm@1500nm 6nm@2100nm
Grain Size,
Locality,
Database of Origin,ExoMars Mission Reference Samples
Wavelength,Response
811.0,0.268391
812.0,0.268434
813.0,0.268615
814.0,0.26867599999999997
815.0,0.268871
816.0,0.268857
817.0,0.268771
818.0,0.26876
819.0,0.268785
820.0,0.26883
821.0,0.26897
822.0,0.26903900000000003
823.0,0.26904900000000004
824.0,0.269111
825.0,0.26898099999999997
826.0,0.26897
827.0,0.268908
828.0,0.268877
829.0,0.268893
830.0,0.268851
831.0,0.26872
832.0,0.26861999999999997
833.0,0.268692
834.0,0.268721
835.0,0.26855
836.0,0.26845199999999997
837.0,0.26846
838.0,0.26831299999999997
839.0,0.2683
840.0,0.268343
841.0,0.268263
842.0,0.268139
843.0,0.268219
844.0,0.26804300000000003
845.0,0.26800599999999997
846.0,0.267949
847.0,0.267805
848.0,0.267715
849.0,0.267621
850.0,0.267553
851.0,0.26721900000000004
852.0,0.267092
853.0,0.267057
854.0,0.266932
855.0,0.266986
856.0,0.266732
857.0,0.266703
858.0,0.266634
859.0,0.266619
860.0,0.26660900000000004
861.0,0.266486
862.0,0.266287
863.0,0.266202
864.0,0.266229
865.0,0.266362
866.0,0.266268
867.0,0.266116
868.0,0.26613600000000004
869.0,0.266125
870.0,0.266111
871.0,0.265984
872.0,0.265755
873.0,0.26561
874.0,0.265606
875.0,0.265551
876.0,0.265434
877.0,0.26550999999999997
878.0,0.26542
879.0,0.265417
880.0,0.265324
881.0,0.265187
882.0,0.26516300000000004
883.0,0.265145
884.0,0.26509699999999997
885.0,0.265138
886.0,0.265206
887.0,0.26506399999999997
888.0,0.265141
889.0,0.265052
890.0,0.265005
891.0,0.265
892.0,0.265046
893.0,0.26516300000000004
894.0,0.265279
895.0,0.265277
896.0,0.265288
897.0,0.26532
898.0,0.265202
899.0,0.265188
900.0,0.265086
901.0,0.264922
902.0,0.264853
903.0,0.264888
904.0,0.264968
905.0,0.264999
906.0,0.264922
907.0,0.26499500000000004
908.0,0.264978
909.0,0.264948
910.0,0.26513200000000003
911.0,0.265184
912.0,0.265473
913.0,0.265554
914.0,0.26553
915.0,0.26558
916.0,0.265798
917.0,0.265886
918.0,0.265911
919.0,0.266027
920.0,0.266003
921.0,0.266036
922.0,0.266007
923.0,0.266206
924.0,0.266386
925.0,0.266449
926.0,0.266594
927.0,0.266891
928.0,0.26693300000000003
929.0,0.266968
930.0,0.267245
931.0,0.267386
932.0,0.267304
933.0,0.267348
934.0,0.267568
935.0,0.26751
936.0,0.267518
937.0,0.267652
938.0,0.268003
939.0,0.268155
940.0,0.268
941.0,0.268067
942.0,0.268398
943.0,0.26876
944.0,0.268688
945.0,0.268395
946.0,0.268577
947.0,0.26875499999999997
948.0,0.268841
949.0,0.26932500000000004
950.0,0.269156
951.0,0.269061
952.0,0.26955100000000004
953.0,0.269626
954.0,0.269631
955.0,0.269651
956.0,0.26956600000000003
957.0,0.269903
958.0,0.270411
959.0,0.270063
960.0,0.270128
961.0,0.270299
962.0,0.270392
963.0,0.27043700000000004
964.0,0.270359
965.0,0.270718
966.0,0.270885
967.0,0.271028
968.0,0.271161
969.0,0.27103
970.0,0.271127
971.0,0.270924
972.0,0.271017
973.0,0.27134
974.0,0.272005
975.0,0.271615
976.0,0.27197
977.0,0.272001
978.0,0.272592
979.0,0.27235
980.0,0.27268899999999996
981.0,0.272851
982.0,0.273018
983.0,0.273164
984.0,0.273289
985.0,0.273395
986.0,0.273481
987.0,0.273547
988.0,0.27359300000000003
989.0,0.27362
990.0,0.273626
991.0,0.273612
992.0,0.273578
993.0,0.273525
994.0,0.273451
995.0,0.273415
996.0,0.273457
997.0,0.2735
998.0,0.273543
999.0,0.273586
1000.0,0.273628
